"Status","Year","Function_of_post","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Communications","Competition and Markets Authority","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Levelling Up, Housing and Communities","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Levelling Up, Housing and Communities","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scottish Government","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Export Finance","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Export Finance","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Attorney General's Departments","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Attorney General's Departments","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","Female","35","[c]","23150","21380"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Outside London","Female","155","[c]","26280","25610"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Outside London","Male","125","[c]","27170","25610"
"New entrant CS","2023","Counter Fraud","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","London","Male","35","[c]","32940","32260"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Outside London","Female","90","[c]","30730","27890"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Outside London","Male","85","[c]","29610","27770"
"New entrant CS","2023","Counter Fraud","Ministry of Defence","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Ministry of Defence","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Department for Work and Pensions","Outside London","Female","265","[c]","21700","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","Outside London","Male","170","[c]","21800","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","HM Revenue and Customs","London","Female","95","[c]","26870","26920"
"New entrant CS","2023","Debt","HM Revenue and Customs","London","Male","55","[c]","26920","26920"
"New entrant CS","2023","Debt","HM Revenue and Customs","Outside London","Female","615","[c]","22630","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","Outside London","Male","480","[c]","22630","22520"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","London","Female","50","[c]","41820","35240"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","London","Male","45","[c]","49560","43650"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","Outside London","Female","40","[c]","37490","34310"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","Outside London","Male","45","[c]","42300","38050"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Charity Commission","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Competition and Markets Authority","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","Female","100","[c]","32930","31750"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","Male","165","[c]","34210","33430"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Education","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Education","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Education","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Education","Outside London","Male","50","[c]","37410","33330"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","Female","70","[c]","39290","37300"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","Male","70","[c]","40850","37300"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Outside London","Male","55","[c]","37650","34850"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","Female","145","[c]","40100","38470"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","Male","235","[c]","42450","38800"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","Female","30","[c]","44660","41200"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","Male","35","[c]","29700","28080"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","Female","150","[c]","36980","34400"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","Male","390","[c]","40610","36990"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","London","Male","70","[c]","42410","36180"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Outside London","Male","90","[c]","38640","33430"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","Female","100","[c]","29890","27080"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","Male","185","[c]","34540","32250"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","London","Male","40","[c]","49930","55720"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","Outside London","Female","40","[c]","37230","37680"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","Outside London","Male","60","[c]","41940","37680"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Government","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","Female","65","[c]","33700","31060"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","Male","100","[c]","35410","31450"
"New entrant CS","2023","Digital, Data & Technology","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
