"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","London","G6/G7","60","[c]","60520","56450"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","London","SEO/HEO","45","[c]","39740","38220"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","AA/AO","85","[c]","21500","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","EO","180","[c]","27690","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East of England","AA/AO","55","[c]","23440","24250"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East of England","EO","295","[c]","28990","29290"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East of England","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","AA/AO","120","[c]","25160","25610"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","EO","515","[c]","31460","31060"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","G6/G7","30","[c]","61720","57690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","SEO/HEO","75","[c]","41230","39780"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North East (England)","AA/AO","280","[c]","21500","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North East (England)","EO","135","[c]","27830","28120"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North East (England)","G6/G7","45","[c]","58260","56850"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North East (England)","SEO/HEO","60","[c]","37990","38470"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North West (England)","AA/AO","435","[c]","21520","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North West (England)","EO","350","[c]","27750","28120"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North West (England)","G6/G7","55","[c]","59000","56940"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North West (England)","SEO/HEO","105","[c]","36560","35310"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Scotland","AA/AO","300","[c]","21540","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Scotland","EO","225","[c]","27720","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Scotland","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South East (England)","AA/AO","170","[c]","22270","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South East (England)","EO","340","[c]","28760","28120"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South East (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South West (England)","AA/AO","125","[c]","21560","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South West (England)","EO","265","[c]","27730","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wales","AA/AO","200","[c]","21600","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wales","EO","125","[c]","27850","28120"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wales","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","AA/AO","210","[c]","21530","21500"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","EO","270","[c]","27750","28120"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","AA/AO","155","[c]","21550","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","210","[c]","27690","28120"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G6/G7","35","[c]","59970","57020"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO/HEO","65","[c]","36120","34970"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Disclosure Scotland","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Disclosure Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Disclosure Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Disclosure Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Wales","AA/AO","265","[c]","21320","21840"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Wales","EO","35","[c]","27230","26960"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Wales","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Wales","SEO/HEO","40","[c]","39140","39040"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","AA/AO","30","[c]","22260","22500"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","East Midlands (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","East of England","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","North West (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Scotland","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","South East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Wales","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education Scotland","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Education and Skills Funding Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Estyn","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Estyn","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Estyn","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Estyn","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Estyn","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","FCDO Services","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","FCDO Services","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","FCDO Services","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","FCDO Services","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","FCDO Services","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","FCDO Services","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","FCDO Services","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","FCDO Services","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","FCDO Services","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","FCDO Services","South East (England)","SEO/HEO","25","[c]","[c]","[c]"
