"Status","Year","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Food Standards Agency","Worcestershire CC","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","York","130","125","39370","38100"
"In post","2023","Foreign, Commonwealth and Development Office","Milton Keynes","1075","1035","38920","33370"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","2230","2225","52660","53970"
"In post","2023","Foreign, Commonwealth and Development Office","South Lanarkshire","845","810","42760","39660"
"In post","2023","Foreign, Commonwealth and Development Office","West Sussex (North East)","85","80","35870","31620"
"In post","2023","Foreign, Commonwealth and Development Office","Westminster","4565","4465","51820","51490"
"In post","2023","HM Land Registry","Coventry","275","250","32580","28080"
"In post","2023","HM Land Registry","Croydon","395","375","42790","38410"
"In post","2023","HM Land Registry","Dorset","290","255","30400","28080"
"In post","2023","HM Land Registry","Durham","750","685","29910","28080"
"In post","2023","HM Land Registry","Gloucestershire CC","350","305","32020","28080"
"In post","2023","HM Land Registry","Kingston upon Hull, City of","360","325","30820","28080"
"In post","2023","HM Land Registry","Leicester","305","280","30940","28080"
"In post","2023","HM Land Registry","Mid Lancashire","450","405","31380","28080"
"In post","2023","HM Land Registry","Nottingham","610","555","33200","28080"
"In post","2023","HM Land Registry","Peterborough","315","285","31680","28080"
"In post","2023","HM Land Registry","Plymouth","880","810","36170","34850"
"In post","2023","HM Land Registry","Swansea","845","760","30710","28080"
"In post","2023","HM Land Registry","Telford and Wrekin","350","320","30290","28080"
"In post","2023","HM Land Registry","Wirral","535","480","31390","28080"
"In post","2023","HM Revenue and Customs","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Barking & Dagenham and Havering","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Belfast","2405","2265","32370","28130"
"In post","2023","HM Revenue and Customs","Berkshire","295","270","37820","35000"
"In post","2023","HM Revenue and Customs","Bexley and Greenwich","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Birmingham","3835","3625","34220","34400"
"In post","2023","HM Revenue and Customs","Bournemouth, Christchurch and Poole","10","10","41030","36280"
"In post","2023","HM Revenue and Customs","Bradford","1355","1205","26840","22520"
"In post","2023","HM Revenue and Customs","Brent","125","115","38190","32330"
"In post","2023","HM Revenue and Customs","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bristol, City of","1590","1505","39960","35000"
"In post","2023","HM Revenue and Customs","Bromley","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Calderdale and Kirklees","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cambridgeshire CC","35","35","37930","34440"
"In post","2023","HM Revenue and Customs","Cardiff and Vale of Glamorgan","4510","4225","32310","28130"
"In post","2023","HM Revenue and Customs","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cheshire East","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","City of Edinburgh","2230","2110","32360","28130"
"In post","2023","HM Revenue and Customs","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cornwall and Isles of Scilly","30","25","40730","39020"
"In post","2023","HM Revenue and Customs","Croydon","2960","2810","44250","39790"
"In post","2023","HM Revenue and Customs","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Derby","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Devon CC","65","60","39830","34740"
"In post","2023","HM Revenue and Customs","Dorset","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Durham","725","675","26220","22520"
"In post","2023","HM Revenue and Customs","East Cumbria","10","10","38790","35020"
"In post","2023","HM Revenue and Customs","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Kent","240","220","33690","29730"
"In post","2023","HM Revenue and Customs","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Sussex CC","45","40","33210","28190"
"In post","2023","HM Revenue and Customs","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex Haven Gateway","60","55","34560","32260"
"In post","2023","HM Revenue and Customs","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Flintshire and Wrexham","50","50","38310","33710"
"In post","2023","HM Revenue and Customs","Glasgow City","3190","2900","32320","28130"
"In post","2023","HM Revenue and Customs","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Greater Manchester South West","6730","6405","35760","34700"
"In post","2023","HM Revenue and Customs","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gwynedd","15","15","24730","22520"
"In post","2023","HM Revenue and Customs","Hackney and Newham","5635","5365","44920","39790"
"In post","2023","HM Revenue and Customs","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Harrow and Hillingdon","40","40","33010","32120"
"In post","2023","HM Revenue and Customs","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Hertfordshire CC","15","10","38550","38180"
"In post","2023","HM Revenue and Customs","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kingston upon Hull, City of","60","55","32570","28230"
"In post","2023","HM Revenue and Customs","Lancaster and Wyre","15","10","36250","33640"
"In post","2023","HM Revenue and Customs","Leeds","4165","3955","35920","34700"
"In post","2023","HM Revenue and Customs","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Lincolnshire CC","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Liverpool","5680","5315","32930","28130"
"In post","2023","HM Revenue and Customs","Luton","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Medway","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Mid Lancashire","1585","1410","31460","27890"
"In post","2023","HM Revenue and Customs","Milton Keynes","100","95","26680","22520"
"In post","2023","HM Revenue and Customs","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","North Lanarkshire","310","295","33580","29730"
"In post","2023","HM Revenue and Customs","North Northamptonshire","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","North Yorkshire CC","15","15","40550","35020"
"In post","2023","HM Revenue and Customs","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Norwich and East Norfolk","40","35","35660","32970"
"In post","2023","HM Revenue and Customs","Nottingham","4625","4375","34790","34700"
"In post","2023","HM Revenue and Customs","Oxfordshire CC","35","30","42570","45560"
"In post","2023","HM Revenue and Customs","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Plymouth","430","405","27000","22520"
"In post","2023","HM Revenue and Customs","Portsmouth","1015","905","31060","28130"
"In post","2023","HM Revenue and Customs","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Sefton","355","335","35720","34180"
"In post","2023","HM Revenue and Customs","Sheffield","50","45","40510","35150"
"In post","2023","HM Revenue and Customs","Shropshire","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Somerset CC","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","South Lanarkshire","2085","1840","28010","22520"
"In post","2023","HM Revenue and Customs","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","South West Wales","20","20","38440","34730"
"In post","2023","HM Revenue and Customs","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Southampton","75","65","36980","34440"
"In post","2023","HM Revenue and Customs","Southend-on-Sea","105","90","35520","35030"
"In post","2023","HM Revenue and Customs","Staffordshire CC","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Stoke-on-Trent","70","65","36780","33470"
"In post","2023","HM Revenue and Customs","Suffolk CC","525","485","32330","29730"
"In post","2023","HM Revenue and Customs","Sunderland","2310","1945","27260","22520"
"In post","2023","HM Revenue and Customs","Swansea","55","55","39020","33960"
"In post","2023","HM Revenue and Customs","Swindon","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Telford and Wrekin","1220","1165","43190","42140"
"In post","2023","HM Revenue and Customs","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Tower Hamlets","310","295","47520","40760"
"In post","2023","HM Revenue and Customs","Tyneside","8770","8095","33520","28130"
"In post","2023","HM Revenue and Customs","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","West Kent","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","West Northamptonshire","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","West Surrey","[c]","[c]","[c]","[c]"
