"Status","Year","Age","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Legal","London","Female","90","[c]","35860","30160"
"New entrant CS","2023","20-29","Legal","London","Male","35","[c]","40820","40800"
"New entrant CS","2023","20-29","Legal","Outside London","Female","80","[c]","35520","31100"
"New entrant CS","2023","20-29","Legal","Outside London","Male","35","[c]","35570","28080"
"New entrant CS","2023","20-29","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicine","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicine","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicine","Outside London","Female","35","[c]","33200","32930"
"New entrant CS","2023","20-29","Medicine","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Operational Delivery","London","Female","1135","[c]","28870","27640"
"New entrant CS","2023","20-29","Operational Delivery","London","Male","740","[c]","29550","29280"
"New entrant CS","2023","20-29","Operational Delivery","Outside London","Female","6710","[c]","24070","23230"
"New entrant CS","2023","20-29","Operational Delivery","Outside London","Male","4755","[c]","24890","23230"
"New entrant CS","2023","20-29","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Operational Delivery","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Operational Delivery","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Operational Research","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Operational Research","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Operational Research","Outside London","Female","35","[c]","27290","26310"
"New entrant CS","2023","20-29","Operational Research","Outside London","Male","45","[c]","26610","22520"
"New entrant CS","2023","20-29","Other","London","Female","90","[c]","30730","29750"
"New entrant CS","2023","20-29","Other","London","Male","60","[c]","31550","29890"
"New entrant CS","2023","20-29","Other","Outside London","Female","270","[c]","23890","21690"
"New entrant CS","2023","20-29","Other","Outside London","Male","205","[c]","23270","21690"
"New entrant CS","2023","20-29","Other","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other","Unknown","Male","75","[c]","21720","17160"
"New entrant CS","2023","20-29","Planning","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning Inspectors","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning Inspectors","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Policy","London","Female","460","[c]","34130","33830"
"New entrant CS","2023","20-29","Policy","London","Male","310","[c]","34130","33830"
"New entrant CS","2023","20-29","Policy","Outside London","Female","240","[c]","29930","30330"
"New entrant CS","2023","20-29","Policy","Outside London","Male","180","[c]","30530","30940"
"New entrant CS","2023","20-29","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","London","Female","130","[c]","31970","29660"
"New entrant CS","2023","20-29","Project Delivery","London","Male","80","[c]","32510","31930"
"New entrant CS","2023","20-29","Project Delivery","Outside London","Female","195","[c]","28750","27080"
"New entrant CS","2023","20-29","Project Delivery","Outside London","Male","165","[c]","29820","28840"
"New entrant CS","2023","20-29","Property","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","London","Male","30","[c]","32260","28840"
"New entrant CS","2023","20-29","Property","Outside London","Female","85","[c]","26760","26020"
"New entrant CS","2023","20-29","Property","Outside London","Male","85","[c]","24540","22520"
"New entrant CS","2023","20-29","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Psychology","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Psychology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Psychology","Outside London","Female","75","[c]","28400","28480"
"New entrant CS","2023","20-29","Psychology","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Science and Engineering","London","Female","50","[c]","32260","28840"
"New entrant CS","2023","20-29","Science and Engineering","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Science and Engineering","Outside London","Female","240","[c]","27350","27320"
"New entrant CS","2023","20-29","Science and Engineering","Outside London","Male","410","[c]","27910","27330"
"New entrant CS","2023","20-29","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Outside London","Female","60","[c]","26620","27080"
"New entrant CS","2023","20-29","Security","Outside London","Male","180","[c]","26730","26350"
"New entrant CS","2023","20-29","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Research","London","Female","40","[c]","34850","36130"
"New entrant CS","2023","20-29","Social Research","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Research","Outside London","Female","60","[c]","31420","31560"
"New entrant CS","2023","20-29","Social Research","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Statistics","London","Female","80","[c]","29310","28840"
"New entrant CS","2023","20-29","Statistics","London","Male","70","[c]","30100","28840"
"New entrant CS","2023","20-29","Statistics","Outside London","Female","55","[c]","29500","28840"
"New entrant CS","2023","20-29","Statistics","Outside London","Male","75","[c]","29320","30170"
"New entrant CS","2023","20-29","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Tax","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Tax","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Tax","Outside London","Female","35","[c]","33830","34400"
"New entrant CS","2023","20-29","Tax","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","London","Female","305","[c]","30240","28840"
"New entrant CS","2023","20-29","Unknown","London","Male","240","[c]","29920","28840"
"New entrant CS","2023","20-29","Unknown","Outside London","Female","740","[c]","27810","25710"
"New entrant CS","2023","20-29","Unknown","Outside London","Male","605","[c]","27250","24890"
"New entrant CS","2023","20-29","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinarian","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Outside London","Female","100","[c]","36630","33090"
"New entrant CS","2023","30-39","Commercial","Outside London","Male","65","[c]","45020","37420"
"New entrant CS","2023","30-39","Communications","London","Female","45","[c]","42280","40650"
"New entrant CS","2023","30-39","Communications","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Outside London","Female","60","[c]","35610","33950"
"New entrant CS","2023","30-39","Communications","Outside London","Male","40","[c]","37790","36170"
"New entrant CS","2023","30-39","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Outside London","Female","60","[c]","26320","25610"
"New entrant CS","2023","30-39","Counter Fraud","Outside London","Male","55","[c]","27520","27650"
"New entrant CS","2023","30-39","Digital, Data and Technology","London","Female","70","[c]","47980","43650"
"New entrant CS","2023","30-39","Digital, Data and Technology","London","Male","125","[c]","48160","43210"
"New entrant CS","2023","30-39","Digital, Data and Technology","Outside London","Female","255","[c]","38280","37590"
"New entrant CS","2023","30-39","Digital, Data and Technology","Outside London","Male","415","[c]","39990","37710"
"New entrant CS","2023","30-39","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Outside London","Female","90","[c]","32090","27890"
"New entrant CS","2023","30-39","Finance","Outside London","Male","55","[c]","33780","29730"
"New entrant CS","2023","30-39","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Geography","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","Female","30","[c]","34390","30000"
"New entrant CS","2023","30-39","Human Resources","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Outside London","Female","175","[c]","32280","31060"
"New entrant CS","2023","30-39","Human Resources","Outside London","Male","70","[c]","31590","30740"
"New entrant CS","2023","30-39","Human Resources","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","Outside London","Female","55","[c]","52520","47750"
"New entrant CS","2023","30-39","Inspector of Education and Training","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","Outside London","Female","35","[c]","35420","33760"
"New entrant CS","2023","30-39","International Trade","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","London","Female","85","[c]","50670","52020"
"New entrant CS","2023","30-39","Legal","London","Male","55","[c]","49190","52020"
"New entrant CS","2023","30-39","Legal","Outside London","Female","150","[c]","44720","45230"
"New entrant CS","2023","30-39","Legal","Outside London","Male","65","[c]","46240","49050"
"New entrant CS","2023","30-39","Medicine","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Medicine","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Medicine","Outside London","Female","80","[c]","44630","36310"
"New entrant CS","2023","30-39","Medicine","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Delivery","London","Female","450","[c]","31320","29750"
"New entrant CS","2023","30-39","Operational Delivery","London","Male","410","[c]","33060","29890"
"New entrant CS","2023","30-39","Operational Delivery","Outside London","Female","3735","[c]","25050","23390"
"New entrant CS","2023","30-39","Operational Delivery","Outside London","Male","3080","[c]","26410","25750"
"New entrant CS","2023","30-39","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Delivery","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Delivery","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Research","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Research","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Research","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other","Outside London","Female","180","[c]","27020","22220"
"New entrant CS","2023","30-39","Other","Outside London","Male","130","[c]","28870","22920"
"New entrant CS","2023","30-39","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning Inspectors","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning Inspectors","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning Inspectors","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","London","Female","140","[c]","45820","42240"
"New entrant CS","2023","30-39","Policy","London","Male","115","[c]","46240","43430"
"New entrant CS","2023","30-39","Policy","Outside London","Female","140","[c]","36480","36740"
"New entrant CS","2023","30-39","Policy","Outside London","Male","110","[c]","39310","37470"
"New entrant CS","2023","30-39","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","London","Female","35","[c]","48830","43000"
"New entrant CS","2023","30-39","Project Delivery","London","Male","55","[c]","44430","40000"
"New entrant CS","2023","30-39","Project Delivery","Outside London","Female","155","[c]","37050","34400"
"New entrant CS","2023","30-39","Project Delivery","Outside London","Male","115","[c]","40690","39520"
"New entrant CS","2023","30-39","Property","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Outside London","Female","60","[c]","30490","27080"
"New entrant CS","2023","30-39","Property","Outside London","Male","45","[c]","36880","34290"
"New entrant CS","2023","30-39","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Outside London","Female","30","[c]","33380","28480"
"New entrant CS","2023","30-39","Psychology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Outside London","Female","95","[c]","33330","30930"
"New entrant CS","2023","30-39","Science and Engineering","Outside London","Male","180","[c]","36640","35000"
"New entrant CS","2023","30-39","Security","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Outside London","Female","30","[c]","27060","25350"
"New entrant CS","2023","30-39","Security","Outside London","Male","130","[c]","29730","27500"
"New entrant CS","2023","30-39","Social Research","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Tax","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Tax","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Tax","Outside London","Female","45","[c]","34460","34400"
"New entrant CS","2023","30-39","Tax","Outside London","Male","40","[c]","34190","34400"
"New entrant CS","2023","30-39","Unknown","London","Female","65","[c]","41580","35320"
"New entrant CS","2023","30-39","Unknown","London","Male","50","[c]","44190","37000"
"New entrant CS","2023","30-39","Unknown","Outside London","Female","705","[c]","32340","29100"
"New entrant CS","2023","30-39","Unknown","Outside London","Male","535","[c]","33150","29100"
"New entrant CS","2023","30-39","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Veterinarian","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Outside London","Female","60","[c]","38820","34000"
"New entrant CS","2023","40-49","Commercial","Outside London","Male","40","[c]","47860","40340"
"New entrant CS","2023","40-49","Communications","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Outside London","Female","40","[c]","40450","38400"
"New entrant CS","2023","40-49","Communications","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","Female","55","[c]","27290","25610"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","Male","35","[c]","28490","27570"
"New entrant CS","2023","40-49","Digital, Data and Technology","London","Female","45","[c]","48110","43400"
"New entrant CS","2023","40-49","Digital, Data and Technology","London","Male","105","[c]","57650","55720"
"New entrant CS","2023","40-49","Digital, Data and Technology","Outside London","Female","160","[c]","42740","39700"
"New entrant CS","2023","40-49","Digital, Data and Technology","Outside London","Male","305","[c]","44790","41780"
"New entrant CS","2023","40-49","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Outside London","Female","80","[c]","38010","34400"
"New entrant CS","2023","40-49","Finance","Outside London","Male","35","[c]","36650","34400"
"New entrant CS","2023","40-49","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Geography","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Outside London","Female","150","[c]","35460","31280"
"New entrant CS","2023","40-49","Human Resources","Outside London","Male","60","[c]","33690","33080"
"New entrant CS","2023","40-49","Human Resources","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inspector of Education and Training","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inspector of Education and Training","Outside London","Female","85","[c]","58760","52750"
"New entrant CS","2023","40-49","Inspector of Education and Training","Outside London","Male","35","[c]","72350","77470"
"New entrant CS","2023","40-49","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","Outside London","Female","45","[c]","40890","42640"
"New entrant CS","2023","40-49","International Trade","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","London","Female","35","[c]","55990","54100"
"New entrant CS","2023","40-49","Legal","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Outside London","Female","70","[c]","45370","47140"
"New entrant CS","2023","40-49","Legal","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","Outside London","Female","60","[c]","48870","40590"
"New entrant CS","2023","40-49","Medicine","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","London","Female","325","[c]","31840","27640"
"New entrant CS","2023","40-49","Operational Delivery","London","Male","240","[c]","33070","29750"
"New entrant CS","2023","40-49","Operational Delivery","Outside London","Female","2595","[c]","25620","23230"
"New entrant CS","2023","40-49","Operational Delivery","Outside London","Male","1880","[c]","27180","25750"
"New entrant CS","2023","40-49","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","Outside London","Male","5","[c]","[c]","[c]"
