"Status","Year","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","HM Revenue and Customs","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Heterosexual / straight","1530","1480","43230","39890"
"In post","2023","Unknown","Ministry of Defence","LGBO","105","100","36240","30650"
"In post","2023","Unknown","Ministry of Defence","Undeclared","40","40","39280","34260"
"In post","2023","Unknown","Ministry of Defence","Unknown","2350","2325","42050","39890"
"In post","2023","Unknown","Northern Ireland Office","Heterosexual / straight","80","80","47820","43650"
"In post","2023","Unknown","Northern Ireland Office","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Unknown","35","35","48440","43650"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","90","85","41080","34900"
"In post","2023","Unknown","Office of Gas and Electricity Markets","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Unknown","35","35","47950","44630"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Heterosexual / straight","40","40","58010","56080"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Unknown","50","50","48070","52360"
"In post","2023","Unknown","Scottish Government","Heterosexual / straight","9800","9395","43940","38330"
"In post","2023","Unknown","Scottish Government","LGBO","975","950","40170","34730"
"In post","2023","Unknown","Scottish Government","Undeclared","600","580","44940","41570"
"In post","2023","Unknown","Scottish Government","Unknown","6140","5855","37660","33260"
"In post","2023","Unknown","Welsh Government","Heterosexual / straight","4835","4570","43710","39690"
"In post","2023","Unknown","Welsh Government","LGBO","260","255","43870","39690"
"In post","2023","Unknown","Welsh Government","Undeclared","700","660","44530","39690"
"In post","2023","Unknown","Welsh Government","Unknown","180","165","40820","34520"
"Leaver CS","2023","Analysis","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Chancellor's other departments","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Chancellor's other departments","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Competition and Markets Authority","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Business, Energy and Industrial Strategy","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Digital, Culture, Media and Sport","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Environment, Food and Rural Affairs","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Environment, Food and Rural Affairs","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for International Trade","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","Heterosexual / straight","40","[c]","35710","28530"
"Leaver CS","2023","Analysis","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Unknown","35","[c]","28170","23500"
"Leaver CS","2023","Analysis","Ministry of Defence","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","Unknown","200","[c]","35170","30650"
"Leaver CS","2023","Analysis","Ministry of Justice","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Heterosexual / straight","95","[c]","31590","30210"
"Leaver CS","2023","Analysis","UK Statistics Authority","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office","Heterosexual / straight","45","[c]","57140","41870"
"Leaver CS","2023","Commercial","Cabinet Office","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office","Unknown","165","[c]","71480","66660"
"Leaver CS","2023","Commercial","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
