"Status","Year","Age","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Digital, Data & Technology","Education and Skills Funding Agency","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Education and Skills Funding Agency","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","FCDO Services","Digital, Data and Technology","15","15","47200","45150"
"In post","2023","30-39","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","15","15","46760","43460"
"In post","2023","30-39","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","75","75","41930","39550"
"In post","2023","30-39","Digital, Data & Technology","Government Internal Audit Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Government Legal Department","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","HM Courts and Tribunals Service","Digital, Data and Technology","100","100","41690","37680"
"In post","2023","30-39","Digital, Data & Technology","HM Courts and Tribunals Service","Operational Delivery","15","15","47230","43650"
"In post","2023","30-39","Digital, Data & Technology","HM Courts and Tribunals Service","Policy","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","HM Courts and Tribunals Service","Project Delivery","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","140","140","38230","39460"
"In post","2023","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","665","655","42290","41780"
"In post","2023","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","90","85","38080","35000"
"In post","2023","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Research","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tax","25","25","40170","35000"
"In post","2023","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","180","180","42390","41780"
"In post","2023","30-39","Digital, Data & Technology","HM Treasury (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Health and Safety Executive","Digital, Data and Technology","10","10","33530","27320"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Digital, Data and Technology","305","300","47420","43210"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Finance","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Other","45","45","34620","32160"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Project Delivery","45","45","36010","36180"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Intellectual Property Office","Digital, Data and Technology","60","60","46180","42680"
"In post","2023","30-39","Digital, Data & Technology","Intellectual Property Office","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Intellectual Property Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Maritime and Coastguard Agency","Digital, Data and Technology","30","30","36390","31940"
"In post","2023","30-39","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","15","15","54660","54270"
"In post","2023","30-39","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Met Office","Digital, Data and Technology","75","75","36790","35230"
"In post","2023","30-39","Digital, Data & Technology","Met Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Met Office","Operational Delivery","160","155","37450","38200"
"In post","2023","30-39","Digital, Data & Technology","Met Office","Other","25","25","36950","38200"
"In post","2023","30-39","Digital, Data & Technology","Met Office","Policy","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Met Office","Science and Engineering","125","120","38260","38200"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","330","325","38110","34300"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","125","120","32040","30950"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","305","300","50040","51770"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","65","65","43520","38640"
"In post","2023","30-39","Digital, Data & Technology","National Savings and Investments","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Northern Ireland Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","35","35","40110","41050"
"In post","2023","30-39","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","65","65","49850","46160"
"In post","2023","30-39","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","15","15","45890","40000"
"In post","2023","30-39","Digital, Data & Technology","Office of Rail and Road","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Planning Inspectorate","Digital, Data and Technology","10","10","44650","37510"
"In post","2023","30-39","Digital, Data & Technology","Registers of Scotland","Digital, Data and Technology","20","20","41070","36800"
"In post","2023","30-39","Digital, Data & Technology","Scottish Courts and Tribunals Service","Digital, Data and Technology","20","20","36010","33600"
"In post","2023","30-39","Digital, Data & Technology","Scottish Prison Service","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Serious Fraud Office","Digital, Data and Technology","10","10","49730","49640"
"In post","2023","30-39","Digital, Data & Technology","Submarine Delivery Agency","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Submarine Delivery Agency","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","The Insolvency Service","Digital, Data and Technology","15","15","43350","43300"
"In post","2023","30-39","Digital, Data & Technology","The National Archives","Digital, Data and Technology","30","30","43010","45900"
"In post","2023","30-39","Digital, Data & Technology","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","UK Debt Management Office","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","10","10","50440","50330"
"In post","2023","30-39","Digital, Data & Technology","UK Health Security Agency","Digital, Data and Technology","100","100","48240","49590"
"In post","2023","30-39","Digital, Data & Technology","UK Hydrographic Office","Digital, Data and Technology","45","45","38880","40050"
"In post","2023","30-39","Digital, Data & Technology","UK Hydrographic Office","Science and Engineering","15","15","47440","44370"
"In post","2023","30-39","Digital, Data & Technology","UK Space Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","280","275","41390","38000"
"In post","2023","30-39","Digital, Data & Technology","Valuation Office Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Vehicle Certification Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Welsh Revenue Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Welsh Revenue Authority","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Active Travel England","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Advisory, Conciliation and Arbitration Service","Finance","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Attorney General's Office","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Building Digital UK","Finance","10","10","49110","53010"
"In post","2023","30-39","Finance","Cabinet Office (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Cabinet Office (excl. agencies)","Finance","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Cabinet Office (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Cabinet Office (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Cabinet Office (excl. agencies)","Unknown","10","10","55910","56430"
"In post","2023","30-39","Finance","Central Civil Service Fast Stream","Finance","10","10","32040","32540"
"In post","2023","30-39","Finance","Centre for Environment, Fisheries and Aquaculture Science","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Companies House","Finance","20","20","34260","25610"
"In post","2023","30-39","Finance","Competition and Markets Authority","Corporate Finance","5","5","[c]","[c]"
