"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Education (excl. agencies)","London","Westminster","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","London","Westminster","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","London","Westminster","HEO","35","[c]","33130","34030"
"New entrant CS","2023","Department for Education (excl. agencies)","London","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","London","Westminster","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North East (England)","Darlington","EO","15","[c]","25320","25900"
"New entrant CS","2023","Department for Education (excl. agencies)","North East (England)","Darlington","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North East (England)","Darlington","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North East (England)","Darlington","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North East (England)","Darlington","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North East (England)","Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North East (England)","Northumberland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North East (England)","Tyneside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North East (England)","Tyneside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North West (England)","Cheshire East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North West (England)","Greater Manchester North East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North West (England)","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North West (England)","Greater Manchester South East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North West (England)","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North West (England)","Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North West (England)","Manchester","EO","15","[c]","26220","25900"
"New entrant CS","2023","Department for Education (excl. agencies)","North West (England)","Manchester","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","North West (England)","Manchester","HEO","30","[c]","30780","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","North West (England)","Manchester","SEO","15","[c]","38010","37590"
"New entrant CS","2023","Department for Education (excl. agencies)","North West (England)","Sefton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","South East (England)","East Surrey","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","South East (England)","East Sussex CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","South East (England)","Kent Thames Gateway","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","South East (England)","West Surrey","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","South East (England)","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","South West (England)","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","South West (England)","Bristol, City of","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","South West (England)","Bristol, City of","SEO","10","[c]","38160","37590"
"New entrant CS","2023","Department for Education (excl. agencies)","South West (England)","Devon CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","South West (England)","Dorset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","South West (England)","Gloucestershire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","South West (England)","Wiltshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","West Midlands (England)","Coventry","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","West Midlands (England)","Coventry","EO","15","[c]","23890","25900"
"New entrant CS","2023","Department for Education (excl. agencies)","West Midlands (England)","Coventry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","West Midlands (England)","Coventry","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","West Midlands (England)","Coventry","HEO","10","[c]","31060","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","West Midlands (England)","Coventry","SEO","10","[c]","38230","37590"
"New entrant CS","2023","Department for Education (excl. agencies)","West Midlands (England)","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","Leeds","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","Leeds","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","Sheffield","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","Sheffield","EO","20","[c]","25110","25900"
"New entrant CS","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","Sheffield","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","Sheffield","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","Sheffield","HEO","20","[c]","31490","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","Sheffield","SEO","20","[c]","38810","37590"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Nottingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Nottingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Peterborough","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Peterborough","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Peterborough","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Peterborough","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Westminster","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Westminster","EO","90","[c]","28370","29080"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Westminster","G6","15","[c]","67080","65900"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Westminster","G7","80","[c]","54910","54330"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Westminster","HEO","130","[c]","33520","33830"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Westminster","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Westminster","SEO","75","[c]","40890","40260"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Darlington","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Northumberland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","South Teesside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Tyneside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Tyneside","EO","10","[c]","25390","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Tyneside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Tyneside","G7","15","[c]","50220","49400"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Tyneside","HEO","15","[c]","30770","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Tyneside","SEO","10","[c]","37430","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","East Cumbria","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","East Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Greater Manchester South East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Warrington","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Warrington","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Warrington","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Warrington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Warrington","HEO","10","[c]","30580","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Warrington","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Belfast","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","East Lothian and Midlothian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","East Lothian and Midlothian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","East Sussex CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Mid Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Surrey","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Surrey","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Surrey","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Bristol, City of","EO","25","[c]","25150","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Bristol, City of","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Bristol, City of","G7","30","[c]","49860","49400"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Bristol, City of","HEO","35","[c]","30510","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Bristol, City of","SEO","40","[c]","37900","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Dorset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Plymouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Plymouth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Somerset CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Wiltshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Powys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","South West Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","South West Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Swansea","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Birmingham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Birmingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Birmingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Birmingham","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Birmingham","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Shropshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Worcestershire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Bradford","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Leeds","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Leeds","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Leeds","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Leeds","HEO","[c]","[c]","[c]","[c]"
