"Status","Year","Function_of_post","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Internal Audit","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AA/AO","Female","75","[c]","23020","21890"
"New entrant CS","2023","Legal","London","AA/AO","Male","40","[c]","22470","21890"
"New entrant CS","2023","Legal","London","EO","Female","140","[c]","28810","27760"
"New entrant CS","2023","Legal","London","EO","Male","45","[c]","28810","27760"
"New entrant CS","2023","Legal","London","G6/G7","Female","125","[c]","57310","54230"
"New entrant CS","2023","Legal","London","G6/G7","Male","65","[c]","56970","54230"
"New entrant CS","2023","Legal","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SEO/HEO","Female","60","[c]","40050","40800"
"New entrant CS","2023","Legal","London","SEO/HEO","Male","45","[c]","40360","40800"
"New entrant CS","2023","Legal","Outside London","AA/AO","Female","280","[c]","21560","21120"
"New entrant CS","2023","Legal","Outside London","AA/AO","Male","120","[c]","21500","20980"
"New entrant CS","2023","Legal","Outside London","EO","Female","110","[c]","26910","26900"
"New entrant CS","2023","Legal","Outside London","EO","Male","50","[c]","26920","26900"
"New entrant CS","2023","Legal","Outside London","G6/G7","Female","135","[c]","52700","52360"
"New entrant CS","2023","Legal","Outside London","G6/G7","Male","75","[c]","52590","52360"
"New entrant CS","2023","Legal","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","SEO/HEO","Female","135","[c]","38150","38760"
"New entrant CS","2023","Legal","Outside London","SEO/HEO","Male","55","[c]","37450","38760"
"New entrant CS","2023","Legal","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","London","AA/AO","Female","1055","[c]","27310","26400"
"New entrant CS","2023","No function","London","AA/AO","Male","840","[c]","28480","26400"
"New entrant CS","2023","No function","London","EO","Female","845","[c]","29620","29750"
"New entrant CS","2023","No function","London","EO","Male","680","[c]","29910","29750"
"New entrant CS","2023","No function","London","G6/G7","Female","200","[c]","61140","56430"
"New entrant CS","2023","No function","London","G6/G7","Male","215","[c]","61750","59000"
"New entrant CS","2023","No function","London","SCS level","Female","35","[c]","108840","99430"
"New entrant CS","2023","No function","London","SCS level","Male","35","[c]","107200","99430"
"New entrant CS","2023","No function","London","SEO/HEO","Female","780","[c]","37400","35760"
"New entrant CS","2023","No function","London","SEO/HEO","Male","625","[c]","37390","36000"
"New entrant CS","2023","No function","London","Unknown","Female","275","[c]","26540","27640"
"New entrant CS","2023","No function","London","Unknown","Male","105","[c]","26060","27640"
"New entrant CS","2023","No function","Outside London","AA/AO","Female","9430","[c]","23420","22400"
"New entrant CS","2023","No function","Outside London","AA/AO","Male","8050","[c]","24430","22520"
"New entrant CS","2023","No function","Outside London","EO","Female","2590","[c]","26930","25880"
"New entrant CS","2023","No function","Outside London","EO","Male","2595","[c]","27130","25880"
"New entrant CS","2023","No function","Outside London","G6/G7","Female","390","[c]","60610","56000"
"New entrant CS","2023","No function","Outside London","G6/G7","Male","390","[c]","59240","56000"
"New entrant CS","2023","No function","Outside London","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Outside London","SCS level","Male","35","[c]","106740","105500"
"New entrant CS","2023","No function","Outside London","SEO/HEO","Female","1545","[c]","36640","34200"
"New entrant CS","2023","No function","Outside London","SEO/HEO","Male","1395","[c]","37040","34700"
"New entrant CS","2023","No function","Outside London","Unknown","Female","2765","[c]","22630","23640"
"New entrant CS","2023","No function","Outside London","Unknown","Male","915","[c]","23220","23640"
"New entrant CS","2023","No function","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Overseas","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","AA/AO","Female","45","[c]","24010","23000"
"New entrant CS","2023","No function","Unknown","AA/AO","Male","55","[c]","24860","23230"
"New entrant CS","2023","No function","Unknown","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","EO","Female","50","[c]","28520","28220"
"New entrant CS","2023","Project Delivery","London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G6/G7","Female","35","[c]","61220","59530"
"New entrant CS","2023","Project Delivery","London","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SEO/HEO","Female","135","[c]","35290","35010"
"New entrant CS","2023","Project Delivery","London","SEO/HEO","Male","95","[c]","36820","35410"
"New entrant CS","2023","Project Delivery","Outside London","AA/AO","Female","85","[c]","21910","22170"
"New entrant CS","2023","Project Delivery","Outside London","AA/AO","Male","70","[c]","21330","20530"
"New entrant CS","2023","Project Delivery","Outside London","EO","Female","135","[c]","25770","25900"
"New entrant CS","2023","Project Delivery","Outside London","EO","Male","75","[c]","26410","26820"
"New entrant CS","2023","Project Delivery","Outside London","G6/G7","Female","100","[c]","54350","52410"
"New entrant CS","2023","Project Delivery","Outside London","G6/G7","Male","130","[c]","55610","52600"
"New entrant CS","2023","Project Delivery","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","SEO/HEO","Female","285","[c]","35290","34400"
"New entrant CS","2023","Project Delivery","Outside London","SEO/HEO","Male","280","[c]","35980","34400"
"New entrant CS","2023","Project Delivery","Outside London","Unknown","Female","85","[c]","28500","26000"
"New entrant CS","2023","Project Delivery","Outside London","Unknown","Male","130","[c]","36210","33000"
"New entrant CS","2023","Property","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","AA/AO","Female","170","[c]","22160","22520"
"New entrant CS","2023","Property","Outside London","AA/AO","Male","185","[c]","22480","22520"
"New entrant CS","2023","Property","Outside London","EO","Female","65","[c]","27130","27080"
"New entrant CS","2023","Property","Outside London","EO","Male","60","[c]","26550","26870"
"New entrant CS","2023","Property","Outside London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","G6/G7","Male","45","[c]","57120","55000"
"New entrant CS","2023","Property","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","SEO/HEO","Female","95","[c]","35840","34170"
"New entrant CS","2023","Property","Outside London","SEO/HEO","Male","150","[c]","37100","35870"
"New entrant CS","2023","Property","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","AA/AO","Female","130","[c]","24740","24430"
"New entrant CS","2023","Security","Outside London","AA/AO","Male","510","[c]","27650","27420"
"New entrant CS","2023","Security","Outside London","EO","Female","40","[c]","25490","24610"
"New entrant CS","2023","Security","Outside London","EO","Male","60","[c]","26990","27080"
"New entrant CS","2023","Security","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","SEO/HEO","Female","40","[c]","34500","32640"
"New entrant CS","2023","Security","Outside London","SEO/HEO","Male","55","[c]","37260","33990"
"New entrant CS","2023","Security","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","EO","Female","35","[c]","27370","27840"
"New entrant CS","2023","Unknown","London","EO","Male","35","[c]","23190","18350"
"New entrant CS","2023","Unknown","London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","SEO/HEO","Female","155","[c]","31030","28840"
"New entrant CS","2023","Unknown","London","SEO/HEO","Male","100","[c]","32100","28840"
"New entrant CS","2023","Unknown","Outside London","AA/AO","Female","845","[c]","22620","22180"
"New entrant CS","2023","Unknown","Outside London","AA/AO","Male","595","[c]","22750","22180"
"New entrant CS","2023","Unknown","Outside London","EO","Female","655","[c]","29050","29100"
"New entrant CS","2023","Unknown","Outside London","EO","Male","405","[c]","29070","29100"
"New entrant CS","2023","Unknown","Outside London","G6/G7","Female","180","[c]","57230","53440"
"New entrant CS","2023","Unknown","Outside London","G6/G7","Male","180","[c]","58220","54870"
"New entrant CS","2023","Unknown","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","SEO/HEO","Female","730","[c]","36710","35020"
"New entrant CS","2023","Unknown","Outside London","SEO/HEO","Male","555","[c]","35880","33520"
"New entrant CS","2023","Unknown","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Male","130","[c]","22480","17160"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-27, with GIT d545f65.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","","",""
"","Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
