"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Counter Fraud","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Legal","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Legal","Undeclared","5","5","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Operational Delivery","Heterosexual / straight","30","30","31870","28130"
"In post","2023","Mixed","Counter Fraud","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Tax","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Operational Delivery","Heterosexual / straight","40","35","24800","22520"
"In post","2023","Mixed","Debt","Operational Delivery","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Debt","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Debt","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Other","Heterosexual / straight","45","35","23060","21690"
"In post","2023","Mixed","Debt","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Tax","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Debt","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","255","250","43530","41050"
"In post","2023","Mixed","Digital, Data & Technology","Digital, Data and Technology","LGBO","40","40","47290","45210"
"In post","2023","Mixed","Digital, Data & Technology","Digital, Data and Technology","Undeclared","30","30","44800","41550"
"In post","2023","Mixed","Digital, Data & Technology","Digital, Data and Technology","Unknown","30","30","41860","38970"
"In post","2023","Mixed","Digital, Data & Technology","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","Commercial","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","Commercial","Unknown","[c]","[c]","[c]","[c]"
