"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","North Eastern Scotland","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Northumberland, and Tyne and Wear","20","20","47500","50310"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Outer London - West and North West","50","50","44160","41540"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Tees Valley and Durham","55","55","45050","42760"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","West Midlands","260","255","41660","37750"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","East Wales","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Greater Manchester","10","10","40890","37750"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Inner London - West","65","65","54190","55150"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","West Midlands","20","20","48220","50490"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","Inner London - West","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","Outer London - West and North West","10","10","49680","46510"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","Inner London - West","10","10","43040","39350"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","Inner London - West","35","35","51890","55390"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Commercial","Inner London - West","20","20","53450","54150"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Communications","Inner London - West","50","50","54890","58470"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Digital, Data and Technology","Inner London - West","20","20","57890","56260"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Economics","Greater Manchester","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Economics","Inner London - West","60","60","52850","56760"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Economics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","Inner London - West","60","60","56040","54660"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","Inner London - West","45","45","47760","37460"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","International Trade","Inner London - West","10","10","51560","53030"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Knowledge and Information Management","Inner London - West","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Knowledge and Information Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Operational Research","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Operational Research","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","Inner London - West","55","55","33170","29000"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Policy","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
