"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Mixed","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","HM Prison and Probation Service","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","HM Revenue and Customs (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","HM Prison and Probation Service","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Defence Equipment and Support","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","70","[c]","28050","27570"
"Leaver CS","2023","60-64","Undeclared","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Driver and Vehicle Standards Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","HM Courts and Tribunals Service","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","HM Prison and Probation Service","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","65","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Home Office","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Ministry of Defence (excl. agencies)","45","[c]","36870","36460"
"Leaver CS","2023","60-64","Undeclared","Ministry of Justice (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Scottish Prison Service","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Submarine Delivery Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","UK Health Security Agency","5","[c]","[c]","[c]"
