"Status","Year","Disability","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","West Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Inner London - East","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Inner London - West","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Inner London - West","SEO/HEO","65","[c]","29530","28840"
"New entrant CS","2023","Declared disabled","Cabinet Office","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","North Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Central Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Inner London - East","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
