"Status","Year","Disability","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Communications","Communications","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Counter Fraud","Outside London","50","[c]","26400","25610"
"New entrant CS","2023","Declared disabled","Counter Fraud","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Debt","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Debt","Operational Delivery","Outside London","50","[c]","22640","22520"
"New entrant CS","2023","Declared disabled","Debt","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Debt","Other","Outside London","65","[c]","21660","21690"
"New entrant CS","2023","Declared disabled","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Debt","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Debt","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Debt","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","London","45","[c]","42890","39150"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","Outside London","160","[c]","37060","34400"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Finance","Outside London","40","[c]","35970","29140"
"New entrant CS","2023","Declared disabled","Finance","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Grants Management","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Grants Management","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Grants Management","Operational Delivery","Outside London","55","[c]","22810","22150"
"New entrant CS","2023","Declared disabled","Grants Management","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Human Resources","Outside London","90","[c]","31210","28990"
"New entrant CS","2023","Declared disabled","Human Resources","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Legal","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Legal","Outside London","50","[c]","39460","38760"
"New entrant CS","2023","Declared disabled","Legal","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Operational Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Operational Delivery","Outside London","55","[c]","22950","22870"
"New entrant CS","2023","Declared disabled","Legal","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Inspector of Education and Training","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","International Trade","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Operational Delivery","London","140","[c]","30160","28400"
"New entrant CS","2023","Declared disabled","No function","Operational Delivery","Outside London","1640","[c]","24610","23640"
"New entrant CS","2023","Declared disabled","No function","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Other","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Policy","London","95","[c]","37780","35040"
"New entrant CS","2023","Declared disabled","No function","Policy","Outside London","70","[c]","34170","31120"
"New entrant CS","2023","Declared disabled","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Psychology","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Science and Engineering","Outside London","35","[c]","33830","32650"
"New entrant CS","2023","Declared disabled","No function","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Tax","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Unknown","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Unknown","Outside London","35","[c]","25980","22520"
"New entrant CS","2023","Declared disabled","No function","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Project Delivery","London","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Project Delivery","Outside London","50","[c]","33760","32500"
"New entrant CS","2023","Declared disabled","Project Delivery","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Science and Engineering","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Property","Outside London","35","[c]","32490","29580"
"New entrant CS","2023","Declared disabled","Property","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Security","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Unknown","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Inspector of Education and Training","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Policy","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
