"Status","Year","Ethnicity","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","White","Government Commercial Organisation","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Commercial Organisation","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Internal Audit Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Internal Audit Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Internal Audit Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Internal Audit Agency","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Internal Audit Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Internal Audit Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Internal Audit Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Internal Audit Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Internal Audit Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Internal Audit Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Internal Audit Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Legal Department","Inner London - West","140","[c]","41420","45230"
"New entrant CS","2023","White","Government Legal Department","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Legal Department","West Yorkshire","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Property Agency","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Property Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Property Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Property Agency","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Property Agency","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Property Agency","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Government Property Agency","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","20","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","30","[c]","23050","21780"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Devon","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","East Anglia","20","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","East Wales","50","[c]","22360","21780"
"New entrant CS","2023","White","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Essex","15","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","21910","21780"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Greater Manchester","60","[c]","22150","21780"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Hampshire and Isle of Wight","25","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","25","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Inner London - West","40","[c]","33090","29660"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Lancashire","15","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","80","[c]","21930","21780"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Merseyside","35","[c]","24840","21780"
"New entrant CS","2023","White","HM Courts and Tribunals Service","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Shropshire and Staffordshire","45","[c]","23140","21780"
"New entrant CS","2023","White","HM Courts and Tribunals Service","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Tees Valley and Durham","15","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Courts and Tribunals Service","West Midlands","40","[c]","22960","21780"
"New entrant CS","2023","White","HM Courts and Tribunals Service","West Wales and The Valleys","30","[c]","22900","21780"
"New entrant CS","2023","White","HM Courts and Tribunals Service","West Yorkshire","45","[c]","21480","21780"
"New entrant CS","2023","White","HM Land Registry","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","Devon","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","Tees Valley and Durham","15","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","West Wales and The Valleys","15","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Prison and Probation Service","Bedfordshire and Hertfordshire","120","[c]","26200","24070"
"New entrant CS","2023","White","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","190","[c]","27370","24420"
"New entrant CS","2023","White","HM Prison and Probation Service","Cheshire","135","[c]","26140","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","Cornwall and Isles of Scilly","20","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Prison and Probation Service","Cumbria","50","[c]","26290","24070"
"New entrant CS","2023","White","HM Prison and Probation Service","Derbyshire and Nottinghamshire","265","[c]","25580","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","Devon","145","[c]","25840","24070"
"New entrant CS","2023","White","HM Prison and Probation Service","Dorset and Somerset","135","[c]","25230","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","East Anglia","515","[c]","26040","24270"
"New entrant CS","2023","White","HM Prison and Probation Service","East Wales","280","[c]","26250","24070"
"New entrant CS","2023","White","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","270","[c]","26170","28880"
"New entrant CS","2023","White","HM Prison and Probation Service","Essex","130","[c]","24920","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","260","[c]","25380","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","Greater Manchester","315","[c]","25030","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","Hampshire and Isle of Wight","250","[c]","25620","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","105","[c]","25210","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","Inner London - East","95","[c]","30120","27900"
"New entrant CS","2023","White","HM Prison and Probation Service","Inner London - West","60","[c]","35000","33800"
"New entrant CS","2023","White","HM Prison and Probation Service","Kent","280","[c]","26440","24570"
"New entrant CS","2023","White","HM Prison and Probation Service","Lancashire","330","[c]","25780","24070"
"New entrant CS","2023","White","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","205","[c]","25410","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","Lincolnshire","135","[c]","26060","24070"
"New entrant CS","2023","White","HM Prison and Probation Service","Merseyside","155","[c]","24250","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","North Yorkshire","50","[c]","22580","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","Northumberland, and Tyne and Wear","90","[c]","23300","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","Outer London - East and North East","35","[c]","28920","27640"
"New entrant CS","2023","White","HM Prison and Probation Service","Outer London - South","30","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Prison and Probation Service","Outer London - West and North West","55","[c]","30610","31310"
"New entrant CS","2023","White","HM Prison and Probation Service","Shropshire and Staffordshire","260","[c]","27190","28880"
"New entrant CS","2023","White","HM Prison and Probation Service","South Yorkshire","165","[c]","25280","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","Surrey, East and West Sussex","260","[c]","28060","28880"
"New entrant CS","2023","White","HM Prison and Probation Service","Tees Valley and Durham","420","[c]","26500","28880"
"New entrant CS","2023","White","HM Prison and Probation Service","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Prison and Probation Service","West Midlands","135","[c]","25000","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","West Wales and The Valleys","120","[c]","24030","23640"
"New entrant CS","2023","White","HM Prison and Probation Service","West Yorkshire","400","[c]","26420","28320"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","195","[c]","25980","22520"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","East Wales","155","[c]","26000","22520"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Eastern Scotland","105","[c]","26850","22520"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","35750","27890"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Greater Manchester","180","[c]","31590","27650"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Inner London - East","75","[c]","38690","39110"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Inner London - West","20","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Kent","10","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Merseyside","150","[c]","27600","22520"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Northern Ireland","120","[c]","27560","22520"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","465","[c]","26980","22520"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Outer London - South","35","[c]","34510","31980"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","100","[c]","43820","42320"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Southern Scotland","110","[c]","22620","22520"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","35","[c]","38650","36990"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","West Central Scotland","135","[c]","25090","22520"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","West Midlands","40","[c]","26210","22520"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Revenue and Customs (excl. agencies)","West Yorkshire","95","[c]","33230","27650"
"New entrant CS","2023","White","HM Treasury (excl. agencies)","East Anglia","20","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Treasury (excl. agencies)","Inner London - West","100","[c]","32730","28500"
"New entrant CS","2023","White","HM Treasury (excl. agencies)","Tees Valley and Durham","50","[c]","31480","28500"
"New entrant CS","2023","White","Health and Safety Executive","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","Merseyside","100","[c]","29530","27320"
"New entrant CS","2023","White","Health and Safety Executive","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","North Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","South Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Health and Safety Executive","West Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","East Anglia","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","East Wales","45","[c]","26260","25750"
"New entrant CS","2023","White","Home Office","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Essex","35","[c]","24640","25750"
"New entrant CS","2023","White","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Greater Manchester","60","[c]","31530","25750"
"New entrant CS","2023","White","Home Office","Hampshire and Isle of Wight","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Inner London - West","60","[c]","37080","36000"
"New entrant CS","2023","White","Home Office","Kent","135","[c]","25760","25750"
"New entrant CS","2023","White","Home Office","Leicestershire, Rutland and Northamptonshire","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Merseyside","330","[c]","24280","22400"
"New entrant CS","2023","White","Home Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Northern Ireland","50","[c]","23820","22400"
"New entrant CS","2023","White","Home Office","Northumberland, and Tyne and Wear","40","[c]","26610","25750"
"New entrant CS","2023","White","Home Office","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Outer London - South","65","[c]","32620","29750"
"New entrant CS","2023","White","Home Office","Outer London - West and North West","45","[c]","29650","29750"
"New entrant CS","2023","White","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","South Yorkshire","115","[c]","27050","25750"
"New entrant CS","2023","White","Home Office","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Tees Valley and Durham","75","[c]","23040","22400"
"New entrant CS","2023","White","Home Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","West Central Scotland","85","[c]","23890","22400"
"New entrant CS","2023","White","Home Office","West Midlands","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","West Yorkshire","35","[c]","25040","25750"
"New entrant CS","2023","White","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Institute for Apprenticeships and Technical Education","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Institute for Apprenticeships and Technical Education","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Institute for Apprenticeships and Technical Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Institute for Apprenticeships and Technical Education","Tees Valley and Durham","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Institute for Apprenticeships and Technical Education","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Intellectual Property Office","East Wales","30","[c]","41820","41130"
"New entrant CS","2023","White","Intellectual Property Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal Aid Agency","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal Aid Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal Aid Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal Aid Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal Aid Agency","Merseyside","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal Aid Agency","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal Aid Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal Aid Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal Aid Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","Hampshire and Isle of Wight","35","[c]","33760","31350"
"New entrant CS","2023","White","Maritime and Coastguard Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","Kent","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Maritime and Coastguard Agency","West Wales and The Valleys","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Inner London - East","90","[c]","45430","41190"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicines and Healthcare Products Regulatory Agency","West Yorkshire","[c]","[c]","[c]","[c]"
