"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Competition and Markets Authority","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Northern Ireland","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Scotland","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Scotland","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","East of England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","North West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","North West (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Wales","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","AO","Heterosexual / straight","95","[c]","22190","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Midlands (England)","AO","Heterosexual / straight","50","[c]","21130","20340"
"New entrant CS","2023","Crown Prosecution Service","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Midlands (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Midlands (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East of England","AO","Heterosexual / straight","30","[c]","22030","20980"
"New entrant CS","2023","Crown Prosecution Service","East of England","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East of England","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East of England","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East of England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","AO","Heterosexual / straight","90","[c]","22640","21890"
"New entrant CS","2023","Crown Prosecution Service","London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North East (England)","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North East (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North West (England)","AO","Heterosexual / straight","40","[c]","20930","19560"
"New entrant CS","2023","Crown Prosecution Service","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North West (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North West (England)","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North West (England)","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","AO","Heterosexual / straight","45","[c]","22490","20980"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","AO","Heterosexual / straight","30","[c]","21360","19560"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Yorkshire and The Humber","AO","Heterosexual / straight","40","[c]","21450","21120"
"New entrant CS","2023","Crown Prosecution Service","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Yorkshire and The Humber","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Yorkshire and The Humber","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Yorkshire and The Humber","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East Midlands (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
