"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","London","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Midlands (England)","Outside London","AA/AO","40","[c]","21590","21780"
"Leaver Dept.","2023","20-29","East Midlands (England)","Outside London","EO","30","[c]","27050","27570"
"Leaver Dept.","2023","20-29","East Midlands (England)","Outside London","SEO/HEO","15","[c]","31620","30800"
"Leaver Dept.","2023","20-29","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East of England","Outside London","AA/AO","20","[c]","22160","21780"
"Leaver Dept.","2023","20-29","East of England","Outside London","EO","35","[c]","28300","28120"
"Leaver Dept.","2023","20-29","East of England","Outside London","SEO/HEO","20","[c]","35630","35020"
"Leaver Dept.","2023","20-29","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","London","London","AA/AO","155","[c]","24710","25480"
"Leaver Dept.","2023","20-29","London","London","EO","600","[c]","29400","29530"
"Leaver Dept.","2023","20-29","London","London","G6/G7","300","[c]","55830","54710"
"Leaver Dept.","2023","20-29","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","London","London","SEO/HEO","1805","[c]","35740","34670"
"Leaver Dept.","2023","20-29","London","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North East (England)","Outside London","AA/AO","110","[c]","21820","21690"
"Leaver Dept.","2023","20-29","North East (England)","Outside London","EO","60","[c]","26930","27570"
"Leaver Dept.","2023","20-29","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North East (England)","Outside London","SEO/HEO","40","[c]","32760","32000"
"Leaver Dept.","2023","20-29","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North West (England)","Outside London","AA/AO","195","[c]","21730","21780"
"Leaver Dept.","2023","20-29","North West (England)","Outside London","EO","150","[c]","27050","27570"
"Leaver Dept.","2023","20-29","North West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North West (England)","Outside London","SEO/HEO","125","[c]","33890","32640"
"Leaver Dept.","2023","20-29","North West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scotland","Outside London","AA/AO","125","[c]","22260","21690"
"Leaver Dept.","2023","20-29","Scotland","Outside London","EO","75","[c]","27270","27570"
"Leaver Dept.","2023","20-29","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scotland","Outside London","SEO/HEO","55","[c]","34150","33020"
"Leaver Dept.","2023","20-29","South East (England)","Outside London","AA/AO","75","[c]","22720","22090"
"Leaver Dept.","2023","20-29","South East (England)","Outside London","EO","45","[c]","28010","28120"
"Leaver Dept.","2023","20-29","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South East (England)","Outside London","SEO/HEO","50","[c]","33910","33250"
"Leaver Dept.","2023","20-29","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South West (England)","Outside London","AA/AO","50","[c]","22070","21780"
"Leaver Dept.","2023","20-29","South West (England)","Outside London","EO","45","[c]","27370","27570"
"Leaver Dept.","2023","20-29","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South West (England)","Outside London","SEO/HEO","65","[c]","33900","32960"
"Leaver Dept.","2023","20-29","South West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","SEO/HEO","35","[c]","32830","32000"
"Leaver Dept.","2023","20-29","Wales","Outside London","AA/AO","75","[c]","21680","21810"
"Leaver Dept.","2023","20-29","Wales","Outside London","EO","65","[c]","26440","26130"
"Leaver Dept.","2023","20-29","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Wales","Outside London","SEO/HEO","65","[c]","32800","31560"
"Leaver Dept.","2023","20-29","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Midlands (England)","Outside London","AA/AO","80","[c]","22000","21780"
"Leaver Dept.","2023","20-29","West Midlands (England)","Outside London","EO","85","[c]","27410","27570"
"Leaver Dept.","2023","20-29","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Midlands (England)","Outside London","SEO/HEO","55","[c]","33590","32020"
"Leaver Dept.","2023","20-29","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","Outside London","AA/AO","70","[c]","22020","21780"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","Outside London","EO","120","[c]","26910","27260"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","Outside London","SEO/HEO","120","[c]","33700","32640"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Midlands (England)","Outside London","AA/AO","35","[c]","21690","21690"
"Leaver Dept.","2023","30-39","East Midlands (England)","Outside London","EO","40","[c]","27350","27570"
"Leaver Dept.","2023","30-39","East Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Midlands (England)","Outside London","SEO/HEO","30","[c]","36710","34620"
"Leaver Dept.","2023","30-39","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East of England","Outside London","AA/AO","20","[c]","22710","22220"
"Leaver Dept.","2023","30-39","East of England","Outside London","EO","30","[c]","28350","27840"
"Leaver Dept.","2023","30-39","East of England","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East of England","Outside London","SEO/HEO","30","[c]","38160","37710"
"Leaver Dept.","2023","30-39","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","London","AA/AO","50","[c]","25520","25480"
"Leaver Dept.","2023","30-39","London","London","EO","225","[c]","30390","30580"
"Leaver Dept.","2023","30-39","London","London","G6/G7","840","[c]","58780","56430"
"Leaver Dept.","2023","30-39","London","London","SCS level","65","[c]","76900","73720"
"Leaver Dept.","2023","30-39","London","London","SEO/HEO","910","[c]","38580","39050"
"Leaver Dept.","2023","30-39","London","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North East (England)","Outside London","AA/AO","75","[c]","21700","21690"
"Leaver Dept.","2023","30-39","North East (England)","Outside London","EO","70","[c]","27220","27570"
"Leaver Dept.","2023","30-39","North East (England)","Outside London","G6/G7","25","[c]","52470","51580"
"Leaver Dept.","2023","30-39","North East (England)","Outside London","SEO/HEO","75","[c]","34380","34170"
"Leaver Dept.","2023","30-39","North East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","Outside London","AA/AO","130","[c]","21660","21780"
"Leaver Dept.","2023","30-39","North West (England)","Outside London","EO","140","[c]","27250","27570"
"Leaver Dept.","2023","30-39","North West (England)","Outside London","G6/G7","45","[c]","53770","51770"
"Leaver Dept.","2023","30-39","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","Outside London","SEO/HEO","150","[c]","34860","33860"
"Leaver Dept.","2023","30-39","North West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Overseas","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Overseas","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","Outside London","AA/AO","100","[c]","22730","21690"
"Leaver Dept.","2023","30-39","Scotland","Outside London","EO","135","[c]","27700","27570"
"Leaver Dept.","2023","30-39","Scotland","Outside London","G6/G7","30","[c]","57630","53830"
"Leaver Dept.","2023","30-39","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","Outside London","SEO/HEO","85","[c]","37620","36740"
"Leaver Dept.","2023","30-39","South East (England)","Outside London","AA/AO","60","[c]","22770","22500"
"Leaver Dept.","2023","30-39","South East (England)","Outside London","EO","60","[c]","28160","27220"
"Leaver Dept.","2023","30-39","South East (England)","Outside London","G6/G7","15","[c]","53550","53480"
"Leaver Dept.","2023","30-39","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","Outside London","SEO/HEO","55","[c]","35590","34300"
"Leaver Dept.","2023","30-39","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","Outside London","AA/AO","45","[c]","22080","21780"
"Leaver Dept.","2023","30-39","South West (England)","Outside London","EO","40","[c]","27650","27740"
"Leaver Dept.","2023","30-39","South West (England)","Outside London","G6/G7","45","[c]","53630","53240"
"Leaver Dept.","2023","30-39","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","Outside London","SEO/HEO","115","[c]","37650","37590"
"Leaver Dept.","2023","30-39","South West (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","SEO/HEO","15","[c]","33180","33020"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","Outside London","AA/AO","75","[c]","21920","22030"
"Leaver Dept.","2023","30-39","Wales","Outside London","EO","75","[c]","27160","27330"
"Leaver Dept.","2023","30-39","Wales","Outside London","G6/G7","30","[c]","54130","51380"
"Leaver Dept.","2023","30-39","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","Outside London","SEO/HEO","125","[c]","35210","33220"
"Leaver Dept.","2023","30-39","Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","Outside London","AA/AO","45","[c]","21530","21690"
"Leaver Dept.","2023","30-39","West Midlands (England)","Outside London","EO","80","[c]","27190","27570"
"Leaver Dept.","2023","30-39","West Midlands (England)","Outside London","G6/G7","25","[c]","53620","51630"
"Leaver Dept.","2023","30-39","West Midlands (England)","Outside London","SEO/HEO","85","[c]","36380","35330"
"Leaver Dept.","2023","30-39","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Outside London","AA/AO","55","[c]","22490","21730"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Outside London","EO","80","[c]","27250","27570"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Outside London","G6/G7","45","[c]","53980","51700"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Outside London","SEO/HEO","135","[c]","35870","36050"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","Outside London","AA/AO","20","[c]","21840","21780"
"Leaver Dept.","2023","40-49","East Midlands (England)","Outside London","EO","30","[c]","27510","28120"
"Leaver Dept.","2023","40-49","East Midlands (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","Outside London","SEO/HEO","30","[c]","35930","36340"
"Leaver Dept.","2023","40-49","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Outside London","AA/AO","15","[c]","23020","22310"
"Leaver Dept.","2023","40-49","East of England","Outside London","EO","25","[c]","28140","27570"
"Leaver Dept.","2023","40-49","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Outside London","SEO/HEO","25","[c]","38490","39280"
"Leaver Dept.","2023","40-49","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","London","AA/AO","40","[c]","25250","25480"
"Leaver Dept.","2023","40-49","London","London","EO","105","[c]","30830","31060"
"Leaver Dept.","2023","40-49","London","London","G6/G7","370","[c]","61820","61400"
"Leaver Dept.","2023","40-49","London","London","SCS level","145","[c]","88880","80000"
"Leaver Dept.","2023","40-49","London","London","SEO/HEO","280","[c]","40000","40050"
"Leaver Dept.","2023","40-49","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North East (England)","Outside London","AA/AO","65","[c]","21770","21690"
"Leaver Dept.","2023","40-49","North East (England)","Outside London","EO","45","[c]","27350","27570"
"Leaver Dept.","2023","40-49","North East (England)","Outside London","G6/G7","25","[c]","55200","52480"
"Leaver Dept.","2023","40-49","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North East (England)","Outside London","SEO/HEO","75","[c]","35040","34170"
"Leaver Dept.","2023","40-49","North East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","Outside London","AA/AO","95","[c]","21700","21690"
"Leaver Dept.","2023","40-49","North West (England)","Outside London","EO","85","[c]","27500","28120"
"Leaver Dept.","2023","40-49","North West (England)","Outside London","G6/G7","50","[c]","57700","56370"
"Leaver Dept.","2023","40-49","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","Outside London","SEO/HEO","125","[c]","36700","37590"
"Leaver Dept.","2023","40-49","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","Outside London","AA/AO","80","[c]","22180","21690"
"Leaver Dept.","2023","40-49","Scotland","Outside London","EO","95","[c]","27970","27570"
"Leaver Dept.","2023","40-49","Scotland","Outside London","G6/G7","35","[c]","60140","58850"
"Leaver Dept.","2023","40-49","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","Outside London","SEO/HEO","55","[c]","38690","38320"
"Leaver Dept.","2023","40-49","South East (England)","Outside London","AA/AO","40","[c]","23160","21720"
"Leaver Dept.","2023","40-49","South East (England)","Outside London","EO","45","[c]","28400","28120"
"Leaver Dept.","2023","40-49","South East (England)","Outside London","G6/G7","20","[c]","58050","55500"
"Leaver Dept.","2023","40-49","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","Outside London","SEO/HEO","40","[c]","37540","38040"
"Leaver Dept.","2023","40-49","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South West (England)","Outside London","AA/AO","25","[c]","21830","21690"
"Leaver Dept.","2023","40-49","South West (England)","Outside London","EO","25","[c]","27210","27570"
"Leaver Dept.","2023","40-49","South West (England)","Outside London","G6/G7","45","[c]","57410","55310"
"Leaver Dept.","2023","40-49","South West (England)","Outside London","SEO/HEO","80","[c]","38130","38630"
"Leaver Dept.","2023","40-49","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","EO","10","[c]","28030","28120"
"Leaver Dept.","2023","40-49","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Wales","Outside London","AA/AO","30","[c]","22010","22170"
"Leaver Dept.","2023","40-49","Wales","Outside London","EO","55","[c]","27590","27570"
"Leaver Dept.","2023","40-49","Wales","Outside London","G6/G7","35","[c]","56830","55320"
"Leaver Dept.","2023","40-49","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Wales","Outside London","SEO/HEO","95","[c]","37430","37720"
"Leaver Dept.","2023","40-49","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Midlands (England)","Outside London","AA/AO","45","[c]","21700","21690"
"Leaver Dept.","2023","40-49","West Midlands (England)","Outside London","EO","70","[c]","27380","27570"
"Leaver Dept.","2023","40-49","West Midlands (England)","Outside London","G6/G7","30","[c]","57250","56180"
"Leaver Dept.","2023","40-49","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Midlands (England)","Outside London","SEO/HEO","85","[c]","36650","37590"
"Leaver Dept.","2023","40-49","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Yorkshire and The Humber","Outside London","AA/AO","25","[c]","21510","21440"
"Leaver Dept.","2023","40-49","Yorkshire and The Humber","Outside London","EO","70","[c]","27600","27570"
"Leaver Dept.","2023","40-49","Yorkshire and The Humber","Outside London","G6/G7","50","[c]","56860","55320"
"Leaver Dept.","2023","40-49","Yorkshire and The Humber","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Yorkshire and The Humber","Outside London","SEO/HEO","85","[c]","35910","36050"
"Leaver Dept.","2023","40-49","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Midlands (England)","Outside London","EO","20","[c]","27430","27570"
"Leaver Dept.","2023","50-59","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Midlands (England)","Outside London","SEO/HEO","25","[c]","37390","37680"
"Leaver Dept.","2023","50-59","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East of England","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East of England","Outside London","EO","20","[c]","27890","28120"
"Leaver Dept.","2023","50-59","East of England","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East of England","Outside London","SEO/HEO","15","[c]","36790","36550"
"Leaver Dept.","2023","50-59","London","London","AA/AO","45","[c]","25250","25480"
"Leaver Dept.","2023","50-59","London","London","EO","70","[c]","30680","31060"
"Leaver Dept.","2023","50-59","London","London","G6/G7","185","[c]","62450","60900"
"Leaver Dept.","2023","50-59","London","London","SCS level","85","[c]","99970","93000"
"Leaver Dept.","2023","50-59","London","London","SEO/HEO","140","[c]","39760","40050"
"Leaver Dept.","2023","50-59","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North East (England)","Outside London","AA/AO","50","[c]","21620","21690"
"Leaver Dept.","2023","50-59","North East (England)","Outside London","EO","35","[c]","27660","28120"
"Leaver Dept.","2023","50-59","North East (England)","Outside London","G6/G7","20","[c]","55570","52260"
"Leaver Dept.","2023","50-59","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North East (England)","Outside London","SEO/HEO","45","[c]","35340","34340"
"Leaver Dept.","2023","50-59","North West (England)","Outside London","AA/AO","65","[c]","21710","21690"
"Leaver Dept.","2023","50-59","North West (England)","Outside London","EO","70","[c]","27650","27570"
"Leaver Dept.","2023","50-59","North West (England)","Outside London","G6/G7","35","[c]","57740","56360"
"Leaver Dept.","2023","50-59","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North West (England)","Outside London","SEO/HEO","70","[c]","36330","35900"
"Leaver Dept.","2023","50-59","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scotland","Outside London","AA/AO","80","[c]","21810","21690"
"Leaver Dept.","2023","50-59","Scotland","Outside London","EO","75","[c]","27580","27570"
"Leaver Dept.","2023","50-59","Scotland","Outside London","G6/G7","20","[c]","62160","62270"
"Leaver Dept.","2023","50-59","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scotland","Outside London","SEO/HEO","35","[c]","37980","34710"
"Leaver Dept.","2023","50-59","South East (England)","Outside London","AA/AO","45","[c]","21740","21490"
"Leaver Dept.","2023","50-59","South East (England)","Outside London","EO","40","[c]","28700","28120"
"Leaver Dept.","2023","50-59","South East (England)","Outside London","G6/G7","15","[c]","54240","52800"
"Leaver Dept.","2023","50-59","South East (England)","Outside London","SEO/HEO","35","[c]","37480","37800"
"Leaver Dept.","2023","50-59","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South West (England)","Outside London","AA/AO","20","[c]","21510","21690"
"Leaver Dept.","2023","50-59","South West (England)","Outside London","EO","25","[c]","27190","27570"
"Leaver Dept.","2023","50-59","South West (England)","Outside London","G6/G7","35","[c]","58560","58050"
"Leaver Dept.","2023","50-59","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South West (England)","Outside London","SEO/HEO","35","[c]","36300","34300"
"Leaver Dept.","2023","50-59","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wales","Outside London","AA/AO","15","[c]","21900","21690"
"Leaver Dept.","2023","50-59","Wales","Outside London","EO","25","[c]","27200","27450"
"Leaver Dept.","2023","50-59","Wales","Outside London","G6/G7","20","[c]","56560","55010"
