"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Project Delivery","Staffordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Swansea","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Swansea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Swansea","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Swansea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Swindon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Swindon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Telford and Wrekin","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Telford and Wrekin","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Torbay","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Torbay","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tower Hamlets","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tower Hamlets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tower Hamlets","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tower Hamlets","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tyneside","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tyneside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tyneside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tyneside","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Warrington","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Sussex (South West)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Sussex (South West)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Westminster","London","Heterosexual / straight","85","[c]","46440","43210"
"Leaver Dept.","2023","Project Delivery","Westminster","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Westminster","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Westminster","London","Unknown","65","[c]","38520","33250"
"Leaver Dept.","2023","Project Delivery","Wiltshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wiltshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wiltshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wiltshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wolverhampton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Worcestershire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Worcestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","York","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Belfast","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Bexley and Greenwich","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Bexley and Greenwich","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Birmingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Birmingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Bristol, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Bristol, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Chorley and West Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Chorley and West Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","City of Edinburgh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Conwy and Denbighshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Conwy and Denbighshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Croydon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Devon CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Lothian and Midlothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Lothian and Midlothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Flintshire and Wrexham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Glasgow City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Greater Manchester South West","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Greater Manchester South West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Kingston upon Hull, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Kingston upon Hull, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Leeds","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Leeds","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Leeds","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Leeds","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Leicester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Leicester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Manchester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Mid Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Monmouthshire and Newport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North and West Norfolk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North and West Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Norwich and East Norfolk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Nottingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Oxfordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Plymouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Portsmouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Sefton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Sheffield","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Sheffield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Sheffield","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Shropshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South West Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Southampton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Southampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Staffordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Staffordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Stoke-on-Trent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Stoke-on-Trent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Suffolk CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Suffolk CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Suffolk CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Suffolk CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Swansea","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Swansea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Tower Hamlets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Tower Hamlets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Tyneside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Tyneside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Tyneside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Tyneside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Surrey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Westminster","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Westminster","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Westminster","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","York","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","York","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Croydon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Hounslow and Richmond upon Thames","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Staffordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Warrington","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Barnet","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Birmingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Bristol, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Bristol, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Cambridgeshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Central Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Central Hampshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Devon CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Dorset","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Dorset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Dorset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","East Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Flintshire and Wrexham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Flintshire and Wrexham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Glasgow City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Greater Manchester South West","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Hertfordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Hounslow and Richmond upon Thames","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Leeds","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Leeds","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Leeds","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Leicestershire CC and Rutland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Manchester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","North Yorkshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Nottingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Nottingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Portsmouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South and West Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Southampton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Southend-on-Sea","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Suffolk CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Suffolk CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Suffolk CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Swindon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Swindon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Tower Hamlets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Tower Hamlets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Tyneside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Tyneside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Tyneside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","West Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
