"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Cheshire","Warrington","AA/AO","120","[c]","26880","28880"
"New entrant CS","2023","Cheshire","Warrington","EO","70","[c]","32390","30740"
"New entrant CS","2023","Cheshire","Warrington","G6/G7","10","[c]","58460","56340"
"New entrant CS","2023","Cheshire","Warrington","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire","Warrington","SEO/HEO","60","[c]","39400","38640"
"New entrant CS","2023","Cheshire","Warrington","Unknown","25","[c]","23630","23640"
"New entrant CS","2023","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","35","[c]","21590","22220"
"New entrant CS","2023","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","25","[c]","27610","27080"
"New entrant CS","2023","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6/G7","10","[c]","66730","62490"
"New entrant CS","2023","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO/HEO","25","[c]","39010","40170"
"New entrant CS","2023","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","35","[c]","22530","23640"
"New entrant CS","2023","Cumbria","East Cumbria","AA/AO","85","[c]","22400","22150"
"New entrant CS","2023","Cumbria","East Cumbria","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Cumbria","East Cumbria","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Cumbria","East Cumbria","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Cumbria","East Cumbria","Unknown","20","[c]","24190","23640"
"New entrant CS","2023","Cumbria","West Cumbria","AA/AO","130","[c]","24050","22150"
"New entrant CS","2023","Cumbria","West Cumbria","EO","10","[c]","26270","25920"
"New entrant CS","2023","Cumbria","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cumbria","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cumbria","West Cumbria","Unknown","55","[c]","34890","26000"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Derby","AA/AO","25","[c]","23080","21780"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Derby","EO","25","[c]","27750","28120"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Derby","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Derby","Unknown","65","[c]","22650","23640"
"New entrant CS","2023","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","North Nottinghamshire","AA/AO","90","[c]","26690","28880"
"New entrant CS","2023","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","North Nottinghamshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","45","[c]","22920","23640"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Nottingham","AA/AO","700","[c]","22960","22520"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Nottingham","EO","125","[c]","27220","27650"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Nottingham","G6/G7","45","[c]","55350","53720"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","155","[c]","36730","34400"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Nottingham","Unknown","50","[c]","22770","23640"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South Nottinghamshire","AA/AO","65","[c]","25750","27490"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","10","[c]","31120","32930"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South Nottinghamshire","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO/HEO","40","[c]","38490","37490"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South and West Derbyshire","AA/AO","65","[c]","26070","26470"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","20","[c]","27950","28120"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South and West Derbyshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO/HEO","10","[c]","40320","37720"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Devon","Devon CC","AA/AO","360","[c]","23990","22220"
"New entrant CS","2023","Devon","Devon CC","EO","95","[c]","26370","26650"
"New entrant CS","2023","Devon","Devon CC","G6/G7","50","[c]","51370","45150"
"New entrant CS","2023","Devon","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Devon","Devon CC","SEO/HEO","110","[c]","35000","37060"
"New entrant CS","2023","Devon","Devon CC","Unknown","30","[c]","23480","23640"
"New entrant CS","2023","Devon","Plymouth","AA/AO","155","[c]","23790","22520"
"New entrant CS","2023","Devon","Plymouth","EO","40","[c]","26880","27080"
"New entrant CS","2023","Devon","Plymouth","G6/G7","15","[c]","60750","56190"
"New entrant CS","2023","Devon","Plymouth","SEO/HEO","35","[c]","37770","33990"
"New entrant CS","2023","Devon","Plymouth","Unknown","60","[c]","28600","23640"
"New entrant CS","2023","Devon","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Devon","Torbay","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Devon","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Devon","Torbay","Unknown","10","[c]","24450","23640"
"New entrant CS","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","AA/AO","25","[c]","21960","21780"
"New entrant CS","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","15","[c]","27530","26000"
"New entrant CS","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","30","[c]","22930","23640"
"New entrant CS","2023","Dorset and Somerset","Dorset","AA/AO","170","[c]","25250","24070"
"New entrant CS","2023","Dorset and Somerset","Dorset","EO","35","[c]","28100","28080"
"New entrant CS","2023","Dorset and Somerset","Dorset","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Dorset and Somerset","Dorset","SEO/HEO","25","[c]","35160","34430"
"New entrant CS","2023","Dorset and Somerset","Dorset","Unknown","15","[c]","22890","23640"
"New entrant CS","2023","Dorset and Somerset","Somerset CC","AA/AO","110","[c]","22030","21690"
"New entrant CS","2023","Dorset and Somerset","Somerset CC","EO","50","[c]","28040","27610"
"New entrant CS","2023","Dorset and Somerset","Somerset CC","G6/G7","10","[c]","57240","55470"
"New entrant CS","2023","Dorset and Somerset","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Dorset and Somerset","Somerset CC","SEO/HEO","75","[c]","37800","34400"
"New entrant CS","2023","Dorset and Somerset","Somerset CC","Unknown","25","[c]","21740","23640"
"New entrant CS","2023","East Anglia","Breckland and South Norfolk","AA/AO","75","[c]","26780","28880"
"New entrant CS","2023","East Anglia","Breckland and South Norfolk","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","East Anglia","Breckland and South Norfolk","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","East Anglia","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Anglia","Cambridgeshire CC","AA/AO","190","[c]","25340","24070"
"New entrant CS","2023","East Anglia","Cambridgeshire CC","EO","50","[c]","27250","27080"
"New entrant CS","2023","East Anglia","Cambridgeshire CC","G6/G7","30","[c]","61650","57610"
"New entrant CS","2023","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Anglia","Cambridgeshire CC","SEO/HEO","75","[c]","39290","38760"
"New entrant CS","2023","East Anglia","Cambridgeshire CC","Unknown","25","[c]","21550","23640"
"New entrant CS","2023","East Anglia","North and West Norfolk","AA/AO","60","[c]","25150","23230"
"New entrant CS","2023","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Anglia","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Anglia","North and West Norfolk","SEO/HEO","15","[c]","35550","33830"
"New entrant CS","2023","East Anglia","North and West Norfolk","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","East Anglia","Norwich and East Norfolk","AA/AO","115","[c]","26220","28880"
"New entrant CS","2023","East Anglia","Norwich and East Norfolk","EO","30","[c]","26610","26780"
"New entrant CS","2023","East Anglia","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Anglia","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Anglia","Norwich and East Norfolk","SEO/HEO","25","[c]","36880","37300"
"New entrant CS","2023","East Anglia","Norwich and East Norfolk","Unknown","75","[c]","21150","19090"
"New entrant CS","2023","East Anglia","Peterborough","AA/AO","165","[c]","22520","22400"
"New entrant CS","2023","East Anglia","Peterborough","EO","20","[c]","26590","25880"
"New entrant CS","2023","East Anglia","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Anglia","Peterborough","SEO/HEO","15","[c]","36120","37300"
"New entrant CS","2023","East Anglia","Peterborough","Unknown","15","[c]","25110","23640"
"New entrant CS","2023","East Anglia","Suffolk CC","AA/AO","280","[c]","25120","23230"
"New entrant CS","2023","East Anglia","Suffolk CC","EO","45","[c]","26540","25970"
"New entrant CS","2023","East Anglia","Suffolk CC","G6/G7","15","[c]","64440","65450"
"New entrant CS","2023","East Anglia","Suffolk CC","SEO/HEO","50","[c]","35350","33990"
"New entrant CS","2023","East Anglia","Suffolk CC","Unknown","65","[c]","23310","23640"
"New entrant CS","2023","East Wales","Cardiff and Vale of Glamorgan","AA/AO","575","[c]","22920","22520"
"New entrant CS","2023","East Wales","Cardiff and Vale of Glamorgan","EO","225","[c]","26770","25750"
"New entrant CS","2023","East Wales","Cardiff and Vale of Glamorgan","G6/G7","95","[c]","57240","54000"
"New entrant CS","2023","East Wales","Cardiff and Vale of Glamorgan","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","290","[c]","36990","35570"
"New entrant CS","2023","East Wales","Cardiff and Vale of Glamorgan","Unknown","60","[c]","22760","23640"
"New entrant CS","2023","East Wales","Flintshire and Wrexham","AA/AO","160","[c]","26300","28880"
"New entrant CS","2023","East Wales","Flintshire and Wrexham","EO","10","[c]","28350","28480"
"New entrant CS","2023","East Wales","Flintshire and Wrexham","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","East Wales","Flintshire and Wrexham","SEO/HEO","20","[c]","38970","38760"
"New entrant CS","2023","East Wales","Flintshire and Wrexham","Unknown","35","[c]","22280","23640"
"New entrant CS","2023","East Wales","Monmouthshire and Newport","AA/AO","280","[c]","22230","21780"
"New entrant CS","2023","East Wales","Monmouthshire and Newport","EO","110","[c]","25770","24840"
"New entrant CS","2023","East Wales","Monmouthshire and Newport","G6/G7","55","[c]","56910","54410"
"New entrant CS","2023","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Wales","Monmouthshire and Newport","SEO/HEO","235","[c]","34760","31610"
"New entrant CS","2023","East Wales","Monmouthshire and Newport","Unknown","25","[c]","22080","23640"
"New entrant CS","2023","East Wales","Powys","AA/AO","15","[c]","24610","27500"
"New entrant CS","2023","East Wales","Powys","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","East Wales","Powys","SEO/HEO","10","[c]","37430","37300"
"New entrant CS","2023","East Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA/AO","200","[c]","26990","28880"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","15","[c]","27040","27140"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","15","[c]","37920","37300"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA/AO","120","[c]","26780","28880"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","20","[c]","26700","25790"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","10","[c]","37140","34170"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","55","[c]","22300","23640"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AA/AO","25","[c]","21640","21690"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","15","[c]","27010","26780"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","30","[c]","21980","23640"
"New entrant CS","2023","Eastern Scotland","Angus and Dundee City","AA/AO","345","[c]","22420","22180"
"New entrant CS","2023","Eastern Scotland","Angus and Dundee City","EO","280","[c]","29160","29100"
"New entrant CS","2023","Eastern Scotland","Angus and Dundee City","G6/G7","15","[c]","60600","59870"
"New entrant CS","2023","Eastern Scotland","Angus and Dundee City","SEO/HEO","80","[c]","36610","35020"
"New entrant CS","2023","Eastern Scotland","City of Edinburgh","AA/AO","495","[c]","23590","22520"
"New entrant CS","2023","Eastern Scotland","City of Edinburgh","EO","230","[c]","28970","29100"
"New entrant CS","2023","Eastern Scotland","City of Edinburgh","G6/G7","200","[c]","58500","52600"
"New entrant CS","2023","Eastern Scotland","City of Edinburgh","SCS level","15","[c]","92730","81890"
"New entrant CS","2023","Eastern Scotland","City of Edinburgh","SEO/HEO","475","[c]","38390","36440"
"New entrant CS","2023","Eastern Scotland","Clackmannanshire and Fife","AA/AO","50","[c]","23420","22920"
"New entrant CS","2023","Eastern Scotland","Clackmannanshire and Fife","EO","40","[c]","29440","29100"
"New entrant CS","2023","Eastern Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","20","[c]","38660","41000"
"New entrant CS","2023","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","East Lothian and Midlothian","EO","10","[c]","28650","29100"
"New entrant CS","2023","Eastern Scotland","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","East Lothian and Midlothian","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","Falkirk","AA/AO","65","[c]","23930","24710"
"New entrant CS","2023","Eastern Scotland","Falkirk","EO","20","[c]","30210","31290"
"New entrant CS","2023","Eastern Scotland","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","AA/AO","70","[c]","23860","24710"
"New entrant CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","EO","35","[c]","30050","30600"
"New entrant CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","West Lothian","AA/AO","10","[c]","23910","22180"
"New entrant CS","2023","Eastern Scotland","West Lothian","EO","15","[c]","28870","29100"
"New entrant CS","2023","Eastern Scotland","West Lothian","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","West Lothian","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Essex Haven Gateway","AA/AO","35","[c]","23290","22400"
"New entrant CS","2023","Essex","Essex Haven Gateway","EO","15","[c]","27750","26780"
"New entrant CS","2023","Essex","Essex Haven Gateway","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Essex Haven Gateway","SEO/HEO","10","[c]","39850","40590"
"New entrant CS","2023","Essex","Essex Haven Gateway","Unknown","30","[c]","22780","23640"
"New entrant CS","2023","Essex","Essex Thames Gateway","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Essex Thames Gateway","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Essex Thames Gateway","Unknown","25","[c]","22320","23640"
"New entrant CS","2023","Essex","Heart of Essex","AA/AO","140","[c]","25840","24480"
"New entrant CS","2023","Essex","Heart of Essex","EO","15","[c]","29640","27110"
"New entrant CS","2023","Essex","Heart of Essex","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Heart of Essex","SEO/HEO","15","[c]","38330","37680"
"New entrant CS","2023","Essex","Heart of Essex","Unknown","25","[c]","22520","23640"
"New entrant CS","2023","Essex","Southend-on-Sea","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Southend-on-Sea","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Southend-on-Sea","Unknown","15","[c]","22610","23640"
"New entrant CS","2023","Essex","Thurrock","AA/AO","45","[c]","22400","22400"
"New entrant CS","2023","Essex","Thurrock","EO","15","[c]","25790","25750"
"New entrant CS","2023","Essex","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Essex","West Essex","EO","35","[c]","28250","25880"
"New entrant CS","2023","Essex","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Essex","West Essex","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Essex","West Essex","Unknown","10","[c]","21980","23640"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","555","[c]","22710","22220"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","185","[c]","27670","26910"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","80","[c]","60230","56000"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","550","[c]","37380","34000"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","210","[c]","31630","27540"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","245","[c]","22920","22150"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","130","[c]","26700","26900"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","105","[c]","54310","52590"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","260","[c]","35430","34620"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","55","[c]","22150","23640"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA/AO","20","[c]","23180","22220"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","40","[c]","26730","26780"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6/G7","10","[c]","62700","58470"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","25","[c]","35880","34850"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","30","[c]","23290","23640"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","15","[c]","21690","23640"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","305","[c]","23030","22220"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","175","[c]","26070","24630"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","115","[c]","54280","50400"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","420","[c]","33030","30650"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","15","[c]","22990","23640"
"New entrant CS","2023","Greater Manchester","Greater Manchester North East","AA/AO","40","[c]","27100","28880"
"New entrant CS","2023","Greater Manchester","Greater Manchester North East","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester","Greater Manchester North East","SEO/HEO","10","[c]","42590","44460"
"New entrant CS","2023","Greater Manchester","Greater Manchester North East","Unknown","50","[c]","23700","23640"
"New entrant CS","2023","Greater Manchester","Greater Manchester North West","AA/AO","260","[c]","23770","21690"
"New entrant CS","2023","Greater Manchester","Greater Manchester North West","EO","10","[c]","27650","28120"
"New entrant CS","2023","Greater Manchester","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester","Greater Manchester North West","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester","Greater Manchester North West","Unknown","35","[c]","23290","23640"
"New entrant CS","2023","Greater Manchester","Greater Manchester South East","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester","Greater Manchester South East","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester","Greater Manchester South East","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester","Greater Manchester South East","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester","Greater Manchester South East","Unknown","30","[c]","23960","23640"
"New entrant CS","2023","Greater Manchester","Greater Manchester South West","AA/AO","385","[c]","22420","22520"
"New entrant CS","2023","Greater Manchester","Greater Manchester South West","EO","230","[c]","26490","25880"
"New entrant CS","2023","Greater Manchester","Greater Manchester South West","G6/G7","65","[c]","56650","53170"
"New entrant CS","2023","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester","Greater Manchester South West","SEO/HEO","250","[c]","34870","34400"
"New entrant CS","2023","Greater Manchester","Greater Manchester South West","Unknown","75","[c]","23050","23640"
"New entrant CS","2023","Greater Manchester","Manchester","AA/AO","235","[c]","23640","22260"
"New entrant CS","2023","Greater Manchester","Manchester","EO","225","[c]","26370","25830"
"New entrant CS","2023","Greater Manchester","Manchester","G6/G7","115","[c]","56290","53410"
"New entrant CS","2023","Greater Manchester","Manchester","SCS level","10","[c]","116440","115000"
"New entrant CS","2023","Greater Manchester","Manchester","SEO/HEO","325","[c]","35560","34170"
"New entrant CS","2023","Greater Manchester","Manchester","Unknown","115","[c]","22320","23640"
"New entrant CS","2023","Hampshire and Isle of Wight","Central Hampshire","AA/AO","200","[c]","25970","24070"
"New entrant CS","2023","Hampshire and Isle of Wight","Central Hampshire","EO","75","[c]","26790","27080"
"New entrant CS","2023","Hampshire and Isle of Wight","Central Hampshire","G6/G7","55","[c]","54810","49260"
"New entrant CS","2023","Hampshire and Isle of Wight","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","240","[c]","32720","30650"
"New entrant CS","2023","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hampshire and Isle of Wight","Isle of Wight","AA/AO","80","[c]","25280","23230"
"New entrant CS","2023","Hampshire and Isle of Wight","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hampshire and Isle of Wight","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hampshire and Isle of Wight","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hampshire and Isle of Wight","Isle of Wight","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Hampshire and Isle of Wight","North Hampshire","AA/AO","45","[c]","22820","21780"
"New entrant CS","2023","Hampshire and Isle of Wight","North Hampshire","EO","20","[c]","26950","27080"
