"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","London","AO","20","[c]","23240","23200"
"New entrant CS","2023","20-29","Project Delivery","London","EO","50","[c]","28010","27920"
"New entrant CS","2023","20-29","Project Delivery","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","London","HEO","135","[c]","32580","33500"
"New entrant CS","2023","20-29","Project Delivery","London","SEO","15","[c]","43670","43480"
"New entrant CS","2023","20-29","Project Delivery","Outside London","AA","20","[c]","18710","19080"
"New entrant CS","2023","20-29","Project Delivery","Outside London","AO","95","[c]","22220","22220"
"New entrant CS","2023","20-29","Project Delivery","Outside London","EO","110","[c]","26050","25900"
"New entrant CS","2023","20-29","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","Outside London","HEO","150","[c]","31650","31530"
"New entrant CS","2023","20-29","Project Delivery","Outside London","SEO","25","[c]","40780","41000"
"New entrant CS","2023","20-29","Project Delivery","Outside London","Unknown","90","[c]","26290","26000"
"New entrant CS","2023","20-29","Property","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","London","AO","10","[c]","26520","26920"
"New entrant CS","2023","20-29","Property","London","EO","15","[c]","28660","29660"
"New entrant CS","2023","20-29","Property","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","London","HEO","20","[c]","32190","32480"
"New entrant CS","2023","20-29","Property","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Outside London","AA","15","[c]","19720","19770"
"New entrant CS","2023","20-29","Property","Outside London","AO","130","[c]","22580","22520"
"New entrant CS","2023","20-29","Property","Outside London","EO","50","[c]","26730","26020"
"New entrant CS","2023","20-29","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Outside London","HEO","30","[c]","31110","32260"
"New entrant CS","2023","20-29","Property","Outside London","SEO","15","[c]","39980","39500"
"New entrant CS","2023","20-29","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","London","EO","15","[c]","30020","29660"
"New entrant CS","2023","20-29","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","London","HEO","10","[c]","36150","36550"
"New entrant CS","2023","20-29","Security","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Outside London","AA","65","[c]","26130","27500"
"New entrant CS","2023","20-29","Security","Outside London","AO","165","[c]","25150","25350"
"New entrant CS","2023","20-29","Security","Outside London","EO","35","[c]","25980","25860"
"New entrant CS","2023","20-29","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Outside London","HEO","15","[c]","32670","32640"
"New entrant CS","2023","20-29","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","London","AO","15","[c]","23950","25610"
"New entrant CS","2023","20-29","Unknown","London","EO","60","[c]","24520","26250"
"New entrant CS","2023","20-29","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","London","HEO","220","[c]","30110","28840"
"New entrant CS","2023","20-29","Unknown","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Outside London","AA","360","[c]","22010","22180"
"New entrant CS","2023","20-29","Unknown","Outside London","AO","220","[c]","23200","22150"
"New entrant CS","2023","20-29","Unknown","Outside London","EO","305","[c]","28640","29100"
"New entrant CS","2023","20-29","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Outside London","G7","30","[c]","53210","52360"
"New entrant CS","2023","20-29","Unknown","Outside London","HEO","360","[c]","31220","30650"
"New entrant CS","2023","20-29","Unknown","Outside London","SEO","55","[c]","41860","41640"
"New entrant CS","2023","20-29","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Unknown","80","[c]","22070","17660"
"New entrant CS","2023","30-39","Analysis","London","EO","15","[c]","29020","29140"
"New entrant CS","2023","30-39","Analysis","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","London","G7","10","[c]","56680","55850"
"New entrant CS","2023","30-39","Analysis","London","HEO","30","[c]","36540","36270"
"New entrant CS","2023","30-39","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","London","SEO","25","[c]","43600","43650"
"New entrant CS","2023","30-39","Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Outside London","EO","20","[c]","26200","25920"
"New entrant CS","2023","30-39","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Outside London","G7","15","[c]","54900","51460"
"New entrant CS","2023","30-39","Analysis","Outside London","HEO","85","[c]","31480","31270"
"New entrant CS","2023","30-39","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Outside London","SEO","55","[c]","39330","39550"
"New entrant CS","2023","30-39","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","London","HEO","10","[c]","33800","33850"
"New entrant CS","2023","30-39","Commercial","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Outside London","AO","15","[c]","21720","21780"
"New entrant CS","2023","30-39","Commercial","Outside London","EO","25","[c]","26770","27080"
"New entrant CS","2023","30-39","Commercial","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Outside London","G7","30","[c]","63690","65500"
"New entrant CS","2023","30-39","Commercial","Outside London","HEO","55","[c]","32240","32430"
"New entrant CS","2023","30-39","Commercial","Outside London","SEO","35","[c]","40480","40300"
"New entrant CS","2023","30-39","Commercial","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","London","G7","10","[c]","54320","54540"
"New entrant CS","2023","30-39","Communications","London","HEO","20","[c]","36730","36910"
"New entrant CS","2023","30-39","Communications","London","SEO","35","[c]","44430","43840"
"New entrant CS","2023","30-39","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Outside London","EO","10","[c]","26600","26020"
"New entrant CS","2023","30-39","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Outside London","G7","10","[c]","52520","53890"
"New entrant CS","2023","30-39","Communications","Outside London","HEO","40","[c]","32350","31500"
"New entrant CS","2023","30-39","Communications","Outside London","SEO","25","[c]","40590","40790"
"New entrant CS","2023","30-39","Counter Fraud","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","EO","15","[c]","31720","32260"
"New entrant CS","2023","30-39","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Outside London","AO","50","[c]","22870","21690"
"New entrant CS","2023","30-39","Counter Fraud","Outside London","EO","60","[c]","27850","27890"
"New entrant CS","2023","30-39","Counter Fraud","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Outside London","HEO","20","[c]","34610","34400"
"New entrant CS","2023","30-39","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","London","AO","30","[c]","26920","26920"
"New entrant CS","2023","30-39","Debt","Outside London","AO","345","[c]","22260","22520"
"New entrant CS","2023","30-39","Debt","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","London","EO","30","[c]","30480","29750"
"New entrant CS","2023","30-39","Digital, Data & Technology","London","G6","15","[c]","74850","72000"
"New entrant CS","2023","30-39","Digital, Data & Technology","London","G7","55","[c]","57500","56430"
"New entrant CS","2023","30-39","Digital, Data & Technology","London","HEO","45","[c]","36230","36000"
"New entrant CS","2023","30-39","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","London","SEO","45","[c]","43560","43150"
"New entrant CS","2023","30-39","Digital, Data & Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Outside London","AO","20","[c]","22000","21690"
"New entrant CS","2023","30-39","Digital, Data & Technology","Outside London","EO","155","[c]","27460","27230"
"New entrant CS","2023","30-39","Digital, Data & Technology","Outside London","G6","15","[c]","68430","67890"
"New entrant CS","2023","30-39","Digital, Data & Technology","Outside London","G7","145","[c]","54010","52600"
"New entrant CS","2023","30-39","Digital, Data & Technology","Outside London","HEO","190","[c]","33700","34170"
"New entrant CS","2023","30-39","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Outside London","SEO","210","[c]","40600","39820"
"New entrant CS","2023","30-39","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","HEO","15","[c]","37290","37940"
"New entrant CS","2023","30-39","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","SEO","15","[c]","43650","43580"
"New entrant CS","2023","30-39","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Outside London","AO","45","[c]","22360","22520"
"New entrant CS","2023","30-39","Finance","Outside London","EO","30","[c]","26930","27080"
"New entrant CS","2023","30-39","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Outside London","G7","10","[c]","52400","52240"
"New entrant CS","2023","30-39","Finance","Outside London","HEO","30","[c]","33910","34170"
"New entrant CS","2023","30-39","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Outside London","SEO","20","[c]","41310","41390"
"New entrant CS","2023","30-39","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Outside London","AO","75","[c]","22120","22150"
"New entrant CS","2023","30-39","Grants Management","Outside London","EO","10","[c]","25920","25920"
"New entrant CS","2023","30-39","Grants Management","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","EO","15","[c]","28810","28980"
"New entrant CS","2023","30-39","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","HEO","15","[c]","35980","35220"
"New entrant CS","2023","30-39","Human Resources","London","SEO","10","[c]","44330","45000"
"New entrant CS","2023","30-39","Human Resources","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Outside London","AO","45","[c]","22140","22220"
"New entrant CS","2023","30-39","Human Resources","Outside London","EO","60","[c]","26470","25920"
"New entrant CS","2023","30-39","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Outside London","G7","20","[c]","52930","52600"
"New entrant CS","2023","30-39","Human Resources","Outside London","HEO","65","[c]","33710","33830"
"New entrant CS","2023","30-39","Human Resources","Outside London","SEO","40","[c]","40730","39660"
"New entrant CS","2023","30-39","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Overseas","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","London","AO","15","[c]","23300","24280"
"New entrant CS","2023","30-39","Legal","London","EO","25","[c]","29130","28260"
"New entrant CS","2023","30-39","Legal","London","G6","10","[c]","70560","72210"
"New entrant CS","2023","30-39","Legal","London","G7","80","[c]","54880","54100"
"New entrant CS","2023","30-39","Legal","London","HEO","25","[c]","41740","45230"
"New entrant CS","2023","30-39","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","London","SEO","15","[c]","39850","40800"
"New entrant CS","2023","30-39","Legal","Outside London","AO","50","[c]","21780","21510"
"New entrant CS","2023","30-39","Legal","Outside London","EO","35","[c]","26880","26900"
"New entrant CS","2023","30-39","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Outside London","G7","105","[c]","52410","52590"
"New entrant CS","2023","30-39","Legal","Outside London","HEO","15","[c]","34190","31270"
"New entrant CS","2023","30-39","Legal","Outside London","SEO","75","[c]","38890","38760"
"New entrant CS","2023","30-39","No function","London","AA","35","[c]","26810","26630"
"New entrant CS","2023","30-39","No function","London","AO","340","[c]","29500","26760"
"New entrant CS","2023","30-39","No function","London","EO","270","[c]","29940","29750"
"New entrant CS","2023","30-39","No function","London","G6","45","[c]","73500","67430"
"New entrant CS","2023","30-39","No function","London","G7","125","[c]","57060","55070"
"New entrant CS","2023","30-39","No function","London","HEO","185","[c]","35320","35320"
"New entrant CS","2023","30-39","No function","London","SCS level","10","[c]","88740","86980"
"New entrant CS","2023","30-39","No function","London","SEO","145","[c]","42520","41950"
"New entrant CS","2023","30-39","No function","London","Unknown","70","[c]","27190","27640"
"New entrant CS","2023","30-39","No function","Outside London","AA","475","[c]","22240","23230"
"New entrant CS","2023","30-39","No function","Outside London","AO","3585","[c]","24560","22520"
"New entrant CS","2023","30-39","No function","Outside London","EO","1380","[c]","27010","25880"
"New entrant CS","2023","30-39","No function","Outside London","G6","35","[c]","69590","67060"
"New entrant CS","2023","30-39","No function","Outside London","G7","170","[c]","54570","52390"
"New entrant CS","2023","30-39","No function","Outside London","HEO","500","[c]","33390","33000"
"New entrant CS","2023","30-39","No function","Outside London","SCS level","10","[c]","88500","88360"
"New entrant CS","2023","30-39","No function","Outside London","SEO","345","[c]","41610","39520"
"New entrant CS","2023","30-39","No function","Outside London","Unknown","795","[c]","22880","23640"
"New entrant CS","2023","30-39","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Unknown","AO","20","[c]","25140","24070"
"New entrant CS","2023","30-39","No function","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","London","EO","15","[c]","28590","27840"
"New entrant CS","2023","30-39","Project Delivery","London","G6","15","[c]","71190","69000"
"New entrant CS","2023","30-39","Project Delivery","London","G7","15","[c]","55830","55160"
"New entrant CS","2023","30-39","Project Delivery","London","HEO","30","[c]","35930","35040"
"New entrant CS","2023","30-39","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","London","SEO","20","[c]","44220","42150"
"New entrant CS","2023","30-39","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Outside London","AO","10","[c]","22380","22370"
"New entrant CS","2023","30-39","Project Delivery","Outside London","EO","45","[c]","26210","26000"
"New entrant CS","2023","30-39","Project Delivery","Outside London","G6","10","[c]","66950","64620"
"New entrant CS","2023","30-39","Project Delivery","Outside London","G7","65","[c]","51610","51770"
"New entrant CS","2023","30-39","Project Delivery","Outside London","HEO","85","[c]","32520","33500"
"New entrant CS","2023","30-39","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Outside London","SEO","75","[c]","40360","40250"
"New entrant CS","2023","30-39","Project Delivery","Outside London","Unknown","45","[c]","34280","33500"
"New entrant CS","2023","30-39","Property","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Outside London","AA","10","[c]","21110","19770"
"New entrant CS","2023","30-39","Property","Outside London","AO","60","[c]","22930","22520"
"New entrant CS","2023","30-39","Property","Outside London","EO","20","[c]","26680","26020"
"New entrant CS","2023","30-39","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Outside London","G7","10","[c]","54750","54620"
"New entrant CS","2023","30-39","Property","Outside London","HEO","25","[c]","33380","33830"
"New entrant CS","2023","30-39","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Outside London","SEO","25","[c]","40820","40540"
"New entrant CS","2023","30-39","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Outside London","AA","60","[c]","26110","27500"
"New entrant CS","2023","30-39","Security","Outside London","AO","90","[c]","28170","25350"
"New entrant CS","2023","30-39","Security","Outside London","EO","20","[c]","26940","24630"
"New entrant CS","2023","30-39","Security","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Outside London","HEO","15","[c]","32800","32640"
"New entrant CS","2023","30-39","Security","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","HEO","15","[c]","34580","34480"
"New entrant CS","2023","30-39","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Outside London","AA","255","[c]","22370","22180"
"New entrant CS","2023","30-39","Unknown","Outside London","AO","85","[c]","24510","25710"
"New entrant CS","2023","30-39","Unknown","Outside London","EO","330","[c]","29250","29100"
"New entrant CS","2023","30-39","Unknown","Outside London","G6","10","[c]","71920","69730"
"New entrant CS","2023","30-39","Unknown","Outside London","G7","105","[c]","54300","52360"
"New entrant CS","2023","30-39","Unknown","Outside London","HEO","245","[c]","34030","33520"
"New entrant CS","2023","30-39","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Outside London","SEO","170","[c]","42730","41640"
"New entrant CS","2023","30-39","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Unknown","20","[c]","26690","17820"
"New entrant CS","2023","40-49","Analysis","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Outside London","G7","15","[c]","54390","51770"
"New entrant CS","2023","40-49","Analysis","Outside London","HEO","30","[c]","32300","31270"
"New entrant CS","2023","40-49","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Outside London","SEO","20","[c]","39340","39080"
"New entrant CS","2023","40-49","Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Outside London","EO","15","[c]","26570","27070"
"New entrant CS","2023","40-49","Commercial","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Outside London","G7","25","[c]","62310","65500"
"New entrant CS","2023","40-49","Commercial","Outside London","HEO","30","[c]","32770","32500"
"New entrant CS","2023","40-49","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Outside London","SEO","25","[c]","39880","39340"
"New entrant CS","2023","40-49","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","SEO","15","[c]","44810","44770"
"New entrant CS","2023","40-49","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Outside London","HEO","10","[c]","32700","31660"
