"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","60-64","Home Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Legal Aid Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Legal Aid Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Maritime and Coastguard Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Met Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","National Crime Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Planning Inspectorate","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Rural Payments Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Rural Payments Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Teaching Regulation Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","The Insolvency Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","The Insolvency Service","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Health Security Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Health Security Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Health Security Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Health Security Agency","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Hydrographic Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Statistics Authority","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Statistics Authority","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Valuation Office Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cabinet Office (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Crown Office and Procurator Fiscal Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Crown Prosecution Service","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Education (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Driver and Vehicle Licensing Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Government Commercial Organisation","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Courts and Tribunals Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Courts and Tribunals Service","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Prison and Probation Service","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Revenue and Customs (excl. agencies)","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Revenue and Customs (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Institute for Apprenticeships and Technical Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Defence (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Rural Payments Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","UK Statistics Authority","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Accountant in Bankruptcy","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Advisory, Conciliation and Arbitration Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Building Digital UK","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Office and Procurator Fiscal Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","East of England","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","South East (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","South West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","West Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Equipment and Support","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Equipment and Support","South East (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Equipment and Support","South West (England)","AA/AO","60","[c]","19130","19460"
"New entrant CS","2023","16-19","Defence Science and Technology Laboratory","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Science and Technology Laboratory","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Science and Technology Laboratory","South West (England)","AA/AO","20","[c]","22030","23340"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
