"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Tax","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tax","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","G6","25","[c]","69340","69380"
"Leaver Dept.","2023","50-59","Unknown","London","G7","35","[c]","56810","55670"
"Leaver Dept.","2023","50-59","Unknown","London","HEO","15","[c]","35750","36680"
"Leaver Dept.","2023","50-59","Unknown","London","SCS level","25","[c]","95600","93000"
"Leaver Dept.","2023","50-59","Unknown","London","SEO","20","[c]","42790","42850"
"Leaver Dept.","2023","50-59","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","EO","10","[c]","26690","26490"
"Leaver Dept.","2023","50-59","Unknown","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","G7","20","[c]","54840","55610"
"Leaver Dept.","2023","50-59","Unknown","Outside London","HEO","20","[c]","33640","33750"
"Leaver Dept.","2023","50-59","Unknown","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","SEO","25","[c]","42580","40580"
"Leaver Dept.","2023","50-59","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Veterinarian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inspector of Education and Training","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Legal","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","Outside London","AO","55","[c]","21890","21690"
"Leaver Dept.","2023","60-64","Operational Delivery","Outside London","EO","40","[c]","27830","27570"
"Leaver Dept.","2023","60-64","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tax","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tax","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tax","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Policy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Policy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Policy","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Policy","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Counter Fraud","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Digital, Data and Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Digital, Data and Technology","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Digital, Data and Technology","Outside London","EO","10","[c]","25600","27080"
"New entrant CS","2023","16-19","Economics","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Economics","London","EO","10","[c]","28480","28510"
"New entrant CS","2023","16-19","Economics","Outside London","EO","10","[c]","25260","24840"
"New entrant CS","2023","16-19","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Finance","Outside London","AO","20","[c]","20330","19460"
"New entrant CS","2023","16-19","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Human Resources","Outside London","AO","10","[c]","22160","22150"
"New entrant CS","2023","16-19","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Legal","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Operational Delivery","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Operational Delivery","London","AO","40","[c]","25860","26400"
"New entrant CS","2023","16-19","Operational Delivery","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Operational Delivery","Outside London","AA","145","[c]","22170","23230"
"New entrant CS","2023","16-19","Operational Delivery","Outside London","AO","530","[c]","23910","22500"
"New entrant CS","2023","16-19","Operational Delivery","Outside London","EO","25","[c]","25870","25750"
"New entrant CS","2023","16-19","Operational Delivery","Outside London","Unknown","30","[c]","19930","19090"
"New entrant CS","2023","16-19","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Operational Research","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other","Outside London","AA","15","[c]","19600","20280"
"New entrant CS","2023","16-19","Other","Outside London","AO","25","[c]","21130","21690"
"New entrant CS","2023","16-19","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other","Unknown","Unknown","25","[c]","17050","16410"
"New entrant CS","2023","16-19","Policy","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Policy","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Policy","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Policy","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
