"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Operational Delivery","Swindon","AA/AO","20","[c]","21090","21330"
"Leaver CS","2023","Operational Delivery","Swindon","EO","25","[c]","27620","27570"
"Leaver CS","2023","Operational Delivery","Swindon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Telford and Wrekin","AA/AO","35","[c]","22070","21690"
"Leaver CS","2023","Operational Delivery","Telford and Wrekin","EO","35","[c]","27940","27570"
"Leaver CS","2023","Operational Delivery","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Telford and Wrekin","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Telford and Wrekin","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Thurrock","AA/AO","10","[c]","22400","22400"
"Leaver CS","2023","Operational Delivery","Thurrock","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Torbay","AA/AO","15","[c]","21510","21690"
"Leaver CS","2023","Operational Delivery","Torbay","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Tower Hamlets","AA/AO","25","[c]","24200","23720"
"Leaver CS","2023","Operational Delivery","Tower Hamlets","EO","35","[c]","29880","29750"
"Leaver CS","2023","Operational Delivery","Tower Hamlets","G6/G7","15","[c]","58180","55720"
"Leaver CS","2023","Operational Delivery","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Tower Hamlets","SEO/HEO","40","[c]","39360","38390"
"Leaver CS","2023","Operational Delivery","Tower Hamlets","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Tyneside","AA/AO","505","[c]","21460","21690"
"Leaver CS","2023","Operational Delivery","Tyneside","EO","150","[c]","26920","27570"
"Leaver CS","2023","Operational Delivery","Tyneside","G6/G7","15","[c]","58930","59570"
"Leaver CS","2023","Operational Delivery","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Tyneside","SEO/HEO","60","[c]","35450","34110"
"Leaver CS","2023","Operational Delivery","Tyneside","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","AA/AO","30","[c]","21740","21690"
"Leaver CS","2023","Operational Delivery","Unknown","EO","40","[c]","29380","28120"
"Leaver CS","2023","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wakefield","AA/AO","95","[c]","25350","22500"
"Leaver CS","2023","Operational Delivery","Wakefield","EO","35","[c]","30950","28120"
"Leaver CS","2023","Operational Delivery","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wakefield","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wakefield","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Walsall","AA/AO","40","[c]","21500","21500"
"Leaver CS","2023","Operational Delivery","Walsall","EO","15","[c]","27470","28120"
"Leaver CS","2023","Operational Delivery","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wandsworth","AA/AO","90","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wandsworth","EO","30","[c]","31480","31060"
"Leaver CS","2023","Operational Delivery","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wandsworth","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wandsworth","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Warrington","AA/AO","85","[c]","24070","21780"
"Leaver CS","2023","Operational Delivery","Warrington","EO","55","[c]","31610","30740"
"Leaver CS","2023","Operational Delivery","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Warrington","SEO/HEO","35","[c]","43500","43450"
"Leaver CS","2023","Operational Delivery","Warrington","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Warwickshire CC","AA/AO","25","[c]","21190","21580"
"Leaver CS","2023","Operational Delivery","Warwickshire CC","EO","35","[c]","27560","28090"
"Leaver CS","2023","Operational Delivery","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Warwickshire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Cumbria","AA/AO","55","[c]","21730","21690"
"Leaver CS","2023","Operational Delivery","West Cumbria","EO","15","[c]","26590","26960"
"Leaver CS","2023","Operational Delivery","West Cumbria","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Cumbria","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Essex","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Essex","EO","40","[c]","28530","29290"
"Leaver CS","2023","Operational Delivery","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Kent","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Lothian","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Lothian","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Northamptonshire","AA/AO","95","[c]","21260","21780"
"Leaver CS","2023","Operational Delivery","West Northamptonshire","EO","40","[c]","27030","27570"
"Leaver CS","2023","Operational Delivery","West Northamptonshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Northamptonshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Surrey","AA/AO","85","[c]","23610","23070"
"Leaver CS","2023","Operational Delivery","West Surrey","EO","30","[c]","30080","31180"
"Leaver CS","2023","Operational Delivery","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Surrey","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Surrey","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Sussex (North East)","AA/AO","15","[c]","22700","23110"
"Leaver CS","2023","Operational Delivery","West Sussex (North East)","EO","80","[c]","27680","27570"
"Leaver CS","2023","Operational Delivery","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Sussex (North East)","SEO/HEO","10","[c]","38760","38200"
"Leaver CS","2023","Operational Delivery","West Sussex (North East)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Sussex (South West)","AA/AO","30","[c]","21420","21690"
"Leaver CS","2023","Operational Delivery","West Sussex (South West)","EO","40","[c]","27230","27570"
"Leaver CS","2023","Operational Delivery","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Sussex (South West)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Sussex (South West)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Westminster","AA/AO","185","[c]","24500","25120"
"Leaver CS","2023","Operational Delivery","Westminster","EO","220","[c]","28790","28540"
"Leaver CS","2023","Operational Delivery","Westminster","G6/G7","210","[c]","59330","56590"
"Leaver CS","2023","Operational Delivery","Westminster","SCS level","55","[c]","100140","91540"
"Leaver CS","2023","Operational Delivery","Westminster","SEO/HEO","310","[c]","38300","38830"
"Leaver CS","2023","Operational Delivery","Westminster","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wiltshire","AA/AO","80","[c]","20970","20880"
"Leaver CS","2023","Operational Delivery","Wiltshire","EO","55","[c]","27080","27570"
"Leaver CS","2023","Operational Delivery","Wiltshire","G6/G7","15","[c]","55260","52480"
"Leaver CS","2023","Operational Delivery","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wiltshire","SEO/HEO","30","[c]","35890","37060"
"Leaver CS","2023","Operational Delivery","Wiltshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wirral","AA/AO","70","[c]","21930","21690"
"Leaver CS","2023","Operational Delivery","Wirral","EO","30","[c]","27860","28080"
"Leaver CS","2023","Operational Delivery","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wirral","SEO/HEO","10","[c]","36790","34850"
"Leaver CS","2023","Operational Delivery","Wirral","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wolverhampton","AA/AO","35","[c]","21440","21690"
"Leaver CS","2023","Operational Delivery","Wolverhampton","EO","15","[c]","27440","28120"
"Leaver CS","2023","Operational Delivery","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wolverhampton","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wolverhampton","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Worcestershire CC","AA/AO","165","[c]","21570","21400"
"Leaver CS","2023","Operational Delivery","Worcestershire CC","EO","35","[c]","27970","28120"
"Leaver CS","2023","Operational Delivery","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Worcestershire CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Worcestershire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","York","AA/AO","40","[c]","21530","21690"
"Leaver CS","2023","Operational Delivery","York","EO","15","[c]","26670","26830"
"Leaver CS","2023","Operational Delivery","York","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","York","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Coventry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Westminster","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Barnsley, Doncaster and Rotherham","AA/AO","30","[c]","21570","21690"
"Leaver CS","2023","Other","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","25","[c]","22050","22050"
"Leaver CS","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","30","[c]","37110","35460"
"Leaver CS","2023","Other","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Birmingham","AA/AO","30","[c]","21390","21630"
"Leaver CS","2023","Other","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bradford","AA/AO","15","[c]","21520","21590"
"Leaver CS","2023","Other","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Brent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bristol, City of","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bristol, City of","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Camden and City of London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Camden and City of London","G6/G7","15","[c]","82160","80490"
"Leaver CS","2023","Other","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Camden and City of London","SEO/HEO","10","[c]","39230","38280"
"Leaver CS","2023","Other","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cardiff and Vale of Glamorgan","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Central Hampshire","AA/AO","15","[c]","19920","19770"
"Leaver CS","2023","Other","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Central Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Central Valleys","AA/AO","25","[c]","21800","21690"
"Leaver CS","2023","Other","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Central Valleys","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","City of Edinburgh","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","City of Edinburgh","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","City of Edinburgh","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Clackmannanshire and Fife","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cornwall and Isles of Scilly","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Coventry","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Croydon","AA/AO","15","[c]","23390","22460"
"Leaver CS","2023","Other","Croydon","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Croydon","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Croydon","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon CC","AA/AO","25","[c]","19260","19080"
"Leaver CS","2023","Other","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dudley","AA/AO","25","[c]","21590","21690"
"Leaver CS","2023","Other","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Falkirk","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Glasgow City","AA/AO","15","[c]","22130","21690"
"Leaver CS","2023","Other","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester South West","AA/AO","15","[c]","21530","21690"
"Leaver CS","2023","Other","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Haringey and Islington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hertfordshire CC","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hounslow and Richmond upon Thames","SEO/HEO","15","[c]","33240","31060"
"Leaver CS","2023","Other","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","15","[c]","21670","21380"
"Leaver CS","2023","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Leeds","G6/G7","[c]","[c]","[c]","[c]"
