"Status","Year","Disability","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Undeclared","HM Revenue and Customs","Unknown","135","120","36570","29730"
"In post","2023","Undeclared","Undeclared","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","HM Treasury","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Home Office","Heterosexual / straight","50","45","34170","30410"
"In post","2023","Undeclared","Undeclared","Home Office","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Home Office","Undeclared","755","700","35970","32160"
"In post","2023","Undeclared","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Ministry of Defence","Heterosexual / straight","35","35","38530","34370"
"In post","2023","Undeclared","Undeclared","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Ministry of Defence","Undeclared","1050","1020","38550","36300"
"In post","2023","Undeclared","Undeclared","Ministry of Defence","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Ministry of Justice","Heterosexual / straight","90","85","30050","27000"
"In post","2023","Undeclared","Undeclared","Ministry of Justice","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Ministry of Justice","Undeclared","920","865","34320","32920"
"In post","2023","Undeclared","Undeclared","Ministry of Justice","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Undeclared","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office of Rail and Road","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office of Rail and Road","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Scottish Government","Undeclared","70","65","48390","44110"
"In post","2023","Undeclared","Undeclared","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","UK Export Finance","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Undeclared","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","UK Statistics Authority","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Undeclared","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Water Services Regulation Authority","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Welsh Government","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Welsh Government","Undeclared","85","80","45970","47670"
"In post","2023","Undeclared","Unknown","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Education","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Transport","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Transport","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Work and Pensions","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Work and Pensions","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department for Work and Pensions","Unknown","55","50","30270","28120"
"In post","2023","Undeclared","Unknown","Department of Health and Social Care","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Department of Health and Social Care","Unknown","320","310","49020","44810"
"In post","2023","Undeclared","Unknown","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Food Standards Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Food Standards Agency","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Food Standards Agency","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","HM Land Registry","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","HM Revenue and Customs","Heterosexual / straight","30","25","34510","29730"
"In post","2023","Undeclared","Unknown","HM Revenue and Customs","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","HM Revenue and Customs","Undeclared","105","90","35190","34370"
"In post","2023","Undeclared","Unknown","HM Revenue and Customs","Unknown","80","70","36860","32590"
"In post","2023","Undeclared","Unknown","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Home Office","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Ministry of Defence","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Ministry of Defence","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","Ministry of Defence","Unknown","65","60","39250","40350"
"In post","2023","Undeclared","Unknown","Ministry of Justice","Heterosexual / straight","40","40","33170","31270"
"In post","2023","Undeclared","Unknown","Ministry of Justice","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Ministry of Justice","Undeclared","205","190","32820","31310"
"In post","2023","Undeclared","Unknown","Ministry of Justice","Unknown","205","185","32600","32920"
"In post","2023","Undeclared","Unknown","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
