"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department of Health and Social Care","West Midlands (England)","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Leeds","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Leeds","EO","35","[c]","24490","23690"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Leeds","G6/G7","100","[c]","57400","56610"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Leeds","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Leeds","SEO/HEO","135","[c]","33890","33710"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","North West (England)","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Wales","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Wales","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Wales","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Wales","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Midlands (England)","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Midlands (England)","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Midlands (England)","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Midlands (England)","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Midlands (England)","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East of England","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East of England","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East of England","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East of England","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East of England","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East of England","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Brent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North East (England)","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North East (England)","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North West (England)","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North West (England)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North West (England)","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North West (England)","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Ards and North Down","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Armagh City, Banbridge and Craigavon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Belfast","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Scotland","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South West (England)","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South West (England)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South West (England)","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South West (England)","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands (England)","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands (England)","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands (England)","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands (England)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands (England)","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands (England)","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands (England)","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","London","Westminster","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","London","Westminster","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","London","Westminster","G6/G7","95","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","London","Westminster","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","London","Westminster","SEO/HEO","65","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Scotland","South Lanarkshire","AA/AO","5","[c]","[c]","[c]"
