"Status","Year","Organisation","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","Glasgow City","Outside London","240","240","30020","25000"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","Tower Hamlets","London","135","130","36380","30340"
"In post","2023","Office of Gas and Electricity Markets","Other","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Policy","Cardiff and Vale of Glamorgan","Outside London","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Policy","Glasgow City","Outside London","95","95","46260","43650"
"In post","2023","Office of Gas and Electricity Markets","Policy","Tower Hamlets","London","220","215","53350","49710"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","Glasgow City","Outside London","20","20","44150","43650"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","Tower Hamlets","London","45","45","53370","46250"
"In post","2023","Office of Gas and Electricity Markets","Science and Engineering","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Science and Engineering","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Science and Engineering","Tower Hamlets","London","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Unknown","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Unknown","Glasgow City","Outside London","110","110","38440","33200"
"In post","2023","Office of Gas and Electricity Markets","Unknown","Tower Hamlets","London","165","160","47940","45110"
"In post","2023","Office of Qualifications and Examinations Regulation","Commercial","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","Coventry","Outside London","35","35","42250","40450"
"In post","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Coventry","Outside London","35","35","40100","39140"
"In post","2023","Office of Qualifications and Examinations Regulation","Economics","Coventry","Outside London","10","10","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Finance","Coventry","Outside London","10","10","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Human Resources","Coventry","Outside London","10","10","43540","43070"
"In post","2023","Office of Qualifications and Examinations Regulation","Human Resources","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Legal","Coventry","Outside London","15","15","59270","57900"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Coventry","Outside London","125","120","44440","39140"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Operational Research","Coventry","Outside London","25","25","45150","39570"
"In post","2023","Office of Qualifications and Examinations Regulation","Policy","Coventry","Outside London","40","40","49920","48060"
"In post","2023","Office of Qualifications and Examinations Regulation","Project Delivery","Coventry","Outside London","15","15","43590","47780"
"In post","2023","Office of Qualifications and Examinations Regulation","Property","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Statistics","Coventry","Outside London","10","10","42180","39140"
"In post","2023","Office of Rail and Road","Commercial","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Communications","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Communications","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Communications","Tower Hamlets","London","15","15","48220","33870"
"In post","2023","Office of Rail and Road","Communications","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Digital, Data and Technology","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Digital, Data and Technology","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Economics","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Economics","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Economics","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Economics","Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Economics","Tower Hamlets","London","20","20","64450","57700"
"In post","2023","Office of Rail and Road","Economics","York","Outside London","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Finance","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Finance","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Human Resources","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Human Resources","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Human Resources","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Human Resources","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Knowledge and Information Management","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Legal","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Legal","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Legal","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Legal","Tower Hamlets","London","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Operational Delivery","Birmingham","Outside London","15","10","52100","53410"
"In post","2023","Office of Rail and Road","Operational Delivery","Bristol, City of","Outside London","15","15","52080","53410"
"In post","2023","Office of Rail and Road","Operational Delivery","Glasgow City","Outside London","10","10","50370","52890"
"In post","2023","Office of Rail and Road","Operational Delivery","Manchester","Outside London","20","20","50670","53410"
"In post","2023","Office of Rail and Road","Operational Delivery","Tower Hamlets","London","75","70","58640","58190"
"In post","2023","Office of Rail and Road","Operational Delivery","York","Outside London","15","15","49230","49430"
"In post","2023","Office of Rail and Road","Policy","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Policy","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Policy","Glasgow City","Outside London","15","15","59280","57260"
"In post","2023","Office of Rail and Road","Policy","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Policy","Tower Hamlets","London","50","45","59820","57700"
"In post","2023","Office of Rail and Road","Policy","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Property","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Science and Engineering","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Science and Engineering","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Science and Engineering","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Science and Engineering","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Science and Engineering","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Science and Engineering","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Statistics","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Statistics","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Statistics","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Statistics","Tower Hamlets","London","10","10","50230","52590"
"In post","2023","Office of Rail and Road","Statistics","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Communications","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Communications","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Human Resources","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Human Resources","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Knowledge and Information Management","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2023","Office of the Public Guardian","Knowledge and Information Management","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Legal","Birmingham","Outside London","15","15","36880","31270"
"In post","2023","Office of the Public Guardian","Legal","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Legal","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2023","Office of the Public Guardian","Operational Delivery","Birmingham","Outside London","1165","1075","23950","21780"
"In post","2023","Office of the Public Guardian","Operational Delivery","Nottingham","Outside London","430","400","25090","25830"
"In post","2023","Office of the Public Guardian","Operational Delivery","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Operational Delivery","Westminster","London","5","5","[c]","[c]"
"In post","2023","Office of the Public Guardian","Policy","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Office of the Public Guardian","Policy","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Policy","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Project Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Property","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","Unknown","Angus and Dundee City","Outside London","40","40","40260","33520"
"In post","2023","Office of the Scottish Charity Regulator","Unknown","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Communications","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Communications","Westminster","London","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Finance","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","Westminster","London","10","10","55190","57340"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Policy","City of Edinburgh","Outside London","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Policy","Westminster","London","20","20","48020","43650"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","City of Edinburgh","Outside London","70","70","52330","52360"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Communications","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Communications","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Corporate Finance","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Economics","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Human Resources","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Human Resources","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Policy","Cardiff and Vale of Glamorgan","Outside London","15","15","42900","37680"
"In post","2023","Office of the Secretary of State for Wales","Policy","Westminster","London","15","15","54570","55720"
"In post","2023","Planning Inspectorate","Commercial","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Communications","Bristol, City of","Outside London","10","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Digital, Data and Technology","Bristol, City of","Outside London","55","50","44580","41560"
"In post","2023","Planning Inspectorate","Finance","Bristol, City of","Outside London","15","15","38140","33450"
"In post","2023","Planning Inspectorate","Human Resources","Bristol, City of","Outside London","20","20","37240","33450"
"In post","2023","Planning Inspectorate","Human Resources","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Knowledge and Information Management","Bristol, City of","Outside London","25","25","31070","26590"
"In post","2023","Planning Inspectorate","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Operational Delivery","Bristol, City of","Outside London","260","240","29610","26590"
"In post","2023","Planning Inspectorate","Operational Delivery","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Operational Delivery","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Operational Delivery","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Operational Delivery","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","10","54770","60050"
"In post","2023","Planning Inspectorate","Planning Inspectors","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Bristol, City of","Outside London","30","30","49090","33450"
"In post","2023","Planning Inspectorate","Planning Inspectors","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Cheshire East","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Devon CC","Outside London","15","15","60120","60050"
"In post","2023","Planning Inspectorate","Planning Inspectors","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Durham","Outside London","10","10","55500","54350"
"In post","2023","Planning Inspectorate","Planning Inspectors","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","East Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","East Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","East Surrey","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Gloucestershire CC","Outside London","10","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Herefordshire, County of","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Leeds","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Leicestershire CC and Rutland","Outside London","10","10","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Lincolnshire CC","Outside London","15","15","59620","60050"
"In post","2023","Planning Inspectorate","Planning Inspectors","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","North Nottinghamshire","Outside London","10","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","North Yorkshire CC","Outside London","15","15","59820","60050"
"In post","2023","Planning Inspectorate","Planning Inspectors","Northumberland","Outside London","10","10","49080","48660"
"In post","2023","Planning Inspectorate","Planning Inspectors","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Somerset CC","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","South West Wales","Outside London","10","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","South and West Derbyshire","Outside London","10","10","55600","56070"
"In post","2023","Planning Inspectorate","Planning Inspectors","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Suffolk CC","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Telford and Wrekin","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Tyneside","Outside London","20","20","59770","60050"
"In post","2023","Planning Inspectorate","Planning Inspectors","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Planning Inspectors","Wirral","Outside London","[c]","[c]","[c]","[c]"
