"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Internal Audit","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","AA/AO","Heterosexual / straight","50","[c]","21220","21120"
"New entrant CS","2023","Legal","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","AA/AO","Heterosexual / straight","30","[c]","22030","20980"
"New entrant CS","2023","Legal","East of England","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AA/AO","Heterosexual / straight","95","[c]","22620","21890"
"New entrant CS","2023","Legal","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","EO","Heterosexual / straight","135","[c]","28720","27760"
"New entrant CS","2023","Legal","London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G6/G7","Heterosexual / straight","135","[c]","56710","54100"
"New entrant CS","2023","Legal","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SEO/HEO","Heterosexual / straight","80","[c]","40330","40800"
"New entrant CS","2023","Legal","London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","AA/AO","Heterosexual / straight","40","[c]","20930","19560"
"New entrant CS","2023","Legal","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","G6/G7","Heterosexual / straight","35","[c]","51500","51460"
"New entrant CS","2023","Legal","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","G6/G7","Heterosexual / straight","30","[c]","53210","52360"
"New entrant CS","2023","Legal","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","AA/AO","Heterosexual / straight","45","[c]","22490","20980"
"New entrant CS","2023","Legal","South East (England)","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","AA/AO","Heterosexual / straight","30","[c]","21330","20030"
"New entrant CS","2023","Legal","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","AA/AO","Heterosexual / straight","40","[c]","21500","21120"
"New entrant CS","2023","Legal","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","G6/G7","Heterosexual / straight","30","[c]","52180","50460"
"New entrant CS","2023","Legal","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Midlands (England)","AA/AO","Heterosexual / straight","645","[c]","24580","23230"
"New entrant CS","2023","No function","East Midlands (England)","AA/AO","LGBO","90","[c]","23910","22520"
"New entrant CS","2023","No function","East Midlands (England)","AA/AO","Undeclared","45","[c]","23130","22520"
"New entrant CS","2023","No function","East Midlands (England)","AA/AO","Unknown","580","[c]","24240","22520"
"New entrant CS","2023","No function","East Midlands (England)","EO","Heterosexual / straight","105","[c]","27980","27650"
"New entrant CS","2023","No function","East Midlands (England)","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Midlands (England)","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Midlands (England)","EO","Unknown","75","[c]","27550","27020"
"New entrant CS","2023","No function","East Midlands (England)","G6/G7","Heterosexual / straight","45","[c]","63430","60050"
"New entrant CS","2023","No function","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Midlands (England)","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Midlands (England)","SEO/HEO","Heterosexual / straight","130","[c]","38660","34620"
"New entrant CS","2023","No function","East Midlands (England)","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Midlands (England)","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Midlands (England)","SEO/HEO","Unknown","65","[c]","36950","34780"
"New entrant CS","2023","No function","East Midlands (England)","Unknown","Heterosexual / straight","235","[c]","22830","23640"
"New entrant CS","2023","No function","East Midlands (England)","Unknown","LGBO","35","[c]","23140","23640"
"New entrant CS","2023","No function","East Midlands (England)","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Midlands (England)","Unknown","Unknown","80","[c]","21930","23640"
"New entrant CS","2023","No function","East of England","AA/AO","Heterosexual / straight","700","[c]","25710","24070"
"New entrant CS","2023","No function","East of England","AA/AO","LGBO","60","[c]","25550","24070"
"New entrant CS","2023","No function","East of England","AA/AO","Undeclared","45","[c]","24960","23230"
"New entrant CS","2023","No function","East of England","AA/AO","Unknown","460","[c]","24180","22400"
"New entrant CS","2023","No function","East of England","EO","Heterosexual / straight","100","[c]","27800","27080"
"New entrant CS","2023","No function","East of England","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East of England","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","East of England","EO","Unknown","130","[c]","27410","25880"
"New entrant CS","2023","No function","East of England","G6/G7","Heterosexual / straight","35","[c]","64970","64390"
"New entrant CS","2023","No function","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East of England","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East of England","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East of England","SEO/HEO","Heterosexual / straight","90","[c]","38970","37540"
"New entrant CS","2023","No function","East of England","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East of England","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East of England","SEO/HEO","Unknown","50","[c]","37830","37030"
"New entrant CS","2023","No function","East of England","Unknown","Heterosexual / straight","250","[c]","22910","23640"
"New entrant CS","2023","No function","East of England","Unknown","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","East of England","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East of England","Unknown","Unknown","105","[c]","21760","19420"
"New entrant CS","2023","No function","London","AA/AO","Heterosexual / straight","630","[c]","28700","26760"
"New entrant CS","2023","No function","London","AA/AO","LGBO","60","[c]","28300","26400"
"New entrant CS","2023","No function","London","AA/AO","Undeclared","55","[c]","26990","25480"
"New entrant CS","2023","No function","London","AA/AO","Unknown","1150","[c]","27340","26400"
"New entrant CS","2023","No function","London","EO","Heterosexual / straight","490","[c]","29940","29660"
"New entrant CS","2023","No function","London","EO","LGBO","90","[c]","29260","29660"
"New entrant CS","2023","No function","London","EO","Undeclared","100","[c]","29000","28770"
"New entrant CS","2023","No function","London","EO","Unknown","845","[c]","29780","29750"
"New entrant CS","2023","No function","London","G6/G7","Heterosexual / straight","210","[c]","60680","57520"
"New entrant CS","2023","No function","London","G6/G7","LGBO","35","[c]","60680","59070"
"New entrant CS","2023","No function","London","G6/G7","Undeclared","35","[c]","59550","54690"
"New entrant CS","2023","No function","London","G6/G7","Unknown","140","[c]","63330","59170"
"New entrant CS","2023","No function","London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","London","SCS level","Unknown","35","[c]","115490","106000"
"New entrant CS","2023","No function","London","SEO/HEO","Heterosexual / straight","675","[c]","37300","35410"
"New entrant CS","2023","No function","London","SEO/HEO","LGBO","130","[c]","37100","35240"
"New entrant CS","2023","No function","London","SEO/HEO","Undeclared","130","[c]","36770","34490"
"New entrant CS","2023","No function","London","SEO/HEO","Unknown","475","[c]","37780","36000"
"New entrant CS","2023","No function","London","Unknown","Heterosexual / straight","210","[c]","26970","27640"
"New entrant CS","2023","No function","London","Unknown","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","London","Unknown","Undeclared","15","[c]","[c]","[c]"
