"Status","Year","Age","Disability","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","East Wales","45","40","50090","49370"
"In post","2023","40-49","Unknown","Unknown","Eastern Scotland","900","855","46440","42860"
"In post","2023","40-49","Unknown","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","95","90","45310","45690"
"In post","2023","40-49","Unknown","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Hampshire and Isle of Wight","30","30","49740","49260"
"In post","2023","40-49","Unknown","Unknown","Highlands and Islands","45","45","36950","33520"
"In post","2023","40-49","Unknown","Unknown","Inner London - East","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Inner London - West","40","40","59930","56080"
"In post","2023","40-49","Unknown","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","North Eastern Scotland","55","55","36890","33260"
"In post","2023","40-49","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Overseas","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Southern Scotland","95","90","32590","29450"
"In post","2023","40-49","Unknown","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Unknown","320","320","45890","41630"
"In post","2023","40-49","Unknown","Unknown","West Central Scotland","550","525","42330","37830"
"In post","2023","40-49","Unknown","Unknown","West Midlands","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","West Wales and The Valleys","35","35","40570","39690"
"In post","2023","40-49","Unknown","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Devon","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","East Wales","15","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Essex","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Greater Manchester","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Hampshire and Isle of Wight","30","25","49980","49260"
"In post","2023","50-59","Declared disabled","Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Inner London - East","15","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Inner London - West","30","25","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Kent","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","South Yorkshire","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Analysis","West Yorkshire","10","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Devon","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","East Anglia","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Essex","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","53370","43780"
"In post","2023","50-59","Declared disabled","Commercial","Greater Manchester","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Inner London - East","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Inner London - West","30","30","63140","56200"
"In post","2023","50-59","Declared disabled","Commercial","Kent","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Merseyside","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","North Yorkshire","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","South Yorkshire","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","West Central Scotland","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Commercial","West Yorkshire","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Devon","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Greater Manchester","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Inner London - West","25","25","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Kent","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","South Yorkshire","10","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
