"Status","Year","Ethnicity","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Internal Audit","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Attorney General's Departments","Heterosexual / straight","85","[c]","32580","27760"
"New entrant CS","2023","Black","Legal","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","HM Revenue and Customs","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office of Gas and Electricity Markets","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Cabinet Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Environment, Food and Rural Affairs","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Levelling Up, Housing and Communities","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Transport","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Work and Pensions","Heterosexual / straight","70","[c]","26240","25610"
"New entrant CS","2023","Black","No function","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department of Health and Social Care","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","HM Revenue and Customs","Heterosexual / straight","65","[c]","24360","22520"
"New entrant CS","2023","Black","No function","HM Revenue and Customs","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","HM Revenue and Customs","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Home Office","Heterosexual / straight","85","[c]","27190","26400"
"New entrant CS","2023","Black","No function","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Home Office","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Ministry of Defence","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Ministry of Justice","Heterosexual / straight","525","[c]","27420","27640"
"New entrant CS","2023","Black","No function","Ministry of Justice","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Ministry of Justice","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","National Crime Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of Gas and Electricity Markets","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of Qualifications and Examinations Regulation","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","UK Statistics Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","No function","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Department for Education","LGBO","[c]","[c]","[c]","[c]"
