"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Work and Pensions","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Revenue and Customs","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Home Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Ministry of Defence","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Ministry of Justice","London","30","[c]","29330","28020"
"New entrant CS","2023","50-59","Black","Ministry of Justice","Outside London","50","[c]","25210","23640"
"New entrant CS","2023","50-59","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Work and Pensions","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Ministry of Justice","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Transport","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Work and Pensions","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Defence","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Justice","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cabinet Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cabinet Office","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","Outside London","30","[c]","27210","22150"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","Outside London","130","[c]","27630","26780"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","Outside London","75","[c]","30400","21690"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","London","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","Outside London","45","[c]","46550","37060"
"New entrant CS","2023","50-59","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Food Standards Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Land Registry","Outside London","30","[c]","23520","23390"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","Outside London","185","[c]","25650","22520"
"New entrant CS","2023","50-59","Unknown","Home Office","London","180","[c]","32490","29750"
"New entrant CS","2023","50-59","Unknown","Home Office","Outside London","600","[c]","25990","25750"
"New entrant CS","2023","50-59","Unknown","Home Office","Unknown","10","[c]","[c]","[c]"
