"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Operational Delivery","Scotland","West Central Scotland","SEO/HEO","65","[c]","39620","39030"
"Leaver CS","2023","Operational Delivery","Scotland","West Central Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","345","[c]","22750","21780"
"Leaver CS","2023","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","145","[c]","28310","28120"
"Leaver CS","2023","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","35","[c]","37440","36300"
"Leaver CS","2023","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South East (England)","Hampshire and Isle of Wight","AA/AO","615","[c]","21160","21200"
"Leaver CS","2023","Operational Delivery","South East (England)","Hampshire and Isle of Wight","EO","215","[c]","27350","27570"
"Leaver CS","2023","Operational Delivery","South East (England)","Hampshire and Isle of Wight","G6/G7","20","[c]","55330","53020"
"Leaver CS","2023","Operational Delivery","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South East (England)","Hampshire and Isle of Wight","SEO/HEO","95","[c]","36270","36840"
"Leaver CS","2023","Operational Delivery","South East (England)","Hampshire and Isle of Wight","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South East (England)","Kent","AA/AO","355","[c]","23840","23690"
"Leaver CS","2023","Operational Delivery","South East (England)","Kent","EO","215","[c]","28910","29290"
"Leaver CS","2023","Operational Delivery","South East (England)","Kent","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South East (England)","Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South East (England)","Kent","SEO/HEO","35","[c]","35240","33900"
"Leaver CS","2023","Operational Delivery","South East (England)","Kent","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South East (England)","Surrey, East and West Sussex","AA/AO","360","[c]","22280","21690"
"Leaver CS","2023","Operational Delivery","South East (England)","Surrey, East and West Sussex","EO","265","[c]","28070","27570"
"Leaver CS","2023","Operational Delivery","South East (England)","Surrey, East and West Sussex","G6/G7","15","[c]","56360","56060"
"Leaver CS","2023","Operational Delivery","South East (England)","Surrey, East and West Sussex","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South East (England)","Surrey, East and West Sussex","SEO/HEO","40","[c]","37300","37520"
"Leaver CS","2023","Operational Delivery","South East (England)","Surrey, East and West Sussex","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","AA/AO","45","[c]","21440","21690"
"Leaver CS","2023","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","EO","40","[c]","27640","27570"
"Leaver CS","2023","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South West (England)","Devon","AA/AO","270","[c]","21950","21690"
"Leaver CS","2023","Operational Delivery","South West (England)","Devon","EO","90","[c]","27590","27570"
"Leaver CS","2023","Operational Delivery","South West (England)","Devon","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South West (England)","Devon","SEO/HEO","35","[c]","36970","36340"
"Leaver CS","2023","Operational Delivery","South West (England)","Devon","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South West (England)","Dorset and Somerset","AA/AO","125","[c]","21750","21690"
"Leaver CS","2023","Operational Delivery","South West (England)","Dorset and Somerset","EO","100","[c]","27650","27570"
"Leaver CS","2023","Operational Delivery","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South West (England)","Dorset and Somerset","SEO/HEO","30","[c]","35830","34850"
"Leaver CS","2023","Operational Delivery","South West (England)","Dorset and Somerset","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","435","[c]","21500","21690"
"Leaver CS","2023","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","310","[c]","27730","27570"
"Leaver CS","2023","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","30","[c]","56480","53720"
"Leaver CS","2023","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","130","[c]","36380","36740"
"Leaver CS","2023","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","90","[c]","48620","35720"
"Leaver CS","2023","Operational Delivery","Unknown","Unknown","AA/AO","30","[c]","21740","21690"
"Leaver CS","2023","Operational Delivery","Unknown","Unknown","EO","40","[c]","29380","28120"
"Leaver CS","2023","Operational Delivery","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wales","East Wales","AA/AO","485","[c]","21670","21690"
"Leaver CS","2023","Operational Delivery","Wales","East Wales","EO","185","[c]","27210","27570"
"Leaver CS","2023","Operational Delivery","Wales","East Wales","G6/G7","30","[c]","57900","58950"
"Leaver CS","2023","Operational Delivery","Wales","East Wales","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wales","East Wales","SEO/HEO","90","[c]","36750","34970"
"Leaver CS","2023","Operational Delivery","Wales","East Wales","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wales","West Wales and The Valleys","AA/AO","700","[c]","21420","21690"
"Leaver CS","2023","Operational Delivery","Wales","West Wales and The Valleys","EO","170","[c]","27640","27570"
"Leaver CS","2023","Operational Delivery","Wales","West Wales and The Valleys","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Wales","West Wales and The Valleys","SEO/HEO","60","[c]","38010","37490"
"Leaver CS","2023","Operational Delivery","Wales","West Wales and The Valleys","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","190","[c]","21550","21500"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","80","[c]","27760","28120"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","AA/AO","385","[c]","21760","21690"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","EO","215","[c]","27910","27570"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","35","[c]","36990","34850"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","West Midlands","AA/AO","590","[c]","21640","21690"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","West Midlands","EO","290","[c]","27600","27570"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","West Midlands","G6/G7","30","[c]","54970","51460"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","West Midlands","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","West Midlands","SEO/HEO","110","[c]","36620","35090"
"Leaver CS","2023","Operational Delivery","West Midlands (England)","West Midlands","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","195","[c]","22090","21780"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","70","[c]","27580","28080"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","20","[c]","34820","34290"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","North Yorkshire","AA/AO","50","[c]","21710","21780"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","North Yorkshire","EO","40","[c]","26780","26820"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","North Yorkshire","SEO/HEO","15","[c]","38300","36470"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","North Yorkshire","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","South Yorkshire","AA/AO","270","[c]","21930","21780"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","South Yorkshire","EO","130","[c]","27520","27570"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","South Yorkshire","G6/G7","15","[c]","59000","59000"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","South Yorkshire","SEO/HEO","40","[c]","36280","35130"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","South Yorkshire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","West Yorkshire","AA/AO","525","[c]","21860","21690"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","West Yorkshire","EO","290","[c]","27620","27570"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","West Yorkshire","G6/G7","85","[c]","57650","58100"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","West Yorkshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","West Yorkshire","SEO/HEO","180","[c]","34970","34050"
"Leaver CS","2023","Operational Delivery","Yorkshire and The Humber","West Yorkshire","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Inner London - West","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","North West (England)","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","North West (England)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","South East (England)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","South East (England)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","West Midlands (England)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","15","[c]","21400","21690"
"Leaver CS","2023","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Lincolnshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","Bedfordshire and Hertfordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","East Anglia","AA/AO","25","[c]","20700","20970"
"Leaver CS","2023","Other","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Inner London - East","EO","10","[c]","28340","27530"
"Leaver CS","2023","Other","London","Inner London - East","G6/G7","20","[c]","59400","55600"
"Leaver CS","2023","Other","London","Inner London - East","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Inner London - East","SEO/HEO","10","[c]","38590","40450"
"Leaver CS","2023","Other","London","Inner London - West","AA/AO","20","[c]","22970","23540"
"Leaver CS","2023","Other","London","Inner London - West","EO","50","[c]","28970","28650"
"Leaver CS","2023","Other","London","Inner London - West","G6/G7","30","[c]","71900","66070"
"Leaver CS","2023","Other","London","Inner London - West","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Inner London - West","SEO/HEO","50","[c]","37740","36330"
"Leaver CS","2023","Other","London","Outer London - East and North East","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Outer London - South","AA/AO","15","[c]","23390","22460"
"Leaver CS","2023","Other","London","Outer London - South","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Outer London - South","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Outer London - South","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Outer London - West and North West","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Outer London - West and North West","SEO/HEO","15","[c]","33380","33000"
"Leaver CS","2023","Other","North East (England)","Northumberland, and Tyne and Wear","AA/AO","50","[c]","21530","21690"
"Leaver CS","2023","Other","North East (England)","Northumberland, and Tyne and Wear","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North East (England)","Tees Valley and Durham","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Greater Manchester","AA/AO","20","[c]","21620","21690"
"Leaver CS","2023","Other","North West (England)","Greater Manchester","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","Eastern Scotland","AA/AO","30","[c]","24810","22920"
"Leaver CS","2023","Other","Scotland","Eastern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","Eastern Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","Eastern Scotland","SEO/HEO","10","[c]","45130","48640"
"Leaver CS","2023","Other","Scotland","Highlands and Islands","AA/AO","25","[c]","21680","21690"
"Leaver CS","2023","Other","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","North Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","West Central Scotland","AA/AO","25","[c]","23050","22830"
"Leaver CS","2023","Other","Scotland","West Central Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","West Central Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Hampshire and Isle of Wight","AA/AO","20","[c]","20390","19770"
"Leaver CS","2023","Other","South East (England)","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Hampshire and Isle of Wight","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Hampshire and Isle of Wight","SEO/HEO","10","[c]","34790","33280"
"Leaver CS","2023","Other","South East (England)","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Surrey, East and West Sussex","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Cornwall and Isles of Scilly","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Devon","AA/AO","35","[c]","19600","19080"
"Leaver CS","2023","Other","South West (England)","Devon","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Devon","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Devon","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Dorset and Somerset","AA/AO","35","[c]","20870","21380"
"Leaver CS","2023","Other","South West (England)","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","40","[c]","21230","20750"
"Leaver CS","2023","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","25","[c]","59100","55830"
"Leaver CS","2023","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","55","[c]","37250","37670"
"Leaver CS","2023","Other","Unknown","Unknown","AA/AO","15","[c]","23820","25110"
"Leaver CS","2023","Other","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Other","Wales","East Wales","AA/AO","10","[c]","20660","20270"
