"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Transport","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Transport","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Work and Pensions","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Work and Pensions","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","HM Revenue and Customs","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Justice","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Justice","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Justice","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Justice","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Justice","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Scottish Government","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cabinet Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cabinet Office","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","Wales","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","East of England","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","North West (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","Scotland","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","South East (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","Wales","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","Yorkshire and The Humber","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","North West (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","London","50","[c]","53940","43000"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","South East (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","South West (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Land Registry","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Land Registry","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Land Registry","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Land Registry","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","East Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","North East (England)","35","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","North West (England)","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","Scotland","35","[c]","23660","22520"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","South East (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","West Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Treasury","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Home Office","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Home Office","East of England","50","[c]","26460","25750"
"New entrant CS","2023","50-59","Unknown","Home Office","London","230","[c]","32530","29750"
"New entrant CS","2023","50-59","Unknown","Home Office","North East (England)","50","[c]","24410","22400"
"New entrant CS","2023","50-59","Unknown","Home Office","North West (England)","250","[c]","25000","22400"
"New entrant CS","2023","50-59","Unknown","Home Office","Northern Ireland","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Home Office","Scotland","65","[c]","27770","25750"
"New entrant CS","2023","50-59","Unknown","Home Office","South East (England)","125","[c]","28600","25880"
"New entrant CS","2023","50-59","Unknown","Home Office","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Home Office","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Home Office","Wales","40","[c]","25350","25750"
"New entrant CS","2023","50-59","Unknown","Home Office","West Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Home Office","Yorkshire and The Humber","120","[c]","24850","22400"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","East Midlands (England)","35","[c]","28560","27080"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","East of England","60","[c]","31940","27140"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","London","40","[c]","39720","30950"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","North West (England)","35","[c]","29420","23810"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","Overseas","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","Scotland","70","[c]","28330","27080"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","South East (England)","160","[c]","33630","27500"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","South West (England)","295","[c]","37450","33830"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","Wales","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","West Midlands (England)","55","[c]","29420","27080"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","Yorkshire and The Humber","35","[c]","32350","27500"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","East Midlands (England)","75","[c]","24680","23230"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","East of England","45","[c]","24150","23640"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","London","65","[c]","29270","27640"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","North East (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","North West (England)","65","[c]","25300","23640"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","South East (England)","75","[c]","25820","23640"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","South West (England)","35","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","Wales","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","West Midlands (England)","60","[c]","24720","23230"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","Yorkshire and The Humber","50","[c]","24960","23430"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","London","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","North West (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Scottish Government","Scotland","375","[c]","32700","29100"
"New entrant CS","2023","50-59","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","UK Statistics Authority","South East (England)","45","[c]","24140","21200"
"New entrant CS","2023","50-59","Unknown","UK Statistics Authority","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
