"Status","Year","Parent_department","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Ministry of Justice","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Female","Heterosexual / straight","4510","[c]","24780","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Female","LGBO","665","[c]","25680","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Female","Undeclared","255","[c]","24870","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Female","Unknown","2535","[c]","24950","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Male","Heterosexual / straight","3245","[c]","27150","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Male","LGBO","265","[c]","25060","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Male","Undeclared","145","[c]","26440","24070"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Male","Unknown","1905","[c]","26820","28880"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Female","Heterosexual / straight","40","[c]","37880","35410"
"New entrant CS","2023","Ministry of Justice","Policy","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Female","Unknown","55","[c]","32390","31270"
"New entrant CS","2023","Ministry of Justice","Policy","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Psychology","Female","Heterosexual / straight","80","[c]","28700","28480"
"New entrant CS","2023","Ministry of Justice","Psychology","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Psychology","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Psychology","Female","Unknown","35","[c]","32280","30940"
"New entrant CS","2023","Ministry of Justice","Psychology","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Psychology","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Female","Heterosexual / straight","135","[c]","35660","34670"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Male","Heterosexual / straight","165","[c]","38690","36040"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
