"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","EO","30","[c]","26730","27820"
"New entrant CS","2023","Other ethnicity","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","HEO","35","[c]","33390","33910"
"New entrant CS","2023","Other ethnicity","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - South","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - South","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - South","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - West and North West","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Surrey, East and West Sussex","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Yorkshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bedfordshire and Hertfordshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cheshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cumbria","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Devon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Devon","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Dorset and Somerset","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Anglia","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Anglia","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Wales","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Wales","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Essex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hampshire and Isle of Wight","AO","5","[c]","[c]","[c]"
