"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Declared disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Counter Fraud","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Debt","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Digital, Data & Technology","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Digital, Data & Technology","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Grants Management","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Legal","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Legal","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","No function","AA/AO","165","[c]","23340","22400"
"New entrant CS","2023","40-49","Declared disabled","No function","EO","65","[c]","27640","27230"
"New entrant CS","2023","40-49","Declared disabled","No function","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","No function","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","No function","Unknown","100","[c]","24000","23640"
"New entrant CS","2023","40-49","Declared disabled","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Property","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Property","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Analysis","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Analysis","SEO/HEO","35","[c]","36690","36330"
"New entrant CS","2023","40-49","Declared non-disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Commercial","G6/G7","30","[c]","72130","70430"
"New entrant CS","2023","40-49","Declared non-disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Commercial","SEO/HEO","35","[c]","37550","37300"
"New entrant CS","2023","40-49","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Communications","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Communications","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Counter Fraud","AA/AO","35","[c]","23720","24070"
"New entrant CS","2023","40-49","Declared non-disabled","Counter Fraud","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Counter Fraud","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Debt","AA/AO","120","[c]","22470","22520"
"New entrant CS","2023","40-49","Declared non-disabled","Debt","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Digital, Data & Technology","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Digital, Data & Technology","EO","35","[c]","27640","27650"
"New entrant CS","2023","40-49","Declared non-disabled","Digital, Data & Technology","G6/G7","140","[c]","59260","56930"
"New entrant CS","2023","40-49","Declared non-disabled","Digital, Data & Technology","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Digital, Data & Technology","SEO/HEO","185","[c]","39100","39110"
"New entrant CS","2023","40-49","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Finance","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Finance","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Finance","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Finance","SEO/HEO","45","[c]","38440","38470"
"New entrant CS","2023","40-49","Declared non-disabled","Grants Management","AA/AO","45","[c]","21930","22150"
"New entrant CS","2023","40-49","Declared non-disabled","Grants Management","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","SEO/HEO","40","[c]","38210","38050"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Legal","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Legal","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Legal","G6/G7","60","[c]","55700","53100"
"New entrant CS","2023","40-49","Declared non-disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Legal","SEO/HEO","30","[c]","38830","38760"
"New entrant CS","2023","40-49","Declared non-disabled","No function","AA/AO","1175","[c]","25080","23230"
"New entrant CS","2023","40-49","Declared non-disabled","No function","EO","235","[c]","27540","28120"
"New entrant CS","2023","40-49","Declared non-disabled","No function","G6/G7","200","[c]","62400","60020"
"New entrant CS","2023","40-49","Declared non-disabled","No function","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","No function","SEO/HEO","365","[c]","39570","38050"
"New entrant CS","2023","40-49","Declared non-disabled","No function","Unknown","305","[c]","23810","23640"
"New entrant CS","2023","40-49","Declared non-disabled","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Project Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Project Delivery","G6/G7","45","[c]","56900","53810"
"New entrant CS","2023","40-49","Declared non-disabled","Project Delivery","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Project Delivery","SEO/HEO","70","[c]","38170","38000"
"New entrant CS","2023","40-49","Declared non-disabled","Project Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Property","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Property","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Property","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Property","SEO/HEO","35","[c]","37530","35000"
"New entrant CS","2023","40-49","Declared non-disabled","Security","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Security","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Security","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Security","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","AA/AO","50","[c]","22330","22180"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","EO","85","[c]","29000","29100"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","G6/G7","45","[c]","60460","58850"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","SEO/HEO","105","[c]","39950","39150"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Debt","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Digital, Data & Technology","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Digital, Data & Technology","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","No function","AA/AO","40","[c]","24140","22520"
"New entrant CS","2023","40-49","Undeclared","No function","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","No function","G6/G7","10","[c]","[c]","[c]"
