"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","International Trade","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South East (England)","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South East (England)","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South West (England)","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South West (England)","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South West (England)","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Wales","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Wales","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","West Midlands (England)","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","West Midlands (England)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","West Midlands (England)","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","West Midlands (England)","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Yorkshire and The Humber","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Yorkshire and The Humber","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Yorkshire and The Humber","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Yorkshire and The Humber","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","East Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","East of England","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","East of England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Scotland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Scotland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Wales","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Wales","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Wales","G6","Female","[c]","[c]","[c]","[c]"
