"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","East of England","Heart of Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Heart of Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Heart of Essex","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","AA/AO","Heterosexual / straight","70","[c]","24330","24900"
"Leaver CS","2023","East of England","Hertfordshire CC","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","AA/AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","EO","Heterosexual / straight","100","[c]","29700","29290"
"Leaver CS","2023","East of England","Hertfordshire CC","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","SEO/HEO","Heterosexual / straight","35","[c]","39830","39650"
"Leaver CS","2023","East of England","Hertfordshire CC","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","AA/AO","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","EO","Heterosexual / straight","35","[c]","27240","27570"
"Leaver CS","2023","East of England","Norwich and East Norfolk","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Norwich and East Norfolk","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","AA/AO","Heterosexual / straight","35","[c]","22050","22400"
"Leaver CS","2023","East of England","Peterborough","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Peterborough","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","SEO/HEO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","AA/AO","Heterosexual / straight","155","[c]","21740","21690"
"Leaver CS","2023","East of England","Suffolk CC","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","AA/AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","EO","Heterosexual / straight","70","[c]","28040","27570"
"Leaver CS","2023","East of England","Suffolk CC","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","SEO/HEO","Heterosexual / straight","35","[c]","36440","36400"
"Leaver CS","2023","East of England","Suffolk CC","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Thurrock","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Thurrock","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Thurrock","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Thurrock","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Thurrock","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Thurrock","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Thurrock","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Thurrock","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Thurrock","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","EO","Heterosexual / straight","35","[c]","28610","29290"
"Leaver CS","2023","East of England","West Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","Barking & Dagenham and Havering","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","London","Barking & Dagenham and Havering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","Barking & Dagenham and Havering","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","Barking & Dagenham and Havering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","Barking & Dagenham and Havering","EO","Heterosexual / straight","30","[c]","31620","31060"
