"Status","Year","Age","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Ministry of Justice","Lincolnshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","Merseyside","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","Northumberland, and Tyne and Wear","Outside London","25","[c]","30350","21780"
"Leaver CS","2023","30-39","Ministry of Justice","Outer London - East and North East","London","60","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","Outer London - South","London","25","[c]","29390","25480"
"Leaver CS","2023","30-39","Ministry of Justice","Outer London - West and North West","London","65","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","Shropshire and Staffordshire","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","South Yorkshire","Outside London","50","[c]","39440","38130"
"Leaver CS","2023","30-39","Ministry of Justice","Surrey, East and West Sussex","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","Tees Valley and Durham","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","West Midlands","Outside London","90","[c]","26340","21780"
"Leaver CS","2023","30-39","Ministry of Justice","West Wales and The Valleys","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","West Yorkshire","Outside London","90","[c]","30050","23800"
"Leaver CS","2023","30-39","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Cheshire","Outside London","20","[c]","35690","34640"
"Leaver CS","2023","30-39","National Crime Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","38000","38640"
"Leaver CS","2023","30-39","National Crime Agency","Inner London - East","London","20","[c]","45340","43860"
"Leaver CS","2023","30-39","National Crime Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northern Ireland Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","10","[c]","27140","24680"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Inner London - East","London","50","[c]","50660","47120"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","West Central Scotland","Outside London","40","[c]","38740","35500"
"Leaver CS","2023","30-39","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","Inner London - East","London","10","[c]","55910","55150"
"Leaver CS","2023","30-39","Office of Rail and Road","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of the Secretary of State for Scotland","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government","Eastern Scotland","Outside London","185","[c]","37070","34730"
"Leaver CS","2023","30-39","Scottish Government","Highlands and Islands","Outside London","20","[c]","29400","29560"
"Leaver CS","2023","30-39","Scottish Government","North Eastern Scotland","Outside London","25","[c]","33000","30440"
"Leaver CS","2023","30-39","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government","Southern Scotland","Outside London","20","[c]","30070","29270"
"Leaver CS","2023","30-39","Scottish Government","West Central Scotland","Outside London","110","[c]","33260","29940"
"Leaver CS","2023","30-39","The National Archives","Outer London - West and North West","London","20","[c]","33120","31590"
"Leaver CS","2023","30-39","UK Export Finance","Inner London - West","London","15","[c]","50210","43000"
"Leaver CS","2023","30-39","UK Statistics Authority","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","East Wales","Outside London","50","[c]","38220","36520"
"Leaver CS","2023","30-39","UK Statistics Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","30","[c]","29910","30710"
"Leaver CS","2023","30-39","UK Statistics Authority","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","West Midlands","Outside London","15","[c]","42890","41400"
"Leaver CS","2023","30-39","Welsh Government","East Wales","Outside London","20","[c]","34230","29430"
"Leaver CS","2023","30-39","Welsh Government","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","West Wales and The Valleys","Outside London","10","[c]","29210","24630"
"Leaver CS","2023","40-49","Attorney General's Departments","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Inner London - West","London","90","[c]","56320","56450"
"Leaver CS","2023","40-49","Attorney General's Departments","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Greater Manchester","Outside London","15","[c]","51920","56140"
"Leaver CS","2023","40-49","Cabinet Office","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Inner London - East","London","50","[c]","63120","60310"
"Leaver CS","2023","40-49","Cabinet Office","Inner London - West","London","75","[c]","68630","65500"
"Leaver CS","2023","40-49","Cabinet Office","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","West Central Scotland","Outside London","10","[c]","57530","62390"
"Leaver CS","2023","40-49","Cabinet Office","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Inner London - West","London","15","[c]","61730","49870"
"Leaver CS","2023","40-49","Chancellor's other departments","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Merseyside","Outside London","10","[c]","32230","29660"
"Leaver CS","2023","40-49","Competition and Markets Authority","Inner London - East","London","20","[c]","80740","75470"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Devon","Outside London","20","[c]","41890","44060"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","25","[c]","40100","37350"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Inner London - West","London","70","[c]","59090","55120"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Inner London - West","London","35","[c]","58210","59030"
"Leaver CS","2023","40-49","Department for Education","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Greater Manchester","Outside London","15","[c]","45500","38800"
"Leaver CS","2023","40-49","Department for Education","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Inner London - West","London","30","[c]","64370","64790"
"Leaver CS","2023","40-49","Department for Education","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","South Yorkshire","Outside London","10","[c]","45780","42090"
"Leaver CS","2023","40-49","Department for Education","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","West Midlands","Outside London","25","[c]","46050","51360"
"Leaver CS","2023","40-49","Department for Education","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","15","[c]","24120","22150"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Devon","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Inner London - West","London","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","10","[c]","43660","46280"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","Inner London - West","London","15","[c]","59430","58020"
"Leaver CS","2023","40-49","Department for International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","46260","40720"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Inner London - West","London","35","[c]","55860","53240"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","36730","30320"
"Leaver CS","2023","40-49","Department for Transport","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Hampshire and Isle of Wight","Outside London","25","[c]","34410","32090"
"Leaver CS","2023","40-49","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Inner London - West","London","25","[c]","64350","61800"
"Leaver CS","2023","40-49","Department for Transport","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Outer London - East and North East","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","West Midlands","Outside London","15","[c]","32490","27260"
"Leaver CS","2023","40-49","Department for Transport","West Wales and The Valleys","Outside London","95","[c]","26570","22500"
"Leaver CS","2023","40-49","Department for Transport","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","25","[c]","28660","29290"
"Leaver CS","2023","40-49","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","28290","28120"
"Leaver CS","2023","40-49","Department for Work and Pensions","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","40","[c]","28060","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Devon","Outside London","15","[c]","25470","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Dorset and Somerset","Outside London","10","[c]","26700","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","East Anglia","Outside London","25","[c]","27560","27570"
