"Status","Year","Age","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Lincolnshire CC","Outside London","25","[c]","26930","22280"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","North Hampshire","Outside London","10","[c]","27980","26800"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","North Yorkshire CC","Outside London","25","[c]","30730","22220"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","North and West Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Oxfordshire CC","Outside London","10","[c]","44060","27070"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Plymouth","Outside London","20","[c]","26070","24180"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Portsmouth","Outside London","20","[c]","40840","36300"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Shropshire","Outside London","15","[c]","30330","32200"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Somerset CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","South Hampshire","Outside London","30","[c]","36360","33630"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Staffordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Suffolk CC","Outside London","10","[c]","31440","25140"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","West Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Westminster","London","15","[c]","39280","33750"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","40","[c]","32130","33880"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence (excl. agencies)","York","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice (excl. agencies)","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","Lambeth","London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","Warrington","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Records of Scotland","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Records of Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Gas and Electricity Markets","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Gas and Electricity Markets","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Qualifications and Examinations Regulation","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Rail and Road","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Rail and Road","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Public Guardian","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Public Guardian","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Scottish Charity Regulator","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Planning Inspectorate","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Planning Inspectorate","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Planning Inspectorate","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Planning Inspectorate","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Planning Inspectorate","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Planning Inspectorate","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Planning Inspectorate","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Planning Inspectorate","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Planning Inspectorate","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Planning Inspectorate","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Registers of Scotland","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Registers of Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Royal Fleet Auxiliary","Unknown","Unknown","10","[c]","43850","33480"
"Leaver CS","2023","65+","Rural Payments Agency","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Rural Payments Agency","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Rural Payments Agency","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Rural Payments Agency","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Rural Payments Agency","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Rural Payments Agency","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Rural Payments Agency","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Rural Payments Agency","West Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Rural Payments Agency","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Rural Payments Agency","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Courts and Tribunals Service","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Courts and Tribunals Service","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Courts and Tribunals Service","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Courts and Tribunals Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Courts and Tribunals Service","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Courts and Tribunals Service","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Courts and Tribunals Service","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Courts and Tribunals Service","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Courts and Tribunals Service","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Forestry","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Forestry","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government (excl. agencies)","City of Edinburgh","Outside London","25","[c]","42520","38330"
"Leaver CS","2023","65+","Scottish Government (excl. agencies)","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government (excl. agencies)","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government (excl. agencies)","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government (excl. agencies)","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Prison Service","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Prison Service","City of Edinburgh","Outside London","15","[c]","39760","37060"
"Leaver CS","2023","65+","Scottish Prison Service","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Prison Service","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Prison Service","Falkirk","Outside London","10","[c]","37860","39820"
"Leaver CS","2023","65+","Scottish Prison Service","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Prison Service","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Prison Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Prison Service","North Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Prison Service","Perth and Kinross, and Stirling","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Public Pensions Agency","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Serious Fraud Office","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Social Security Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Social Security Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Standards and Testing Agency","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Student Awards Agency for Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Submarine Delivery Agency","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The Insolvency Service","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The Insolvency Service","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The Insolvency Service","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The Insolvency Service","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The Insolvency Service","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The Insolvency Service","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The Insolvency Service","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The Insolvency Service","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The Insolvency Service","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The Insolvency Service","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The National Archives","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Transport Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Transport Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Export Finance","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Barnet","London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Health Security Agency","Wiltshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Hydrographic Office","Somerset CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","Monmouthshire and Newport","Outside London","10","[c]","37790","33520"
"Leaver CS","2023","65+","UK Statistics Authority","South Hampshire","Outside London","80","[c]","23740","21200"
"Leaver CS","2023","65+","UK Supreme Court","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Valuation Office Agency","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Vehicle Certification Agency","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Vehicle Certification Agency","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Vehicle Certification Agency","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Veterinary Medicines Directorate","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Water Services Regulation Authority","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","20","[c]","42460","29430"
