"Status","Year","Age","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Wales","SEO/HEO","SEO","25","[c]","46690","47470"
"Leaver CS","2023","65+","Wales","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","AA/AO","AA","30","[c]","20200","19930"
"Leaver CS","2023","65+","West Midlands (England)","AA/AO","AO","100","[c]","21820","21690"
"Leaver CS","2023","65+","West Midlands (England)","EO","EO","90","[c]","28220","28120"
"Leaver CS","2023","65+","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","SEO/HEO","HEO","25","[c]","33820","34300"
"Leaver CS","2023","65+","West Midlands (England)","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","AA/AO","AA","35","[c]","19870","19770"
"Leaver CS","2023","65+","Yorkshire and The Humber","AA/AO","AO","115","[c]","21980","21690"
"Leaver CS","2023","65+","Yorkshire and The Humber","EO","EO","80","[c]","27820","27910"
"Leaver CS","2023","65+","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","G6/G7","G7","15","[c]","57220","53810"
"Leaver CS","2023","65+","Yorkshire and The Humber","SEO/HEO","HEO","25","[c]","34260","34300"
"Leaver CS","2023","65+","Yorkshire and The Humber","SEO/HEO","SEO","20","[c]","41820","41510"
"Leaver CS","2023","65+","Yorkshire and The Humber","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","EO","EO","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","North East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","North West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Yorkshire and The Humber","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Yorkshire and The Humber","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Midlands (England)","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Midlands (England)","AA/AO","AO","35","[c]","21760","21780"
"Leaver Dept.","2023","20-29","East Midlands (England)","EO","EO","30","[c]","27050","27570"
"Leaver Dept.","2023","20-29","East Midlands (England)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East of England","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East of England","AA/AO","AO","15","[c]","22150","21780"
"Leaver Dept.","2023","20-29","East of England","EO","EO","35","[c]","28300","28120"
"Leaver Dept.","2023","20-29","East of England","SEO/HEO","HEO","15","[c]","34610","34510"
"Leaver Dept.","2023","20-29","East of England","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","London","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","London","AA/AO","AO","145","[c]","24800","25480"
"Leaver Dept.","2023","20-29","London","EO","EO","600","[c]","29400","29530"
"Leaver Dept.","2023","20-29","London","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","London","G6/G7","G7","290","[c]","55490","54700"
"Leaver Dept.","2023","20-29","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","London","SEO/HEO","HEO","1375","[c]","33870","33820"
"Leaver Dept.","2023","20-29","London","SEO/HEO","SEO","430","[c]","41850","41750"
"Leaver Dept.","2023","20-29","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North East (England)","AA/AO","AO","110","[c]","21850","21690"
"Leaver Dept.","2023","20-29","North East (England)","EO","EO","60","[c]","26930","27570"
"Leaver Dept.","2023","20-29","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North East (England)","SEO/HEO","HEO","25","[c]","31560","31560"
"Leaver Dept.","2023","20-29","North East (England)","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North West (England)","AA/AO","AO","190","[c]","21770","21780"
"Leaver Dept.","2023","20-29","North West (England)","EO","EO","150","[c]","27050","27570"
"Leaver Dept.","2023","20-29","North West (England)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North West (England)","SEO/HEO","HEO","85","[c]","31690","32000"
"Leaver Dept.","2023","20-29","North West (England)","SEO/HEO","SEO","35","[c]","38990","38470"
"Leaver Dept.","2023","20-29","North West (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scotland","AA/AO","AO","120","[c]","22260","21690"
"Leaver Dept.","2023","20-29","Scotland","EO","EO","75","[c]","27270","27570"
"Leaver Dept.","2023","20-29","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scotland","SEO/HEO","HEO","45","[c]","33050","32960"
"Leaver Dept.","2023","20-29","Scotland","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South East (England)","AA/AO","AA","15","[c]","21530","20800"
"Leaver Dept.","2023","20-29","South East (England)","AA/AO","AO","65","[c]","23170","22400"
"Leaver Dept.","2023","20-29","South East (England)","EO","EO","45","[c]","28010","28120"
"Leaver Dept.","2023","20-29","South East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South East (England)","SEO/HEO","HEO","40","[c]","32250","32660"
"Leaver Dept.","2023","20-29","South East (England)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South East (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South West (England)","AA/AO","AO","50","[c]","22120","21780"
"Leaver Dept.","2023","20-29","South West (England)","EO","EO","45","[c]","27370","27570"
"Leaver Dept.","2023","20-29","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South West (England)","SEO/HEO","HEO","50","[c]","32450","32350"
"Leaver Dept.","2023","20-29","South West (England)","SEO/HEO","SEO","15","[c]","38660","41200"
"Leaver Dept.","2023","20-29","South West (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","SEO/HEO","HEO","30","[c]","31880","32000"
"Leaver Dept.","2023","20-29","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Wales","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Wales","AA/AO","AO","65","[c]","21970","21840"
"Leaver Dept.","2023","20-29","Wales","EO","EO","65","[c]","26440","26130"
"Leaver Dept.","2023","20-29","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Wales","SEO/HEO","HEO","55","[c]","31570","31560"
"Leaver Dept.","2023","20-29","Wales","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Midlands (England)","AA/AO","AO","75","[c]","21990","21780"
"Leaver Dept.","2023","20-29","West Midlands (England)","EO","EO","85","[c]","27410","27570"
"Leaver Dept.","2023","20-29","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Midlands (England)","SEO/HEO","HEO","40","[c]","31790","32000"
"Leaver Dept.","2023","20-29","West Midlands (England)","SEO/HEO","SEO","15","[c]","39520","37590"
"Leaver Dept.","2023","20-29","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","AA/AO","AO","65","[c]","22040","21780"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","EO","EO","120","[c]","26910","27260"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","SEO/HEO","HEO","90","[c]","32330","32000"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","SEO/HEO","SEO","25","[c]","38750","38470"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Midlands (England)","AA/AO","AO","30","[c]","21620","21730"
"Leaver Dept.","2023","30-39","East Midlands (England)","EO","EO","40","[c]","27350","27570"
"Leaver Dept.","2023","30-39","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Midlands (England)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Midlands (England)","SEO/HEO","HEO","15","[c]","31760","31320"
"Leaver Dept.","2023","30-39","East Midlands (England)","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East of England","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East of England","AA/AO","AO","20","[c]","22840","22310"
"Leaver Dept.","2023","30-39","East of England","EO","EO","30","[c]","28350","27840"
"Leaver Dept.","2023","30-39","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East of England","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East of England","SEO/HEO","HEO","15","[c]","34620","34190"
"Leaver Dept.","2023","30-39","East of England","SEO/HEO","SEO","10","[c]","41380","41750"
"Leaver Dept.","2023","30-39","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","AA/AO","AO","45","[c]","25830","25600"
"Leaver Dept.","2023","30-39","London","EO","EO","225","[c]","30390","30580"
"Leaver Dept.","2023","30-39","London","G6/G7","G6","240","[c]","66830","66150"
"Leaver Dept.","2023","30-39","London","G6/G7","G7","600","[c]","55600","55020"
"Leaver Dept.","2023","30-39","London","SCS level","SCS level","65","[c]","76900","73720"
"Leaver Dept.","2023","30-39","London","SEO/HEO","HEO","470","[c]","34930","34550"
"Leaver Dept.","2023","30-39","London","SEO/HEO","SEO","440","[c]","42390","41950"
"Leaver Dept.","2023","30-39","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North East (England)","AA/AO","AO","75","[c]","21700","21690"
"Leaver Dept.","2023","30-39","North East (England)","EO","EO","70","[c]","27220","27570"
"Leaver Dept.","2023","30-39","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North East (England)","G6/G7","G7","20","[c]","51850","51470"
"Leaver Dept.","2023","30-39","North East (England)","SEO/HEO","HEO","50","[c]","32600","32960"
"Leaver Dept.","2023","30-39","North East (England)","SEO/HEO","SEO","25","[c]","38220","38470"
"Leaver Dept.","2023","30-39","North East (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","AA/AO","AO","120","[c]","21790","21780"
"Leaver Dept.","2023","30-39","North West (England)","EO","EO","140","[c]","27250","27570"
"Leaver Dept.","2023","30-39","North West (England)","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","G6/G7","G7","40","[c]","52450","51640"
"Leaver Dept.","2023","30-39","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","SEO/HEO","HEO","95","[c]","31990","32000"
"Leaver Dept.","2023","30-39","North West (England)","SEO/HEO","SEO","60","[c]","39050","38970"
"Leaver Dept.","2023","30-39","North West (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Overseas","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Overseas","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Overseas","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","AA/AO","AO","95","[c]","22730","21690"
"Leaver Dept.","2023","30-39","Scotland","EO","EO","135","[c]","27700","27570"
"Leaver Dept.","2023","30-39","Scotland","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","G6/G7","G7","25","[c]","53320","52500"
"Leaver Dept.","2023","30-39","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","SEO/HEO","HEO","55","[c]","34350","33560"
"Leaver Dept.","2023","30-39","Scotland","SEO/HEO","SEO","30","[c]","43330","42860"
"Leaver Dept.","2023","30-39","South East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","AA/AO","AO","60","[c]","22760","22360"
"Leaver Dept.","2023","30-39","South East (England)","EO","EO","60","[c]","28160","27220"
"Leaver Dept.","2023","30-39","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","G6/G7","G7","15","[c]","52040","50360"
"Leaver Dept.","2023","30-39","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","SEO/HEO","HEO","35","[c]","33030","32170"
"Leaver Dept.","2023","30-39","South East (England)","SEO/HEO","SEO","20","[c]","39900","39890"
"Leaver Dept.","2023","30-39","South East (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","AA/AO","AO","40","[c]","21790","21690"
"Leaver Dept.","2023","30-39","South West (England)","EO","EO","40","[c]","27650","27740"
"Leaver Dept.","2023","30-39","South West (England)","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","G6/G7","G7","40","[c]","52150","51360"
"Leaver Dept.","2023","30-39","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","SEO/HEO","HEO","50","[c]","33460","33130"
"Leaver Dept.","2023","30-39","South West (England)","SEO/HEO","SEO","65","[c]","40880","40580"
"Leaver Dept.","2023","30-39","South West (England)","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","HEO","10","[c]","31950","32000"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","AA/AO","AO","70","[c]","22180","22500"
"Leaver Dept.","2023","30-39","Wales","EO","EO","75","[c]","27160","27330"
"Leaver Dept.","2023","30-39","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","G6/G7","G7","25","[c]","52490","51130"
"Leaver Dept.","2023","30-39","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","SEO/HEO","HEO","80","[c]","32540","31660"
"Leaver Dept.","2023","30-39","Wales","SEO/HEO","SEO","45","[c]","39920","39730"
"Leaver Dept.","2023","30-39","Wales","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","AA/AO","AO","45","[c]","21650","21690"
"Leaver Dept.","2023","30-39","West Midlands (England)","EO","EO","80","[c]","27190","27570"
"Leaver Dept.","2023","30-39","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","G6/G7","G7","20","[c]","52290","51360"
"Leaver Dept.","2023","30-39","West Midlands (England)","SEO/HEO","HEO","45","[c]","32460","32070"
"Leaver Dept.","2023","30-39","West Midlands (England)","SEO/HEO","SEO","40","[c]","40400","39780"
"Leaver Dept.","2023","30-39","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","AA/AO","AO","50","[c]","22490","21730"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","EO","EO","80","[c]","27250","27570"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","G6/G7","G7","35","[c]","52200","51360"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","SEO/HEO","HEO","65","[c]","32800","32160"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","SEO/HEO","SEO","75","[c]","38760","38210"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","AA/AO","AO","20","[c]","21840","21780"
"Leaver Dept.","2023","40-49","East Midlands (England)","EO","EO","30","[c]","27510","28120"
"Leaver Dept.","2023","40-49","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","SEO/HEO","HEO","20","[c]","31610","31270"
"Leaver Dept.","2023","40-49","East Midlands (England)","SEO/HEO","SEO","15","[c]","39880","38440"
"Leaver Dept.","2023","40-49","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","EO","EO","25","[c]","28140","27570"
"Leaver Dept.","2023","40-49","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","SEO/HEO","HEO","15","[c]","37460","35710"
"Leaver Dept.","2023","40-49","East of England","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","AA/AO","AO","40","[c]","25410","25480"
"Leaver Dept.","2023","40-49","London","EO","EO","105","[c]","30830","31060"
"Leaver Dept.","2023","40-49","London","G6/G7","G6","160","[c]","68140","67570"
"Leaver Dept.","2023","40-49","London","G6/G7","G7","210","[c]","56850","56080"
"Leaver Dept.","2023","40-49","London","SCS level","SCS level","145","[c]","88880","80000"
"Leaver Dept.","2023","40-49","London","SEO/HEO","HEO","135","[c]","35970","35410"
"Leaver Dept.","2023","40-49","London","SEO/HEO","SEO","145","[c]","43260","43210"
"Leaver Dept.","2023","40-49","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North East (England)","AA/AO","AO","65","[c]","21900","21690"
"Leaver Dept.","2023","40-49","North East (England)","EO","EO","45","[c]","27350","27570"
"Leaver Dept.","2023","40-49","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North East (England)","G6/G7","G7","20","[c]","52250","51500"
"Leaver Dept.","2023","40-49","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North East (England)","SEO/HEO","HEO","45","[c]","32820","33980"
"Leaver Dept.","2023","40-49","North East (England)","SEO/HEO","SEO","30","[c]","38400","37810"
