"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Education","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Environment, Food and Rural Affairs","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Environment, Food and Rural Affairs","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Transport","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Work and Pensions","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department of Health and Social Care","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Estyn","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Foreign, Commonwealth and Development Office","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Revenue and Customs","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Revenue and Customs","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Revenue and Customs","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Revenue and Customs","North West (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Revenue and Customs","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Revenue and Customs","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Revenue and Customs","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Defence","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Defence","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Defence","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Defence","South West (England)","140","[c]","35510","32500"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Justice","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Ministry of Justice","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Office of Gas and Electricity Markets","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Office of Gas and Electricity Markets","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","UK Statistics Authority","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","UK Statistics Authority","Wales","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Cabinet Office","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Cabinet Office","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Cabinet Office","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Cabinet Office","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Cabinet Office","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Environment, Food and Rural Affairs","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Transport","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Work and Pensions","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Work and Pensions","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","HM Revenue and Customs","North East (England)","45","[c]","23370","22520"
"New entrant CS","2023","Declared non-disabled","Property","HM Revenue and Customs","North West (England)","35","[c]","26590","22520"
"New entrant CS","2023","Declared non-disabled","Property","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","HM Revenue and Customs","South West (England)","30","[c]","24590","22520"
"New entrant CS","2023","Declared non-disabled","Property","HM Revenue and Customs","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","HM Revenue and Customs","West Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","HM Revenue and Customs","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Defence","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Defence","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","Scottish Government","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Cabinet Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Cabinet Office","Scotland","80","[c]","27700","24330"
"New entrant CS","2023","Declared non-disabled","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Cabinet Office","Yorkshire and The Humber","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Estyn","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Defence","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Defence","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Ministry of Defence","South West (England)","20","[c]","[c]","[c]"
