"Status","Year","Age","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Barnet","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Barnet","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","20","[c]","21630","21690"
"Leaver CS","2023","40-49","Barnsley, Doncaster and Rotherham","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Barnsley, Doncaster and Rotherham","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","20","[c]","29160","27570"
"Leaver CS","2023","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","30","[c]","64170","61770"
"Leaver CS","2023","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","60","[c]","39870","41000"
"Leaver CS","2023","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","15","[c]","41590","42760"
"Leaver CS","2023","40-49","Bedford","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedford","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Belfast","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Belfast","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Belfast","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Belfast","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire","Outside London","EO","10","[c]","30480","29290"
"Leaver CS","2023","40-49","Berkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bexley and Greenwich","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bexley and Greenwich","London","EO","15","[c]","31010","31060"
"Leaver CS","2023","40-49","Bexley and Greenwich","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bexley and Greenwich","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Birmingham","Outside London","AA/AO","55","[c]","22050","21780"
"Leaver CS","2023","40-49","Birmingham","Outside London","EO","35","[c]","27700","27570"
"Leaver CS","2023","40-49","Birmingham","Outside London","G6/G7","30","[c]","63780","59590"
"Leaver CS","2023","40-49","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Birmingham","Outside London","SEO/HEO","55","[c]","40810","39800"
"Leaver CS","2023","40-49","Birmingham","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Blackburn with Darwen","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Blackburn with Darwen","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Blackburn with Darwen","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Blackpool","Outside London","AA/AO","15","[c]","21490","21500"
"Leaver CS","2023","40-49","Blackpool","Outside London","EO","10","[c]","27840","27840"
"Leaver CS","2023","40-49","Blackpool","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Blackpool","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Blackpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bournemouth, Christchurch and Poole","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bournemouth, Christchurch and Poole","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bournemouth, Christchurch and Poole","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bournemouth, Christchurch and Poole","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bradford","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bradford","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bradford","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Breckland and South Norfolk","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Breckland and South Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Breckland and South Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Brent","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Brent","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bridgend and Neath Port Talbot","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bridgend and Neath Port Talbot","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Brighton and Hove","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Brighton and Hove","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Brighton and Hove","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Brighton and Hove","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Brighton and Hove","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bristol, City of","Outside London","AA/AO","15","[c]","21590","21730"
"Leaver CS","2023","40-49","Bristol, City of","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bristol, City of","Outside London","G6/G7","25","[c]","61070","56020"
"Leaver CS","2023","40-49","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bristol, City of","Outside London","SEO/HEO","40","[c]","36500","37480"
"Leaver CS","2023","40-49","Bristol, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bromley","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bromley","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bromley","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bromley","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Buckinghamshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Buckinghamshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Buckinghamshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Buckinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Buckinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Buckinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Calderdale and Kirklees","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Calderdale and Kirklees","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Calderdale and Kirklees","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Calderdale and Kirklees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Calderdale and Kirklees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cambridgeshire CC","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cambridgeshire CC","Outside London","EO","15","[c]","28850","27570"
"Leaver CS","2023","40-49","Cambridgeshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cambridgeshire CC","Outside London","SEO/HEO","20","[c]","37450","35150"
"Leaver CS","2023","40-49","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Camden and City of London","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Camden and City of London","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Camden and City of London","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Camden and City of London","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cardiff and Vale of Glamorgan","Outside London","AA/AO","30","[c]","21980","21730"
"Leaver CS","2023","40-49","Cardiff and Vale of Glamorgan","Outside London","EO","15","[c]","27320","26430"
"Leaver CS","2023","40-49","Cardiff and Vale of Glamorgan","Outside London","G6/G7","15","[c]","62850","61440"
"Leaver CS","2023","40-49","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","20","[c]","39750","38040"
"Leaver CS","2023","40-49","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Causeway Coast and Glens","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Central Bedfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Central Bedfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Central Hampshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Central Hampshire","Outside London","EO","10","[c]","26700","27140"
"Leaver CS","2023","40-49","Central Hampshire","Outside London","G6/G7","10","[c]","55380","52950"
"Leaver CS","2023","40-49","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Central Hampshire","Outside London","SEO/HEO","25","[c]","38580","39890"
"Leaver CS","2023","40-49","Central Valleys","Outside London","AA/AO","15","[c]","21540","21500"
"Leaver CS","2023","40-49","Central Valleys","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Central Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Central Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire East","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire East","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire East","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire West and Chester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire West and Chester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire West and Chester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chorley and West Lancashire","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chorley and West Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","City of Edinburgh","Outside London","AA/AO","30","[c]","25160","23340"
"Leaver CS","2023","40-49","City of Edinburgh","Outside London","EO","25","[c]","30900","29450"
"Leaver CS","2023","40-49","City of Edinburgh","Outside London","G6/G7","25","[c]","66460","65280"
"Leaver CS","2023","40-49","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","City of Edinburgh","Outside London","SEO/HEO","45","[c]","40180","39210"
"Leaver CS","2023","40-49","Clackmannanshire and Fife","Outside London","AA/AO","15","[c]","22110","21690"
"Leaver CS","2023","40-49","Clackmannanshire and Fife","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Conwy and Denbighshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Conwy and Denbighshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Coventry","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Coventry","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Coventry","Outside London","G6/G7","15","[c]","56220","51890"
"Leaver CS","2023","40-49","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Coventry","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Coventry","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Croydon","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Croydon","London","EO","15","[c]","30630","30480"
"Leaver CS","2023","40-49","Croydon","London","G6/G7","20","[c]","66580","64070"
"Leaver CS","2023","40-49","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Croydon","London","SEO/HEO","45","[c]","38380","37690"
"Leaver CS","2023","40-49","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Darlington","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Darlington","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Darlington","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derby","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derby","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derby","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derby","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Devon CC","Outside London","AA/AO","30","[c]","21610","21780"
"Leaver CS","2023","40-49","Devon CC","Outside London","EO","20","[c]","27020","27570"
"Leaver CS","2023","40-49","Devon CC","Outside London","G6/G7","15","[c]","52340","48250"
"Leaver CS","2023","40-49","Devon CC","Outside London","SEO/HEO","15","[c]","37820","38670"
"Leaver CS","2023","40-49","Devon CC","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dudley","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dudley","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dudley","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dumfries and Galloway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Durham","Outside London","AA/AO","55","[c]","21980","21890"
"Leaver CS","2023","40-49","Durham","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Durham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ealing","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ealing","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ealing","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Ayrshire and North Ayrshire mainland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Ayrshire and North Ayrshire mainland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Derbyshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AA/AO","15","[c]","25850","21690"
"Leaver CS","2023","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Kent","Outside London","AA/AO","10","[c]","22720","22400"
"Leaver CS","2023","40-49","East Kent","Outside London","EO","30","[c]","27910","27650"
"Leaver CS","2023","40-49","East Kent","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Lancashire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Lothian and Midlothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Merseyside","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Riding of Yorkshire","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Riding of Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Riding of Yorkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Surrey","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Surrey","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Sussex CC","Outside London","AA/AO","20","[c]","21630","21690"
"Leaver CS","2023","40-49","East Sussex CC","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Sussex CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Sussex CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Sussex CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Enfield","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Essex Haven Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Essex Haven Gateway","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Essex Haven Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Essex Haven Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Essex Thames Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Essex Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Essex Thames Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Falkirk","Outside London","AA/AO","10","[c]","22490","21690"
"Leaver CS","2023","40-49","Falkirk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Falkirk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Fermanagh and Omagh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Flintshire and Wrexham","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Flintshire and Wrexham","Outside London","EO","15","[c]","29220","27570"
"Leaver CS","2023","40-49","Flintshire and Wrexham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Glasgow City","Outside London","AA/AO","65","[c]","22660","22180"
"Leaver CS","2023","40-49","Glasgow City","Outside London","EO","25","[c]","29940","27570"
"Leaver CS","2023","40-49","Glasgow City","Outside London","G6/G7","30","[c]","63530","61440"
"Leaver CS","2023","40-49","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Glasgow City","Outside London","SEO/HEO","40","[c]","39620","38330"
"Leaver CS","2023","40-49","Gloucestershire CC","Outside London","AA/AO","15","[c]","23250","21690"
"Leaver CS","2023","40-49","Gloucestershire CC","Outside London","EO","10","[c]","27360","27570"
"Leaver CS","2023","40-49","Gloucestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Gloucestershire CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Gloucestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester North East","Outside London","AA/AO","15","[c]","21530","21500"
"Leaver CS","2023","40-49","Greater Manchester North East","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester North East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester North West","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester North West","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester North West","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester South East","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester South East","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester South East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester South East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester South West","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Greater Manchester South West","Outside London","EO","25","[c]","26200","26750"
