"Status","Year","Function_of_post","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Project Delivery","UK Space Agency","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Space Agency","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Space Agency","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Space Agency","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Space Agency","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Space Agency","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Statistics Authority","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Statistics Authority","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Statistics Authority","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Statistics Authority","Project Delivery","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Statistics Authority","Project Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Statistics Authority","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Statistics Authority","Project Delivery","SEO","15","[c]","38460","37690"
"New entrant CS","2023","Project Delivery","Valuation Office Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Water Services Regulation Authority","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Water Services Regulation Authority","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wilton Park","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wilton Park","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wilton Park","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wilton Park","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wilton Park","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wilton Park","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wilton Park","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cabinet Office (excl. agencies)","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cabinet Office (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cabinet Office (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Central Civil Service Fast Stream","Property","HEO","15","[c]","28790","28840"
"New entrant CS","2023","Property","Companies House","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Companies House","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Competition and Markets Authority","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","AO","15","[c]","20960","19940"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","EO","15","[c]","26730","25920"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","SEO","10","[c]","39220","39980"
"New entrant CS","2023","Property","Department for Transport (excl. agencies)","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Transport (excl. agencies)","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Transport (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Work and Pensions (excl. agencies)","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Work and Pensions (excl. agencies)","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Work and Pensions (excl. agencies)","Property","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Work and Pensions (excl. agencies)","Property","HEO","10","[c]","35580","34170"
"New entrant CS","2023","Property","Department for Work and Pensions (excl. agencies)","Property","SEO","10","[c]","41140","40250"
"New entrant CS","2023","Property","Driver and Vehicle Licensing Agency","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Driver and Vehicle Licensing Agency","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Driver and Vehicle Licensing Agency","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Driver and Vehicle Standards Agency","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Legal Department","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Digital, Data and Technology","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Finance","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Finance","SEO","10","[c]","39760","40000"
"New entrant CS","2023","Property","Government Property Agency","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Property","G7","15","[c]","54530","55000"
"New entrant CS","2023","Property","Government Property Agency","Property","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Property","SEO","10","[c]","40380","41010"
"New entrant CS","2023","Property","HM Courts and Tribunals Service","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Courts and Tribunals Service","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","Property","EO","10","[c]","28050","27650"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","Property","HEO","15","[c]","34930","34400"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Health and Safety Executive","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Home Office","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Home Office","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Intellectual Property Office","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Maritime and Coastguard Agency","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Medicines and Healthcare Products Regulatory Agency","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Medicines and Healthcare Products Regulatory Agency","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Met Office","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Met Office","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Met Office","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","Property","AA","40","[c]","19610","19770"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","Property","EO","45","[c]","27150","27080"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","Property","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","Property","HEO","80","[c]","34210","33830"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","Property","SEO","35","[c]","41610","41000"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","Property","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","Property","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","Property","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","Property","SEO","15","[c]","39470","37680"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","National Crime Agency","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","National Crime Agency","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","National Crime Agency","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","National Crime Agency","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","National Savings and Investments","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Office of Gas and Electricity Markets","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Office of Gas and Electricity Markets","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Office of Gas and Electricity Markets","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Office of Gas and Electricity Markets","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Office of Qualifications and Examinations Regulation","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Queen Elizabeth II Centre","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Scottish Courts and Tribunals Service","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Scottish Courts and Tribunals Service","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Scottish Courts and Tribunals Service","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Scottish Prison Service","Other","AA","15","[c]","22440","20280"
"New entrant CS","2023","Property","Scottish Prison Service","Other","AO","10","[c]","29780","29930"
"New entrant CS","2023","Property","Scottish Prison Service","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Scottish Prison Service","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Submarine Delivery Agency","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","The National Archives","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","The National Archives","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","UK Health Security Agency","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","UK Health Security Agency","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","UK Supreme Court","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Valuation Office Agency","Operational Delivery","AO","130","[c]","22520","22520"
"New entrant CS","2023","Property","Valuation Office Agency","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Valuation Office Agency","Property","AO","135","[c]","23020","22520"
"New entrant CS","2023","Property","Valuation Office Agency","Property","EO","40","[c]","26790","26020"
"New entrant CS","2023","Property","Valuation Office Agency","Property","HEO","15","[c]","30220","29000"
"New entrant CS","2023","Property","Valuation Office Agency","Property","SEO","25","[c]","45030","44530"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Security","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Unknown","AO","55","[c]","21570","21720"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Unknown","EO","65","[c]","24860","24330"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Unknown","HEO","30","[c]","33100","32640"
"New entrant CS","2023","Security","Cabinet Office (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Defence Equipment and Support","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Defence Equipment and Support","Security","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Defence Science and Technology Laboratory","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Defence Science and Technology Laboratory","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Defence Science and Technology Laboratory","Security","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Defence Science and Technology Laboratory","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Defence Science and Technology Laboratory","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for Digital, Culture, Media and Sport (excl. agencies)","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for International Trade","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for International Trade","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for Transport (excl. agencies)","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for Transport (excl. agencies)","Security","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for Work and Pensions (excl. agencies)","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for Work and Pensions (excl. agencies)","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department of Health and Social Care (excl. agencies)","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department of Health and Social Care (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department of Health and Social Care (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Driver and Vehicle Licensing Agency","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Driver and Vehicle Licensing Agency","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Driver and Vehicle Licensing Agency","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Driver and Vehicle Standards Agency","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Estyn","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Food Standards Agency","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Government Legal Department","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Government Legal Department","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","HM Revenue and Customs (excl. agencies)","Security","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","HM Revenue and Customs (excl. agencies)","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","HM Revenue and Customs (excl. agencies)","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Home Office","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Home Office","Security","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Home Office","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Home Office","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Home Office","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Home Office","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Intellectual Property Office","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Legal Aid Agency","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Met Office","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Met Office","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Ministry of Defence (excl. agencies)","Security","AA","295","[c]","26300","27500"
"New entrant CS","2023","Security","Ministry of Defence (excl. agencies)","Security","AO","280","[c]","29460","26350"
"New entrant CS","2023","Security","Ministry of Defence (excl. agencies)","Security","EO","40","[c]","28480","27080"
"New entrant CS","2023","Security","Ministry of Defence (excl. agencies)","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Ministry of Defence (excl. agencies)","Security","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Ministry of Defence (excl. agencies)","Security","HEO","30","[c]","37470","33990"
"New entrant CS","2023","Security","Ministry of Defence (excl. agencies)","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Ministry of Defence (excl. agencies)","Security","SEO","10","[c]","47480","42540"
"New entrant CS","2023","Security","Ministry of Justice (excl. agencies)","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Ministry of Justice (excl. agencies)","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Ministry of Justice (excl. agencies)","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Ministry of Justice (excl. agencies)","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","National Crime Agency","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","National Crime Agency","Security","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","National Crime Agency","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Northern Ireland Office","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Office of Gas and Electricity Markets","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Office of Gas and Electricity Markets","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Serious Fraud Office","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Submarine Delivery Agency","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","UK Export Finance","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","UK Hydrographic Office","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","UK Hydrographic Office","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","UK Statistics Authority","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","UK Statistics Authority","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","UK Statistics Authority","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","UK Statistics Authority","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Accountant in Bankruptcy","Unknown","AA","15","[c]","22180","22180"
"New entrant CS","2023","Unknown","Accountant in Bankruptcy","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Accountant in Bankruptcy","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Animal and Plant Health Agency","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Central Civil Service Fast Stream","Science and Engineering","HEO","35","[c]","28840","28840"
"New entrant CS","2023","Unknown","Central Civil Service Fast Stream","Unknown","HEO","220","[c]","28860","28840"
"New entrant CS","2023","Unknown","Crown Prosecution Service","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Crown Prosecution Service","Policy","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Other","AA","15","[c]","19290","19280"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Other","G7","20","[c]","50680","49260"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Other","HEO","45","[c]","28040","27330"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Other","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Psychology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Psychology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Psychology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Science and Engineering","AA","20","[c]","19300","19280"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Science and Engineering","AO","20","[c]","20860","19430"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Science and Engineering","EO","15","[c]","25020","24630"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Science and Engineering","G7","30","[c]","50110","49260"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Science and Engineering","HEO","130","[c]","29040","28360"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Science and Engineering","SEO","35","[c]","39340","39890"
"New entrant CS","2023","Unknown","Department for International Trade","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Unknown","EO","35","[c]","20670","18300"
"New entrant CS","2023","Unknown","Department for International Trade","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","AO","30","[c]","23180","21690"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","EO","15","[c]","24850","28120"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","HEO","20","[c]","36730","39150"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","AO","85","[c]","21690","21690"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","EO","80","[c]","28650","28120"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","G7","20","[c]","55480","56250"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","HEO","25","[c]","38680","39150"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","SEO","20","[c]","41340","40500"
"New entrant CS","2023","Unknown","Disclosure Scotland","Unknown","AA","20","[c]","22370","22180"
"New entrant CS","2023","Unknown","Disclosure Scotland","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Disclosure Scotland","Unknown","EO","5","[c]","[c]","[c]"
