"Status","Year","Organisation","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North Eastern Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Unknown","30","[c]","24120","22500"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - East and North East","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - East and North East","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - South","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - West and North West","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Southern Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Tees Valley and Durham","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Central Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Yorkshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","East Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lancashire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Wales and The Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Wales and The Valleys","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","North Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Inner London - West","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Inner London - West","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
