"Status","Year","Age","Ethnicity","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","16-19","Unknown","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Wales and The Valleys","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Bedfordshire and Hertfordshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Bedfordshire and Hertfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Berkshire, Buckinghamshire and Oxfordshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Derbyshire and Nottinghamshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East Anglia","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East Anglia","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Eastern Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Greater Manchester","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Greater Manchester","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Hampshire and Isle of Wight","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Hampshire and Isle of Wight","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Inner London - East","Female","60","[c]","29320","28290"
"Leaver CS","2023","20-29","Asian","Inner London - East","Male","40","[c]","31680","31060"
"Leaver CS","2023","20-29","Asian","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Inner London - West","Female","120","[c]","31640","30080"
"Leaver CS","2023","20-29","Asian","Inner London - West","Male","115","[c]","32360","32300"
"Leaver CS","2023","20-29","Asian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Kent","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Lancashire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Lancashire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Leicestershire, Rutland and Northamptonshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Leicestershire, Rutland and Northamptonshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
