"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Redbridge and Waltham Forest","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Redbridge and Waltham Forest","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sandwell","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sandwell","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sandwell","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Borders","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Borders","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sefton","AA/AO","60","[c]","21740","21540"
"New entrant CS","2023","Declared non-disabled","Sefton","EO","35","[c]","26490","27320"
"New entrant CS","2023","Declared non-disabled","Sefton","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sefton","SEO/HEO","50","[c]","35950","32800"
"New entrant CS","2023","Declared non-disabled","Sefton","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sheffield","AA/AO","55","[c]","21700","21690"
"New entrant CS","2023","Declared non-disabled","Sheffield","EO","60","[c]","27580","28120"
"New entrant CS","2023","Declared non-disabled","Sheffield","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sheffield","SEO/HEO","60","[c]","38130","37680"
"New entrant CS","2023","Declared non-disabled","Sheffield","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Shropshire","AA/AO","40","[c]","26640","28880"
"New entrant CS","2023","Declared non-disabled","Shropshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Shropshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Shropshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Solihull","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Somerset CC","AA/AO","45","[c]","21570","21690"
"New entrant CS","2023","Declared non-disabled","Somerset CC","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Somerset CC","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Somerset CC","SEO/HEO","35","[c]","38780","35000"
"New entrant CS","2023","Declared non-disabled","Somerset CC","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Hampshire","AA/AO","175","[c]","21540","21200"
"New entrant CS","2023","Declared non-disabled","South Hampshire","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Hampshire","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Hampshire","SEO/HEO","60","[c]","35850","37420"
"New entrant CS","2023","Declared non-disabled","South Hampshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Lanarkshire","AA/AO","155","[c]","22660","22520"
"New entrant CS","2023","Declared non-disabled","South Lanarkshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Nottinghamshire","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Nottinghamshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Nottinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Teesside","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Teesside","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Teesside","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Teesside","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South West Wales","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South West Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South West Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South West Wales","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South West Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South and West Derbyshire","AA/AO","45","[c]","25450","24070"
"New entrant CS","2023","Declared non-disabled","South and West Derbyshire","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South and West Derbyshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South and West Derbyshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South and West Derbyshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Southampton","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Southampton","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Southampton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Southampton","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Southampton","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Southend-on-Sea","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Staffordshire CC","AA/AO","190","[c]","26850","28880"
"New entrant CS","2023","Declared non-disabled","Staffordshire CC","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Staffordshire CC","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Staffordshire CC","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Staffordshire CC","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Stoke-on-Trent","AA/AO","40","[c]","21690","21780"
"New entrant CS","2023","Declared non-disabled","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Stoke-on-Trent","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Stoke-on-Trent","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Suffolk CC","AA/AO","175","[c]","25720","24070"
"New entrant CS","2023","Declared non-disabled","Suffolk CC","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Suffolk CC","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Suffolk CC","SEO/HEO","30","[c]","34310","33200"
"New entrant CS","2023","Declared non-disabled","Suffolk CC","Unknown","40","[c]","23470","23640"
"New entrant CS","2023","Declared non-disabled","Sunderland","AA/AO","120","[c]","22440","22520"
"New entrant CS","2023","Declared non-disabled","Sunderland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sunderland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sunderland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Swansea","AA/AO","460","[c]","21810","22500"
"New entrant CS","2023","Declared non-disabled","Swansea","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Swansea","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Swansea","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Swansea","SEO/HEO","45","[c]","37050","34850"
"New entrant CS","2023","Declared non-disabled","Swansea","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Swindon","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Swindon","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Telford and Wrekin","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Telford and Wrekin","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Telford and Wrekin","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Telford and Wrekin","SEO/HEO","90","[c]","40240","41780"
"New entrant CS","2023","Declared non-disabled","Telford and Wrekin","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Thurrock","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Torbay","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Torbay","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tower Hamlets","AA/AO","45","[c]","22130","23200"
"New entrant CS","2023","Declared non-disabled","Tower Hamlets","EO","110","[c]","28210","28000"
"New entrant CS","2023","Declared non-disabled","Tower Hamlets","G6/G7","165","[c]","62140","58070"
"New entrant CS","2023","Declared non-disabled","Tower Hamlets","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tower Hamlets","SEO/HEO","190","[c]","38560","37000"
"New entrant CS","2023","Declared non-disabled","Tower Hamlets","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tyneside","AA/AO","365","[c]","22140","22520"
"New entrant CS","2023","Declared non-disabled","Tyneside","EO","175","[c]","27530","28120"
"New entrant CS","2023","Declared non-disabled","Tyneside","G6/G7","80","[c]","56270","52820"
"New entrant CS","2023","Declared non-disabled","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tyneside","SEO/HEO","200","[c]","36830","34700"
"New entrant CS","2023","Declared non-disabled","Tyneside","Unknown","60","[c]","22020","23640"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","40","[c]","26370","28880"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wakefield","AA/AO","90","[c]","27140","28880"
"New entrant CS","2023","Declared non-disabled","Wakefield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wakefield","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wakefield","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Walsall","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Walsall","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wandsworth","AA/AO","50","[c]","32540","33800"
"New entrant CS","2023","Declared non-disabled","Wandsworth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wandsworth","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Warrington","AA/AO","45","[c]","27550","28880"
"New entrant CS","2023","Declared non-disabled","Warrington","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Warrington","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Warrington","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Warrington","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Warrington","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Warwickshire CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Warwickshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Warwickshire CC","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Cumbria","AA/AO","75","[c]","23610","22150"
"New entrant CS","2023","Declared non-disabled","West Cumbria","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Cumbria","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Essex","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Lothian","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Lothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Northamptonshire","AA/AO","65","[c]","23710","21780"
"New entrant CS","2023","Declared non-disabled","West Northamptonshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Northamptonshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Surrey","AA/AO","110","[c]","26180","25340"
"New entrant CS","2023","Declared non-disabled","West Surrey","EO","30","[c]","29240","29080"
"New entrant CS","2023","Declared non-disabled","West Surrey","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Surrey","SEO/HEO","30","[c]","38120","40260"
"New entrant CS","2023","Declared non-disabled","West Surrey","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Sussex (North East)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Sussex (North East)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Sussex (South West)","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Sussex (South West)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Sussex (South West)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Sussex (South West)","SEO/HEO","30","[c]","40210","41370"
"New entrant CS","2023","Declared non-disabled","West Sussex (South West)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Westminster","AA/AO","195","[c]","24120","24750"
"New entrant CS","2023","Declared non-disabled","Westminster","EO","440","[c]","28560","28510"
"New entrant CS","2023","Declared non-disabled","Westminster","G6/G7","345","[c]","59140","55370"
"New entrant CS","2023","Declared non-disabled","Westminster","SCS level","30","[c]","106760","92500"
"New entrant CS","2023","Declared non-disabled","Westminster","SEO/HEO","950","[c]","37440","35500"
"New entrant CS","2023","Declared non-disabled","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wiltshire","AA/AO","70","[c]","26000","24250"
"New entrant CS","2023","Declared non-disabled","Wiltshire","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wiltshire","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wiltshire","SEO/HEO","40","[c]","35970","33990"
"New entrant CS","2023","Declared non-disabled","Wiltshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wirral","AA/AO","45","[c]","21770","21690"
"New entrant CS","2023","Declared non-disabled","Wirral","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wirral","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wirral","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wolverhampton","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wolverhampton","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wolverhampton","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wolverhampton","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Worcestershire CC","AA/AO","95","[c]","24650","23230"
"New entrant CS","2023","Declared non-disabled","Worcestershire CC","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Worcestershire CC","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Worcestershire CC","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Worcestershire CC","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","York","AA/AO","70","[c]","22470","22150"
"New entrant CS","2023","Declared non-disabled","York","EO","30","[c]","25830","25920"
"New entrant CS","2023","Declared non-disabled","York","G6/G7","35","[c]","55460","50690"
"New entrant CS","2023","Declared non-disabled","York","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","York","SEO/HEO","55","[c]","34110","32000"
"New entrant CS","2023","Declared non-disabled","York","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Barnet","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Barnet","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Barnsley, Doncaster and Rotherham","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bedford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Belfast","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Birmingham","AA/AO","35","[c]","22260","21780"
"New entrant CS","2023","Undeclared","Birmingham","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Birmingham","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Blackpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bradford","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bradford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bradford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
