"Status","Year","Disability","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Unknown","Digital, Data & Technology","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Digital, Data & Technology","Outside London","45","40","38790","37020"
"In post","2023","Declared disabled","Unknown","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Finance","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Finance","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Human Resources","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Human Resources","Outside London","30","30","35150","33300"
"In post","2023","Declared disabled","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Legal","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Legal","Outside London","35","35","40920","35000"
"In post","2023","Declared disabled","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","No function","London","180","175","40810","35410"
"In post","2023","Declared disabled","Unknown","No function","Outside London","725","645","30400","28120"
"In post","2023","Declared disabled","Unknown","No function","Overseas","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Project Delivery","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Project Delivery","Outside London","35","35","40600","39890"
"In post","2023","Declared disabled","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Property","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Property","Outside London","30","25","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Security","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Outside London","90","90","39460","34350"
"In post","2023","Declared disabled","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Analysis","London","250","240","48470","43790"
"In post","2023","Declared disabled","White","Analysis","Outside London","590","555","40360","39300"
"In post","2023","Declared disabled","White","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Commercial","London","115","110","60580","56000"
"In post","2023","Declared disabled","White","Commercial","Outside London","500","480","44380","40460"
"In post","2023","Declared disabled","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Communications","London","100","95","48640","44720"
"In post","2023","Declared disabled","White","Communications","Outside London","185","180","37500","35000"
"In post","2023","Declared disabled","White","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Counter Fraud","London","165","160","40900","39150"
"In post","2023","Declared disabled","White","Counter Fraud","Outside London","1565","1410","31580","28130"
"In post","2023","Declared disabled","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Debt","London","30","25","30620","26920"
"In post","2023","Declared disabled","White","Debt","Outside London","690","605","24240","22520"
"In post","2023","Declared disabled","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Digital, Data & Technology","London","360","350","50810","47360"
"In post","2023","Declared disabled","White","Digital, Data & Technology","Outside London","1770","1690","39360","36910"
"In post","2023","Declared disabled","White","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","White","Finance","London","150","145","52010","45960"
"In post","2023","Declared disabled","White","Finance","Outside London","880","805","36400","34170"
"In post","2023","Declared disabled","White","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Grants Management","Outside London","360","335","25770","22150"
"In post","2023","Declared disabled","White","Human Resources","London","285","275","51400","46750"
"In post","2023","Declared disabled","White","Human Resources","Outside London","1365","1285","36700","34170"
"In post","2023","Declared disabled","White","Human Resources","Overseas","5","5","[c]","[c]"
"In post","2023","Declared disabled","White","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","White","Internal Audit","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","White","Internal Audit","Outside London","60","55","45020","42220"
"In post","2023","Declared disabled","White","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Legal","London","285","270","53340","54100"
"In post","2023","Declared disabled","White","Legal","Outside London","730","670","42340","37680"
"In post","2023","Declared disabled","White","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","No function","London","3705","3540","43830","39150"
"In post","2023","Declared disabled","White","No function","Outside London","29235","26290","29550","28120"
"In post","2023","Declared disabled","White","No function","Overseas","115","115","50170","49660"
"In post","2023","Declared disabled","White","No function","Unknown","60","55","30830","28120"
"In post","2023","Declared disabled","White","Project Delivery","London","320","310","53690","51550"
"In post","2023","Declared disabled","White","Project Delivery","Outside London","1595","1520","41330","38790"
"In post","2023","Declared disabled","White","Project Delivery","Overseas","10","10","[c]","[c]"
"In post","2023","Declared disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Property","London","65","65","51830","42790"
"In post","2023","Declared disabled","White","Property","Outside London","555","530","35870","33990"
"In post","2023","Declared disabled","White","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Security","London","105","105","47990","43650"
"In post","2023","Declared disabled","White","Security","Outside London","600","575","32240","28550"
"In post","2023","Declared disabled","White","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Unknown","London","185","180","42640","33180"
"In post","2023","Declared disabled","White","Unknown","Outside London","2100","1990","40080","35970"
"In post","2023","Declared disabled","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Analysis","London","390","385","46880","43650"
"In post","2023","Declared non-disabled","Asian","Analysis","Outside London","165","160","38290","36910"
"In post","2023","Declared non-disabled","Asian","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Commercial","London","165","160","52510","46000"
"In post","2023","Declared non-disabled","Asian","Commercial","Outside London","120","120","41380","35550"
"In post","2023","Declared non-disabled","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Communications","London","85","85","44660","41870"
"In post","2023","Declared non-disabled","Asian","Communications","Outside London","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Counter Fraud","London","510","480","34940","32520"
"In post","2023","Declared non-disabled","Asian","Counter Fraud","Outside London","640","605","31100","28130"
"In post","2023","Declared non-disabled","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Debt","London","125","110","28090","26920"
"In post","2023","Declared non-disabled","Asian","Debt","Outside London","750","670","23300","22520"
"In post","2023","Declared non-disabled","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Digital, Data & Technology","London","645","635","48680","43840"
"In post","2023","Declared non-disabled","Asian","Digital, Data & Technology","Outside London","815","805","41220","38470"
"In post","2023","Declared non-disabled","Asian","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Finance","London","465","455","46170","43090"
"In post","2023","Declared non-disabled","Asian","Finance","Outside London","440","425","36370","34170"
"In post","2023","Declared non-disabled","Asian","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Grants Management","Outside London","40","35","23300","22150"
"In post","2023","Declared non-disabled","Asian","Human Resources","London","285","275","41870","38020"
"In post","2023","Declared non-disabled","Asian","Human Resources","Outside London","265","255","34510","32460"
"In post","2023","Declared non-disabled","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Internal Audit","London","40","40","46150","44960"
"In post","2023","Declared non-disabled","Asian","Internal Audit","Outside London","30","30","44410","42700"
"In post","2023","Declared non-disabled","Asian","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Legal","London","600","565","47910","52020"
"In post","2023","Declared non-disabled","Asian","Legal","Outside London","425","400","41050","38760"
