"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","Female","25","20","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Tower Hamlets","Female","600","575","54120","56430"
"In post","2023","Cabinet Office (excl. agencies)","London","Tower Hamlets","Male","590","580","58420","56430"
"In post","2023","Cabinet Office (excl. agencies)","London","Westminster","Female","1265","1230","51440","55790"
"In post","2023","Cabinet Office (excl. agencies)","London","Westminster","Male","1110","1105","53990","55790"
"In post","2023","Cabinet Office (excl. agencies)","North East (England)","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North East (England)","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North East (England)","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North East (England)","Tyneside","Female","215","195","28860","24860"
"In post","2023","Cabinet Office (excl. agencies)","North East (England)","Tyneside","Male","120","115","30620","24860"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Blackpool","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Blackpool","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South East","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South West","Female","55","50","42570","40050"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South West","Male","35","35","43870","38460"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Liverpool","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Liverpool","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Manchester","Female","80","75","45580","50200"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Manchester","Male","80","80","48800","51290"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Belfast","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","City of Edinburgh","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","Glasgow City","Female","205","200","36850","33020"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","Glasgow City","Male","170","165","38500","33020"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Milton Keynes","Female","40","35","31410","33520"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Milton Keynes","Male","30","30","39780","34990"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","North Hampshire","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","North Hampshire","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Portsmouth","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Portsmouth","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Bristol, City of","Female","65","65","46090","50690"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Bristol, City of","Male","65","60","51070","51290"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","Female","80","80","46970","39760"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","Male","85","80","38110","34220"
"In post","2023","Cabinet Office (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","Female","20","20","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","Male","25","25","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Wales","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Wales","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","West Midlands (England)","Birmingham","Female","35","35","61300","51770"
"In post","2023","Cabinet Office (excl. agencies)","West Midlands (England)","Birmingham","Male","25","25","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","West Midlands (England)","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","West Midlands (England)","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","West Midlands (England)","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
