"Status","Year","Age","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","16-19","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Kingston upon Hull, City of","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lambeth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lambeth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lancaster and Wyre","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Leeds","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Leeds","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Leicester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Leicester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Leicestershire CC and Rutland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Leicestershire CC and Rutland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lincolnshire CC","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lincolnshire CC","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Liverpool","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Liverpool","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Manchester","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Manchester","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Medway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Medway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mid Lancashire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Monmouthshire and Newport","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Monmouthshire and Newport","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Nottinghamshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Nottingham","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Nottingham","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Oxfordshire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Peterborough","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Peterborough","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Plymouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Plymouth","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Portsmouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Portsmouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Sefton","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Sefton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Sheffield","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Sheffield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Shropshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Shropshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Solihull","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Solihull","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Somerset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Somerset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South Hampshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South Hampshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South Lanarkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South Teesside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South Teesside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Southampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Staffordshire CC","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Staffordshire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Suffolk CC","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Suffolk CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Sunderland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Sunderland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Swansea","Female","45","[c]","21160","22500"
"New entrant CS","2023","16-19","Swansea","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Thurrock","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Thurrock","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Tyneside","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Tyneside","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wakefield","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wakefield","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wandsworth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wandsworth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Warrington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Warrington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Cumbria","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Surrey","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Westminster","Female","30","[c]","26450","27230"
"New entrant CS","2023","16-19","Westminster","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wiltshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wiltshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wirral","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wirral","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","York","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","York","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Aberdeen City and Aberdeenshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Aberdeen City and Aberdeenshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Angus and Dundee City","Female","85","[c]","25190","22180"
"New entrant CS","2023","20-29","Angus and Dundee City","Male","85","[c]","24800","22180"
"New entrant CS","2023","20-29","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Antrim and Newtownabbey","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Barking & Dagenham and Havering","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Barnet","Female","50","[c]","29190","27690"
"New entrant CS","2023","20-29","Barnet","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Barnsley, Doncaster and Rotherham","Female","70","[c]","24720","23640"
"New entrant CS","2023","20-29","Barnsley, Doncaster and Rotherham","Male","40","[c]","26060","28500"
"New entrant CS","2023","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","310","[c]","26700","24880"
"New entrant CS","2023","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","330","[c]","26970","26000"
"New entrant CS","2023","20-29","Bedford","Female","40","[c]","25810","23640"
"New entrant CS","2023","20-29","Bedford","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Belfast","Female","80","[c]","24650","22520"
"New entrant CS","2023","20-29","Belfast","Male","60","[c]","23550","22520"
"New entrant CS","2023","20-29","Berkshire","Female","60","[c]","25330","23640"
"New entrant CS","2023","20-29","Berkshire","Male","55","[c]","27990","27350"
"New entrant CS","2023","20-29","Bexley and Greenwich","Female","50","[c]","29640","31310"
"New entrant CS","2023","20-29","Bexley and Greenwich","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Birmingham","Female","485","[c]","25010","22520"
"New entrant CS","2023","20-29","Birmingham","Male","375","[c]","25300","22520"
"New entrant CS","2023","20-29","Blackburn with Darwen","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Blackburn with Darwen","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Blackpool","Female","40","[c]","24530","23640"
"New entrant CS","2023","20-29","Blackpool","Male","40","[c]","25440","21690"
"New entrant CS","2023","20-29","Bournemouth, Christchurch and Poole","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Bournemouth, Christchurch and Poole","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Bradford","Female","90","[c]","22690","22520"
"New entrant CS","2023","20-29","Bradford","Male","100","[c]","22750","22520"
"New entrant CS","2023","20-29","Breckland and South Norfolk","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Breckland and South Norfolk","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Brent","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Brent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Bridgend and Neath Port Talbot","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Brighton and Hove","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Bristol, City of","Female","190","[c]","26160","23640"
"New entrant CS","2023","20-29","Bristol, City of","Male","135","[c]","26860","26590"
"New entrant CS","2023","20-29","Bromley","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Bromley","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Buckinghamshire","Female","45","[c]","28560","28660"
"New entrant CS","2023","20-29","Buckinghamshire","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Calderdale and Kirklees","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cambridgeshire CC","Female","65","[c]","26830","24250"
"New entrant CS","2023","20-29","Cambridgeshire CC","Male","65","[c]","26400","27140"
"New entrant CS","2023","20-29","Camden and City of London","Female","50","[c]","29950","29750"
"New entrant CS","2023","20-29","Camden and City of London","Male","35","[c]","32710","29920"
"New entrant CS","2023","20-29","Cardiff and Vale of Glamorgan","Female","275","[c]","25810","23640"
"New entrant CS","2023","20-29","Cardiff and Vale of Glamorgan","Male","255","[c]","26510","23970"
"New entrant CS","2023","20-29","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Central Bedfordshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Central Hampshire","Female","105","[c]","27340","27330"
"New entrant CS","2023","20-29","Central Hampshire","Male","150","[c]","28460","28360"
"New entrant CS","2023","20-29","Central Valleys","Female","60","[c]","25370","23640"
"New entrant CS","2023","20-29","Central Valleys","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cheshire East","Female","40","[c]","26000","23640"
"New entrant CS","2023","20-29","Cheshire East","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cheshire West and Chester","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chorley and West Lancashire","Female","55","[c]","26460","28480"
"New entrant CS","2023","20-29","Chorley and West Lancashire","Male","45","[c]","28520","28880"
"New entrant CS","2023","20-29","City of Edinburgh","Female","310","[c]","29230","25930"
"New entrant CS","2023","20-29","City of Edinburgh","Male","185","[c]","30140","27500"
"New entrant CS","2023","20-29","Clackmannanshire and Fife","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Clackmannanshire and Fife","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Conwy and Denbighshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Conwy and Denbighshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cornwall and Isles of Scilly","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cornwall and Isles of Scilly","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Coventry","Female","70","[c]","27130","24500"
"New entrant CS","2023","20-29","Coventry","Male","30","[c]","25160","23640"
"New entrant CS","2023","20-29","Croydon","Female","245","[c]","29140","26920"
"New entrant CS","2023","20-29","Croydon","Male","170","[c]","31070","29750"
"New entrant CS","2023","20-29","Darlington","Female","85","[c]","28570","28500"
"New entrant CS","2023","20-29","Darlington","Male","65","[c]","28580","28500"
"New entrant CS","2023","20-29","Derby","Female","50","[c]","23530","23640"
"New entrant CS","2023","20-29","Derby","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Devon CC","Female","110","[c]","24790","24070"
"New entrant CS","2023","20-29","Devon CC","Male","120","[c]","25460","24150"
"New entrant CS","2023","20-29","Dorset","Female","40","[c]","25590","24070"
"New entrant CS","2023","20-29","Dorset","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Dudley","Female","35","[c]","22930","21690"
"New entrant CS","2023","20-29","Dudley","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Dumfries and Galloway","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Durham","Female","185","[c]","25230","23230"
"New entrant CS","2023","20-29","Durham","Male","160","[c]","25940","25750"
"New entrant CS","2023","20-29","Ealing","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ealing","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Ayrshire and North Ayrshire mainland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Ayrshire and North Ayrshire mainland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Cumbria","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Cumbria","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","60","[c]","26010","25350"
"New entrant CS","2023","20-29","East Kent","Female","150","[c]","24320","25610"
"New entrant CS","2023","20-29","East Kent","Male","155","[c]","24070","22400"
"New entrant CS","2023","20-29","East Lancashire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Merseyside","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Merseyside","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Riding of Yorkshire","Female","50","[c]","26070","25920"
"New entrant CS","2023","20-29","East Riding of Yorkshire","Male","50","[c]","28370","28880"
"New entrant CS","2023","20-29","East Surrey","Female","40","[c]","30560","34110"
"New entrant CS","2023","20-29","East Surrey","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Sussex CC","Female","50","[c]","25790","24070"
"New entrant CS","2023","20-29","East Sussex CC","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Enfield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Enfield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Essex Haven Gateway","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Essex Haven Gateway","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Essex Thames Gateway","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Falkirk","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Falkirk","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Flintshire and Wrexham","Female","55","[c]","26020","28500"
"New entrant CS","2023","20-29","Flintshire and Wrexham","Male","35","[c]","26930","28880"
"New entrant CS","2023","20-29","Glasgow City","Female","485","[c]","26050","22920"
"New entrant CS","2023","20-29","Glasgow City","Male","390","[c]","26130","22520"
"New entrant CS","2023","20-29","Gloucestershire CC","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Gloucestershire CC","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Greater Manchester North East","Female","35","[c]","24870","23640"
"New entrant CS","2023","20-29","Greater Manchester North East","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Greater Manchester North West","Female","65","[c]","22970","21690"
"New entrant CS","2023","20-29","Greater Manchester North West","Male","70","[c]","24610","21690"
"New entrant CS","2023","20-29","Greater Manchester South East","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Greater Manchester South East","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Greater Manchester South West","Female","240","[c]","26270","25310"
"New entrant CS","2023","20-29","Greater Manchester South West","Male","205","[c]","27450","25750"
"New entrant CS","2023","20-29","Gwent Valleys","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Gwynedd","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Gwynedd","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Hackney and Newham","Female","110","[c]","31120","27640"
"New entrant CS","2023","20-29","Hackney and Newham","Male","110","[c]","30660","26920"
"New entrant CS","2023","20-29","Haringey and Islington","Female","60","[c]","30920","33800"
"New entrant CS","2023","20-29","Haringey and Islington","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Harrow and Hillingdon","Female","85","[c]","28110","27960"
"New entrant CS","2023","20-29","Harrow and Hillingdon","Male","95","[c]","29510","29750"
"New entrant CS","2023","20-29","Hartlepool and Stockton-on-Tees","Female","50","[c]","25040","23640"
"New entrant CS","2023","20-29","Hartlepool and Stockton-on-Tees","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Heart of Essex","Female","45","[c]","26070","23640"
"New entrant CS","2023","20-29","Heart of Essex","Male","35","[c]","26950","28880"
"New entrant CS","2023","20-29","Herefordshire, County of","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Herefordshire, County of","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Hertfordshire CC","Female","65","[c]","26150","25480"
"New entrant CS","2023","20-29","Hertfordshire CC","Male","45","[c]","28970","30880"
"New entrant CS","2023","20-29","Hounslow and Richmond upon Thames","Female","130","[c]","29300","29750"
"New entrant CS","2023","20-29","Hounslow and Richmond upon Thames","Male","85","[c]","30300","29750"
"New entrant CS","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Isle of Anglesey","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Isle of Anglesey","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Isle of Wight","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Isle of Wight","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Kent Thames Gateway","Female","45","[c]","25510","24070"
"New entrant CS","2023","20-29","Kent Thames Gateway","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Kingston upon Hull, City of","Female","55","[c]","25350","23640"
"New entrant CS","2023","20-29","Kingston upon Hull, City of","Male","35","[c]","26620","28880"
"New entrant CS","2023","20-29","Lambeth","Female","65","[c]","33980","33800"
"New entrant CS","2023","20-29","Lambeth","Male","50","[c]","35700","34340"
"New entrant CS","2023","20-29","Lancaster and Wyre","Female","55","[c]","24600","23640"
"New entrant CS","2023","20-29","Lancaster and Wyre","Male","35","[c]","24680","22220"
"New entrant CS","2023","20-29","Leeds","Female","420","[c]","27600","26900"
"New entrant CS","2023","20-29","Leeds","Male","315","[c]","27160","25750"
"New entrant CS","2023","20-29","Leicester","Female","65","[c]","23140","23050"
