"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Operational Research","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","[c]","22300","21690"
"Leaver CS","2023","Other","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","Bedfordshire and Hertfordshire","15","[c]","29860","25610"
"Leaver CS","2023","Other","East of England","East Anglia","35","[c]","24050","21580"
"Leaver CS","2023","Other","East of England","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Inner London - East","60","[c]","51390","47580"
"Leaver CS","2023","Other","London","Inner London - West","155","[c]","43470","34020"
"Leaver CS","2023","Other","London","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","Outer London - South","40","[c]","31780","29890"
"Leaver CS","2023","Other","London","Outer London - West and North West","25","[c]","34500","30910"
"Leaver CS","2023","Other","North East (England)","Northumberland, and Tyne and Wear","60","[c]","22220","21690"
"Leaver CS","2023","Other","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Greater Manchester","30","[c]","24280","21690"
"Leaver CS","2023","Other","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","Eastern Scotland","50","[c]","34740","28490"
"Leaver CS","2023","Other","Scotland","Highlands and Islands","30","[c]","22370","21690"
"Leaver CS","2023","Other","Scotland","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","West Central Scotland","40","[c]","30080","25530"
"Leaver CS","2023","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","37700","25910"
"Leaver CS","2023","Other","South East (England)","Hampshire and Isle of Wight","40","[c]","28860","23980"
"Leaver CS","2023","Other","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Surrey, East and West Sussex","15","[c]","25320","21510"
"Leaver CS","2023","Other","South West (England)","Cornwall and Isles of Scilly","10","[c]","22930","22220"
"Leaver CS","2023","Other","South West (England)","Devon","55","[c]","26750","21170"
"Leaver CS","2023","Other","South West (England)","Dorset and Somerset","45","[c]","24390","21690"
"Leaver CS","2023","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","130","[c]","38910","33070"
"Leaver CS","2023","Other","Unknown","Unknown","215","[c]","36050","33580"
"Leaver CS","2023","Other","Wales","East Wales","25","[c]","30730","24030"
"Leaver CS","2023","Other","Wales","West Wales and The Valleys","50","[c]","31420","21690"
"Leaver CS","2023","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","45","[c]","22160","21500"
"Leaver CS","2023","Other","West Midlands (England)","Shropshire and Staffordshire","10","[c]","24320","23370"
"Leaver CS","2023","Other","West Midlands (England)","West Midlands","75","[c]","22170","21690"
"Leaver CS","2023","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Yorkshire and The Humber","North Yorkshire","25","[c]","22420","21590"
"Leaver CS","2023","Other","Yorkshire and The Humber","South Yorkshire","40","[c]","23910","21690"
"Leaver CS","2023","Other","Yorkshire and The Humber","West Yorkshire","35","[c]","24590","21690"
"Leaver CS","2023","Planning","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Planning","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","20","[c]","32010","30650"
"Leaver CS","2023","Policy","East of England","Bedfordshire and Hertfordshire","10","[c]","21400","18300"
"Leaver CS","2023","Policy","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East of England","Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","London","Inner London - East","65","[c]","53100","45450"
"Leaver CS","2023","Policy","London","Inner London - West","1380","[c]","47850","43560"
"Leaver CS","2023","Policy","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","London","Outer London - South","15","[c]","[c]","[c]"
"Leaver CS","2023","Policy","London","Outer London - West and North West","10","[c]","33660","33610"
"Leaver CS","2023","Policy","North East (England)","Northumberland, and Tyne and Wear","20","[c]","45400","49780"
"Leaver CS","2023","Policy","North East (England)","Tees Valley and Durham","20","[c]","40920","33820"
"Leaver CS","2023","Policy","North West (England)","Cheshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North West (England)","Greater Manchester","45","[c]","35800","33730"
"Leaver CS","2023","Policy","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North West (England)","Merseyside","30","[c]","41370","32310"
"Leaver CS","2023","Policy","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","West Central Scotland","15","[c]","42740","42400"
"Leaver CS","2023","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","Hampshire and Isle of Wight","30","[c]","43530","41500"
"Leaver CS","2023","Policy","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","42550","37850"
"Leaver CS","2023","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","East Wales","50","[c]","43870","33850"
"Leaver CS","2023","Policy","Wales","West Wales and The Valleys","25","[c]","39830","38160"
"Leaver CS","2023","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","West Midlands","50","[c]","42040","37720"
"Leaver CS","2023","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","North Yorkshire","30","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","South Yorkshire","30","[c]","35110","32000"
"Leaver CS","2023","Policy","Yorkshire and The Humber","West Yorkshire","45","[c]","33710","30590"
"Leaver CS","2023","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","East Anglia","30","[c]","40420","39790"
"Leaver CS","2023","Project Delivery","East of England","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Inner London - East","80","[c]","51830","46810"
"Leaver CS","2023","Project Delivery","London","Inner London - West","200","[c]","47590","43210"
"Leaver CS","2023","Project Delivery","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Outer London - South","35","[c]","51380","43820"
"Leaver CS","2023","Project Delivery","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","40","[c]","35470","34170"
"Leaver CS","2023","Project Delivery","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Greater Manchester","40","[c]","38240","37960"
"Leaver CS","2023","Project Delivery","North West (England)","Lancashire","25","[c]","44140","38470"
"Leaver CS","2023","Project Delivery","North West (England)","Merseyside","30","[c]","39780","33900"
"Leaver CS","2023","Project Delivery","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","West Central Scotland","15","[c]","41430","39490"
"Leaver CS","2023","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","39480","36300"
"Leaver CS","2023","Project Delivery","South East (England)","Hampshire and Isle of Wight","60","[c]","43230","40000"
"Leaver CS","2023","Project Delivery","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Devon","30","[c]","45650","45150"
"Leaver CS","2023","Project Delivery","South West (England)","Dorset and Somerset","15","[c]","38550","38230"
"Leaver CS","2023","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","340","[c]","42430","40580"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","East Wales","25","[c]","47150","47890"
"Leaver CS","2023","Project Delivery","Wales","West Wales and The Valleys","40","[c]","41270","38560"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","20","[c]","42190","40000"
"Leaver CS","2023","Project Delivery","West Midlands (England)","West Midlands","25","[c]","37820","35260"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","South Yorkshire","20","[c]","45020","44310"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","West Yorkshire","30","[c]","42090","38470"
"Leaver CS","2023","Property","East Midlands (England)","Derbyshire and Nottinghamshire","20","[c]","37110","34130"
"Leaver CS","2023","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","20","[c]","27050","19770"
"Leaver CS","2023","Property","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","East Anglia","30","[c]","40390","35480"
"Leaver CS","2023","Property","East of England","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Inner London - East","25","[c]","46680","46800"
"Leaver CS","2023","Property","London","Inner London - West","30","[c]","47050","43770"
"Leaver CS","2023","Property","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Outer London - South","15","[c]","41370","45750"
"Leaver CS","2023","Property","London","Outer London - West and North West","15","[c]","40710","36030"
"Leaver CS","2023","Property","North East (England)","Northumberland, and Tyne and Wear","20","[c]","34780","29430"
"Leaver CS","2023","Property","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Cheshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Greater Manchester","15","[c]","38550","32520"
"Leaver CS","2023","Property","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Merseyside","10","[c]","35620","28330"
"Leaver CS","2023","Property","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Eastern Scotland","20","[c]","33600","33300"
"Leaver CS","2023","Property","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","32900","30800"
"Leaver CS","2023","Property","South East (England)","Hampshire and Isle of Wight","20","[c]","39240","40000"
"Leaver CS","2023","Property","South East (England)","Kent","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","Devon","20","[c]","32930","30450"
"Leaver CS","2023","Property","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","35190","33830"
"Leaver CS","2023","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","East Wales","30","[c]","37200","32450"
"Leaver CS","2023","Property","Wales","West Wales and The Valleys","15","[c]","26110","26780"
"Leaver CS","2023","Property","West Midlands (England)","Shropshire and Staffordshire","10","[c]","31590","33500"
"Leaver CS","2023","Property","West Midlands (England)","West Midlands","15","[c]","44890","46380"
"Leaver CS","2023","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","North Yorkshire","10","[c]","38920","37750"
"Leaver CS","2023","Property","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","West Yorkshire","15","[c]","37850","40500"
"Leaver CS","2023","Psychology","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East of England","East Anglia","15","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","65","[c]","37210","35610"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Lincolnshire","20","[c]","33180","32950"
"Leaver CS","2023","Science and Engineering","East of England","Bedfordshire and Hertfordshire","30","[c]","44430","40940"
"Leaver CS","2023","Science and Engineering","East of England","East Anglia","65","[c]","34450","31760"
"Leaver CS","2023","Science and Engineering","East of England","Essex","10","[c]","37840","38590"
"Leaver CS","2023","Science and Engineering","London","Inner London - East","55","[c]","45650","41280"
"Leaver CS","2023","Science and Engineering","London","Inner London - West","35","[c]","44360","40050"
"Leaver CS","2023","Science and Engineering","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Outer London - West and North West","75","[c]","39490","33610"
"Leaver CS","2023","Science and Engineering","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Cumbria","15","[c]","39010","34250"
"Leaver CS","2023","Science and Engineering","North West (England)","Greater Manchester","35","[c]","32430","29590"
"Leaver CS","2023","Science and Engineering","North West (England)","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Merseyside","20","[c]","35520","33710"
"Leaver CS","2023","Science and Engineering","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","West Central Scotland","25","[c]","37280","33580"
"Leaver CS","2023","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","39170","40070"
"Leaver CS","2023","Science and Engineering","South East (England)","Hampshire and Isle of Wight","105","[c]","37170","36540"
"Leaver CS","2023","Science and Engineering","South East (England)","Kent","25","[c]","36570","39890"
"Leaver CS","2023","Science and Engineering","South East (England)","Surrey, East and West Sussex","55","[c]","34100","29770"
"Leaver CS","2023","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","10","[c]","26760","23840"
"Leaver CS","2023","Science and Engineering","South West (England)","Devon","60","[c]","38330","37420"
"Leaver CS","2023","Science and Engineering","South West (England)","Dorset and Somerset","25","[c]","35850","34830"
"Leaver CS","2023","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","495","[c]","36820","33320"
"Leaver CS","2023","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","East Wales","40","[c]","34630","30640"
"Leaver CS","2023","Science and Engineering","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","10","[c]","37820","34640"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","West Midlands","40","[c]","35980","35570"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","North Yorkshire","30","[c]","29970","28100"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","West Yorkshire","15","[c]","31990","33040"
"Leaver CS","2023","Security","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","30250","24610"
"Leaver CS","2023","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Lincolnshire","10","[c]","23820","23190"
"Leaver CS","2023","Security","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","East Anglia","50","[c]","39090","33000"
"Leaver CS","2023","Security","East of England","Essex","15","[c]","27480","26590"
"Leaver CS","2023","Security","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Inner London - West","60","[c]","37940","34390"
"Leaver CS","2023","Security","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Outer London - South","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Cumbria","15","[c]","30590","27480"
"Leaver CS","2023","Security","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","Northern Ireland","25","[c]","24750","22130"
"Leaver CS","2023","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","Eastern Scotland","10","[c]","29910","27480"
"Leaver CS","2023","Security","Scotland","Highlands and Islands","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","West Central Scotland","80","[c]","33480","28780"
"Leaver CS","2023","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","115","[c]","32990","29480"
"Leaver CS","2023","Security","South East (England)","Hampshire and Isle of Wight","70","[c]","31000","27500"
"Leaver CS","2023","Security","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","Devon","65","[c]","29080","27500"
"Leaver CS","2023","Security","South West (England)","Dorset and Somerset","20","[c]","27960","27500"
"Leaver CS","2023","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","34690","34300"
"Leaver CS","2023","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","East Wales","15","[c]","36670","27500"
"Leaver CS","2023","Security","Wales","West Wales and The Valleys","10","[c]","28370","25650"
"Leaver CS","2023","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","32590","30700"
