"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data and Technology","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data and Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data and Technology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data and Technology","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Geography","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Geography","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Inspector of Education and Training","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Inspector of Education and Training","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Inspector of Education and Training","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Inspector of Education and Training","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Inspector of Education and Training","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Intelligence Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Intelligence Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","International Trade","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","International Trade","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","International Trade","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","International Trade","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","International Trade","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Knowledge and Information Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Knowledge and Information Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","AA/AO","Heterosexual / straight","300","[c]","22460","22150"
"New entrant CS","2023","60-64","Operational Delivery","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","AA/AO","Unknown","285","[c]","22960","22400"
"New entrant CS","2023","60-64","Operational Delivery","EO","Heterosexual / straight","70","[c]","29420","28120"
"New entrant CS","2023","60-64","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","EO","Unknown","105","[c]","28800","27080"
"New entrant CS","2023","60-64","Operational Delivery","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","SEO/HEO","Heterosexual / straight","30","[c]","37430","37130"
"New entrant CS","2023","60-64","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","Unknown","Heterosexual / straight","55","[c]","22500","23640"
"New entrant CS","2023","60-64","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","Unknown","Unknown","40","[c]","23660","23640"
"New entrant CS","2023","60-64","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectors","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Psychology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Psychology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Psychology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Psychology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Psychology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Psychology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Psychology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Psychology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tax","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","AA/AO","Unknown","40","[c]","23520","22180"
"New entrant CS","2023","60-64","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Communications","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Geography","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Geography","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Geography","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inspector of Education and Training","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inspector of Education and Training","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
