"Status","Year","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Inspector of Education and Training","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Calderdale and Kirklees","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Central Valleys","15","[c]","37430","34520"
"New entrant CS","2023","Inspector of Education and Training","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Conwy and Denbighshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Sussex CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Greater Manchester North East","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Greater Manchester North West","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Greater Manchester South East","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","North Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","North Yorkshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South West Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Staffordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Suffolk CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wirral","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Cambridgeshire CC","25","[c]","29800","27140"
"New entrant CS","2023","Intelligence Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Croydon","10","[c]","32770","29890"
"New entrant CS","2023","Intelligence Analysis","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","East Kent","10","[c]","25760","25750"
"New entrant CS","2023","Intelligence Analysis","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Hounslow and Richmond upon Thames","10","[c]","29500","29520"
"New entrant CS","2023","Intelligence Analysis","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Sheffield","10","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Westminster","15","[c]","38310","37850"
"New entrant CS","2023","Intelligence Analysis","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Westminster","20","[c]","44710","43160"
"New entrant CS","2023","Internal Audit","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Birmingham","50","[c]","40660","38600"
"New entrant CS","2023","International Trade","Bristol, City of","40","[c]","39550","42410"
"New entrant CS","2023","International Trade","Cambridgeshire CC","30","[c]","47500","45190"
"New entrant CS","2023","International Trade","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Darlington","60","[c]","35460","32730"
"New entrant CS","2023","International Trade","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Hertfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Leeds","45","[c]","43430","43540"
"New entrant CS","2023","International Trade","Manchester","55","[c]","39260","39400"
"New entrant CS","2023","International Trade","Nottingham","30","[c]","48560","46460"
"New entrant CS","2023","International Trade","South Hampshire","25","[c]","42440","42780"
"New entrant CS","2023","International Trade","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Westminster","140","[c]","41220","35010"
"New entrant CS","2023","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Cardiff and Vale of Glamorgan","10","[c]","30930","27490"
"New entrant CS","2023","Knowledge and Information Management","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Herefordshire, County of","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Hounslow and Richmond upon Thames","20","[c]","27410","25500"
"New entrant CS","2023","Knowledge and Information Management","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Portsmouth","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Staffordshire CC","10","[c]","27280","21780"
"New entrant CS","2023","Knowledge and Information Management","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Westminster","50","[c]","34890","34000"
"New entrant CS","2023","Knowledge and Information Management","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Berkshire","10","[c]","40790","40800"
"New entrant CS","2023","Legal","Birmingham","25","[c]","40790","41510"
"New entrant CS","2023","Legal","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bristol, City of","25","[c]","45750","52300"
"New entrant CS","2023","Legal","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cardiff and Vale of Glamorgan","35","[c]","46600","53440"
"New entrant CS","2023","Legal","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","City of Edinburgh","15","[c]","51790","52360"
"New entrant CS","2023","Legal","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Flintshire and Wrexham","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Glasgow City","10","[c]","51340","52360"
"New entrant CS","2023","Legal","Gloucestershire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Greater Manchester South West","25","[c]","47860","52600"
"New entrant CS","2023","Legal","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hackney and Newham","30","[c]","45810","39110"
"New entrant CS","2023","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Heart of Essex","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hertfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lambeth","10","[c]","45140","34340"
"New entrant CS","2023","Legal","Leeds","65","[c]","44150","49050"
"New entrant CS","2023","Legal","Leicester","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Liverpool","25","[c]","35860","38760"
"New entrant CS","2023","Legal","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Manchester","25","[c]","41880","41510"
"New entrant CS","2023","Legal","Mid Lancashire","15","[c]","43830","43910"
"New entrant CS","2023","Legal","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Lanarkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Nottingham","10","[c]","45540","49050"
"New entrant CS","2023","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Plymouth","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Sheffield","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Teesside","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Stoke-on-Trent","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tower Hamlets","40","[c]","56430","56600"
"New entrant CS","2023","Legal","Tyneside","15","[c]","37190","38760"
"New entrant CS","2023","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Surrey","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Westminster","270","[c]","45190","45230"
