"Status","Year","Function_of_post","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Department for International Trade","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","15","10","28120","28120"
"In post","2023","Unknown","Department for Work and Pensions","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Essex","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Greater Manchester","AO","40","40","21690","21690"
"In post","2023","Unknown","Department for Work and Pensions","Greater Manchester","EO","10","10","28120","28120"
"In post","2023","Unknown","Department for Work and Pensions","Greater Manchester","G7","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - East","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - West","AO","10","10","25610","25610"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - West","EO","45","45","32460","32520"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - West","G6","70","60","73580","72550"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - West","G7","125","120","56270","55150"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - West","HEO","150","145","39440","39150"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - West","SCS level","25","25","85230","81880"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - West","SEO","130","125","44070","43760"
"In post","2023","Unknown","Department for Work and Pensions","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Lancashire","AO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Lancashire","G7","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Lancashire","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Lancashire","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","AO","10","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - East and North East","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - West and North West","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","EO","10","10","28120","28120"
"In post","2023","Unknown","Department for Work and Pensions","South Yorkshire","AO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","South Yorkshire","EO","25","25","28170","28120"
"In post","2023","Unknown","Department for Work and Pensions","South Yorkshire","G6","10","10","68530","66860"
"In post","2023","Unknown","Department for Work and Pensions","South Yorkshire","G7","35","30","51570","50160"
"In post","2023","Unknown","Department for Work and Pensions","South Yorkshire","HEO","40","35","34550","34170"
"In post","2023","Unknown","Department for Work and Pensions","South Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","South Yorkshire","SEO","45","45","38710","38470"
"In post","2023","Unknown","Department for Work and Pensions","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","AO","10","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","EO","10","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Unknown","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Central Scotland","AO","20","20","21690","21690"
"In post","2023","Unknown","Department for Work and Pensions","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Central Scotland","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Midlands","AO","10","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Midlands","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Wales and The Valleys","AO","10","10","21690","21690"
"In post","2023","Unknown","Department for Work and Pensions","West Wales and The Valleys","EO","10","10","27870","28120"
"In post","2023","Unknown","Department for Work and Pensions","West Wales and The Valleys","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Yorkshire","AO","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Yorkshire","EO","20","20","28120","28120"
"In post","2023","Unknown","Department for Work and Pensions","West Yorkshire","G6","10","10","67170","66860"
"In post","2023","Unknown","Department for Work and Pensions","West Yorkshire","G7","35","35","50500","50160"
"In post","2023","Unknown","Department for Work and Pensions","West Yorkshire","HEO","60","60","34280","34170"
"In post","2023","Unknown","Department for Work and Pensions","West Yorkshire","SEO","60","55","38780","38470"
"In post","2023","Unknown","Department of Health and Social Care","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Inner London - East","EO","15","15","28000","27840"
"In post","2023","Unknown","Department of Health and Social Care","Inner London - East","G6","20","15","69070","68270"
"In post","2023","Unknown","Department of Health and Social Care","Inner London - East","G7","20","20","55980","54460"
"In post","2023","Unknown","Department of Health and Social Care","Inner London - East","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Inner London - East","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Inner London - East","SEO","10","10","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Inner London - West","G6","5","5","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Inner London - West","G7","10","10","54480","54670"
"In post","2023","Unknown","Department of Health and Social Care","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Inner London - West","SEO","15","15","42220","41950"
"In post","2023","Unknown","Department of Health and Social Care","Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","AO","15","15","25990","26100"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","EO","20","20","29080","29530"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","10","35300","35450"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","AO","10","10","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","EO","15","15","31710","31790"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","G6","25","20","68710","68840"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","G7","50","45","57420","56460"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","HEO","45","45","36890","36620"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","SCS level","15","15","84290","81320"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","SEO","15","15","45160","44450"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","G7","10","10","55950","57020"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","HEO","10","10","35100","35000"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Southern Scotland","AO","5","5","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","East Anglia","G7","5","5","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA","25","25","19630","19280"
"In post","2023","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AO","50","50","20700","19430"
"In post","2023","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","60","60","25050","24630"
"In post","2023","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6","75","75","69900","70550"
"In post","2023","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G7","610","580","52140","49260"
"In post","2023","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","405","400","30210","30650"
"In post","2023","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","405","395","39620","39890"
"In post","2023","Unknown","Ministry of Defence","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Hampshire and Isle of Wight","AO","5","5","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Hampshire and Isle of Wight","EO","15","15","24550","24630"
"In post","2023","Unknown","Ministry of Defence","Hampshire and Isle of Wight","G6","30","30","71690","70550"
"In post","2023","Unknown","Ministry of Defence","Hampshire and Isle of Wight","G7","295","280","52510","49260"
"In post","2023","Unknown","Ministry of Defence","Hampshire and Isle of Wight","HEO","170","165","29790","30650"
"In post","2023","Unknown","Ministry of Defence","Hampshire and Isle of Wight","SEO","125","120","39810","39890"
"In post","2023","Unknown","Ministry of Defence","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Inner London - West","HEO","10","5","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","Unknown","Unknown","1695","1695","41950","40010"
"In post","2023","Unknown","Ministry of Defence","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Inner London - West","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Inner London - West","G7","20","20","56490","56080"
"In post","2023","Unknown","Northern Ireland Office","Inner London - West","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Inner London - West","SCS level","15","15","92350","79760"
"In post","2023","Unknown","Northern Ireland Office","Inner London - West","SEO","20","20","43650","43650"
"In post","2023","Unknown","Northern Ireland Office","Northern Ireland","AO","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Northern Ireland","G7","10","10","53600","51770"
"In post","2023","Unknown","Northern Ireland Office","Northern Ireland","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Northern Ireland","SEO","30","30","38090","37680"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Inner London - East","EO","20","20","26420","25750"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Inner London - East","G6","15","15","68720","67110"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Inner London - East","G7","15","15","50510","48330"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Inner London - East","HEO","15","15","34830","34900"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Inner London - East","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Inner London - East","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","West Central Scotland","EO","25","25","24760","24510"
"In post","2023","Unknown","Office of Gas and Electricity Markets","West Central Scotland","G6","10","10","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","West Central Scotland","G7","10","10","48800","45610"
"In post","2023","Unknown","Office of Gas and Electricity Markets","West Central Scotland","HEO","15","15","32050","32340"
"In post","2023","Unknown","Office of Gas and Electricity Markets","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","West Central Scotland","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Eastern Scotland","AA","5","5","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Eastern Scotland","G6","10","10","73110","74000"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Eastern Scotland","G7","25","25","58550","54870"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Eastern Scotland","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Eastern Scotland","SCS level","5","5","[c]","[c]"
