"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","HM Revenue and Customs","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","South West (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","South West (England)","SEO/HEO","10","[c]","36320","34400"
"New entrant CS","2023","40-49","HM Revenue and Customs","Wales","AA/AO","30","[c]","22520","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","West Midlands (England)","AA/AO","30","[c]","22520","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","West Midlands (England)","G6/G7","10","[c]","58930","58620"
"New entrant CS","2023","40-49","HM Revenue and Customs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","West Midlands (England)","SEO/HEO","45","[c]","39340","36990"
"New entrant CS","2023","40-49","HM Revenue and Customs","Yorkshire and The Humber","AA/AO","25","[c]","22520","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","Yorkshire and The Humber","SEO/HEO","20","[c]","36800","34400"
"New entrant CS","2023","40-49","HM Treasury","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","East Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","East of England","AA/AO","40","[c]","22400","22400"
"New entrant CS","2023","40-49","Home Office","East of England","EO","15","[c]","26810","25750"
"New entrant CS","2023","40-49","Home Office","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","London","AA/AO","125","[c]","26390","26400"
"New entrant CS","2023","40-49","Home Office","London","EO","110","[c]","29760","29750"
"New entrant CS","2023","40-49","Home Office","London","G6/G7","20","[c]","64420","62620"
"New entrant CS","2023","40-49","Home Office","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","London","SEO/HEO","35","[c]","39460","36180"
"New entrant CS","2023","40-49","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","North East (England)","AA/AO","45","[c]","22400","22400"
"New entrant CS","2023","40-49","Home Office","North East (England)","EO","30","[c]","25790","25750"
"New entrant CS","2023","40-49","Home Office","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","North West (England)","AA/AO","185","[c]","22300","22400"
"New entrant CS","2023","40-49","Home Office","North West (England)","EO","125","[c]","25820","25750"
"New entrant CS","2023","40-49","Home Office","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","North West (England)","SEO/HEO","20","[c]","35460","32080"
"New entrant CS","2023","40-49","Home Office","Northern Ireland","AA/AO","25","[c]","22530","22400"
"New entrant CS","2023","40-49","Home Office","Northern Ireland","EO","25","[c]","25770","25750"
"New entrant CS","2023","40-49","Home Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Scotland","AA/AO","35","[c]","22320","22400"
"New entrant CS","2023","40-49","Home Office","Scotland","EO","25","[c]","25930","25750"
"New entrant CS","2023","40-49","Home Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","South East (England)","AA/AO","20","[c]","22360","22400"
"New entrant CS","2023","40-49","Home Office","South East (England)","EO","70","[c]","25990","25750"
"New entrant CS","2023","40-49","Home Office","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","South West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","South West (England)","EO","15","[c]","26420","25750"
"New entrant CS","2023","40-49","Home Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Wales","AA/AO","15","[c]","22400","22400"
"New entrant CS","2023","40-49","Home Office","Wales","EO","15","[c]","25770","25750"
"New entrant CS","2023","40-49","Home Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","West Midlands (England)","AA/AO","20","[c]","22400","22400"
"New entrant CS","2023","40-49","Home Office","West Midlands (England)","EO","15","[c]","25830","25750"
"New entrant CS","2023","40-49","Home Office","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Yorkshire and The Humber","AA/AO","60","[c]","22400","22400"
"New entrant CS","2023","40-49","Home Office","Yorkshire and The Humber","EO","80","[c]","25810","25750"
"New entrant CS","2023","40-49","Home Office","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Yorkshire and The Humber","SEO/HEO","10","[c]","35980","35580"
"New entrant CS","2023","40-49","Ministry of Defence","East Midlands (England)","AA/AO","15","[c]","21650","21580"
"New entrant CS","2023","40-49","Ministry of Defence","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","East Midlands (England)","SEO/HEO","15","[c]","37810","40590"
"New entrant CS","2023","40-49","Ministry of Defence","East of England","AA/AO","20","[c]","24380","22220"
"New entrant CS","2023","40-49","Ministry of Defence","East of England","EO","15","[c]","28950","27140"
"New entrant CS","2023","40-49","Ministry of Defence","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","East of England","SEO/HEO","20","[c]","36890","34000"
"New entrant CS","2023","40-49","Ministry of Defence","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","London","SEO/HEO","15","[c]","43010","44040"
"New entrant CS","2023","40-49","Ministry of Defence","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","North West (England)","AA/AO","20","[c]","24490","22220"
"New entrant CS","2023","40-49","Ministry of Defence","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","North West (England)","SEO/HEO","10","[c]","40880","37820"
"New entrant CS","2023","40-49","Ministry of Defence","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Scotland","AA/AO","45","[c]","24860","22220"
"New entrant CS","2023","40-49","Ministry of Defence","Scotland","EO","10","[c]","28280","27080"
"New entrant CS","2023","40-49","Ministry of Defence","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Scotland","SEO/HEO","25","[c]","38130","35000"
"New entrant CS","2023","40-49","Ministry of Defence","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","South East (England)","AA/AO","70","[c]","26220","24220"
"New entrant CS","2023","40-49","Ministry of Defence","South East (England)","EO","35","[c]","27420","27080"
"New entrant CS","2023","40-49","Ministry of Defence","South East (England)","G6/G7","30","[c]","61370","54440"
"New entrant CS","2023","40-49","Ministry of Defence","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","South East (England)","SEO/HEO","90","[c]","36610","34400"
"New entrant CS","2023","40-49","Ministry of Defence","South West (England)","AA/AO","80","[c]","22980","22220"
"New entrant CS","2023","40-49","Ministry of Defence","South West (England)","EO","55","[c]","26910","27080"
"New entrant CS","2023","40-49","Ministry of Defence","South West (England)","G6/G7","65","[c]","57050","54680"
"New entrant CS","2023","40-49","Ministry of Defence","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","South West (England)","SEO/HEO","235","[c]","37320","34370"
"New entrant CS","2023","40-49","Ministry of Defence","South West (England)","Unknown","30","[c]","42030","40750"
"New entrant CS","2023","40-49","Ministry of Defence","Unknown","Unknown","15","[c]","23730","17660"
"New entrant CS","2023","40-49","Ministry of Defence","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","West Midlands (England)","AA/AO","20","[c]","22940","22220"
"New entrant CS","2023","40-49","Ministry of Defence","West Midlands (England)","EO","15","[c]","28710","30080"
"New entrant CS","2023","40-49","Ministry of Defence","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","West Midlands (England)","SEO/HEO","20","[c]","38370","40790"
"New entrant CS","2023","40-49","Ministry of Defence","Yorkshire and The Humber","AA/AO","15","[c]","26620","27500"
"New entrant CS","2023","40-49","Ministry of Defence","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Yorkshire and The Humber","SEO/HEO","10","[c]","38050","40590"
"New entrant CS","2023","40-49","Ministry of Justice","East Midlands (England)","AA/AO","145","[c]","24320","23230"
"New entrant CS","2023","40-49","Ministry of Justice","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","East Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","East Midlands (England)","SEO/HEO","20","[c]","33430","33200"
"New entrant CS","2023","40-49","Ministry of Justice","East Midlands (England)","Unknown","50","[c]","23610","23640"
"New entrant CS","2023","40-49","Ministry of Justice","East of England","AA/AO","135","[c]","26790","28880"
"New entrant CS","2023","40-49","Ministry of Justice","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","East of England","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","East of England","Unknown","60","[c]","24450","23640"
"New entrant CS","2023","40-49","Ministry of Justice","London","AA/AO","115","[c]","30170","32110"
"New entrant CS","2023","40-49","Ministry of Justice","London","EO","15","[c]","29720","29660"
"New entrant CS","2023","40-49","Ministry of Justice","London","G6/G7","25","[c]","59320","55720"
"New entrant CS","2023","40-49","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","London","SEO/HEO","25","[c]","40820","43540"
"New entrant CS","2023","40-49","Ministry of Justice","London","Unknown","50","[c]","27390","27640"
"New entrant CS","2023","40-49","Ministry of Justice","North East (England)","AA/AO","65","[c]","27130","28880"
"New entrant CS","2023","40-49","Ministry of Justice","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","North East (England)","SEO/HEO","15","[c]","35570","37130"
"New entrant CS","2023","40-49","Ministry of Justice","North East (England)","Unknown","35","[c]","21950","23640"
"New entrant CS","2023","40-49","Ministry of Justice","North West (England)","AA/AO","145","[c]","25990","28880"
"New entrant CS","2023","40-49","Ministry of Justice","North West (England)","EO","10","[c]","27720","27150"
"New entrant CS","2023","40-49","Ministry of Justice","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","North West (England)","SEO/HEO","25","[c]","37330","37680"
"New entrant CS","2023","40-49","Ministry of Justice","North West (England)","Unknown","125","[c]","24010","23640"
"New entrant CS","2023","40-49","Ministry of Justice","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","South East (England)","AA/AO","175","[c]","28100","28880"
"New entrant CS","2023","40-49","Ministry of Justice","South East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","South East (England)","SEO/HEO","15","[c]","35310","33200"
"New entrant CS","2023","40-49","Ministry of Justice","South East (England)","Unknown","70","[c]","24070","23640"
"New entrant CS","2023","40-49","Ministry of Justice","South West (England)","AA/AO","85","[c]","26270","28880"
"New entrant CS","2023","40-49","Ministry of Justice","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","South West (England)","Unknown","50","[c]","22900","23640"
"New entrant CS","2023","40-49","Ministry of Justice","Unknown","AA/AO","10","[c]","26900","28880"
"New entrant CS","2023","40-49","Ministry of Justice","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","Wales","AA/AO","55","[c]","25460","24070"
"New entrant CS","2023","40-49","Ministry of Justice","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","Wales","SEO/HEO","15","[c]","35700","35160"
"New entrant CS","2023","40-49","Ministry of Justice","Wales","Unknown","45","[c]","23100","23640"
"New entrant CS","2023","40-49","Ministry of Justice","West Midlands (England)","AA/AO","165","[c]","24360","21780"
"New entrant CS","2023","40-49","Ministry of Justice","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","West Midlands (England)","Unknown","50","[c]","23420","23640"
"New entrant CS","2023","40-49","Ministry of Justice","Yorkshire and The Humber","AA/AO","135","[c]","25890","24070"
"New entrant CS","2023","40-49","Ministry of Justice","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","Yorkshire and The Humber","G6/G7","10","[c]","53750","51770"
"New entrant CS","2023","40-49","Ministry of Justice","Yorkshire and The Humber","SEO/HEO","10","[c]","36820","33200"
"New entrant CS","2023","40-49","Ministry of Justice","Yorkshire and The Humber","Unknown","60","[c]","23180","23640"
"New entrant CS","2023","40-49","National Crime Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","North West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","East of England","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","15","[c]","75590","77470"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","15","[c]","47490","47750"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","South East (England)","G6/G7","15","[c]","76320","77470"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","South East (England)","SEO/HEO","10","[c]","50480","52750"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","10","[c]","73870","74970"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","London","EO","10","[c]","28010","26750"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","London","G6/G7","25","[c]","68670","65000"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","London","SEO/HEO","10","[c]","40600","40750"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Scotland","EO","20","[c]","24170","23550"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Scotland","G6/G7","10","[c]","58470","56500"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Scotland","SEO/HEO","15","[c]","41080","42000"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
