"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Property","Property","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","34940","33960"
"Leaver CS","2023","Property","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","20","[c]","27050","19770"
"Leaver CS","2023","Property","Property","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","East of England","East Anglia","30","[c]","37410","35250"
"Leaver CS","2023","Property","Property","East of England","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","London","Inner London - East","25","[c]","46680","46800"
"Leaver CS","2023","Property","Property","London","Inner London - West","30","[c]","47050","43770"
"Leaver CS","2023","Property","Property","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","London","Outer London - South","15","[c]","41370","45750"
"Leaver CS","2023","Property","Property","London","Outer London - West and North West","15","[c]","40710","36030"
"Leaver CS","2023","Property","Property","North East (England)","Northumberland, and Tyne and Wear","20","[c]","34780","29430"
"Leaver CS","2023","Property","Property","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","North West (England)","Cheshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","North West (England)","Greater Manchester","10","[c]","39530","31270"
"Leaver CS","2023","Property","Property","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","North West (England)","Merseyside","10","[c]","35620","28330"
"Leaver CS","2023","Property","Property","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Scotland","Eastern Scotland","20","[c]","33600","33300"
"Leaver CS","2023","Property","Property","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","32900","30800"
"Leaver CS","2023","Property","Property","South East (England)","Hampshire and Isle of Wight","20","[c]","39240","40000"
"Leaver CS","2023","Property","Property","South East (England)","Kent","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","South West (England)","Devon","20","[c]","32930","30450"
"Leaver CS","2023","Property","Property","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","35190","33830"
"Leaver CS","2023","Property","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Wales","East Wales","25","[c]","37340","33000"
"Leaver CS","2023","Property","Property","Wales","West Wales and The Valleys","10","[c]","25110","24640"
"Leaver CS","2023","Property","Property","West Midlands (England)","Shropshire and Staffordshire","10","[c]","31590","33500"
"Leaver CS","2023","Property","Property","West Midlands (England)","West Midlands","15","[c]","44890","46380"
"Leaver CS","2023","Property","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Yorkshire and The Humber","North Yorkshire","10","[c]","38920","37750"
"Leaver CS","2023","Property","Property","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Yorkshire and The Humber","West Yorkshire","15","[c]","37850","40500"
"Leaver CS","2023","Property","Security","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Human Resources","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","30250","24610"
"Leaver CS","2023","Security","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","East Midlands (England)","Lincolnshire","10","[c]","23820","23190"
"Leaver CS","2023","Security","Security","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","East of England","East Anglia","50","[c]","39090","33000"
"Leaver CS","2023","Security","Security","East of England","Essex","15","[c]","27480","26590"
"Leaver CS","2023","Security","Security","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","London","Inner London - West","60","[c]","37360","33370"
"Leaver CS","2023","Security","Security","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","London","Outer London - South","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","North West (England)","Cumbria","15","[c]","30590","27480"
"Leaver CS","2023","Security","Security","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","North West (England)","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Northern Ireland","Northern Ireland","25","[c]","24750","22130"
"Leaver CS","2023","Security","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Scotland","Eastern Scotland","10","[c]","29910","27480"
"Leaver CS","2023","Security","Security","Scotland","Highlands and Islands","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Scotland","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Scotland","West Central Scotland","80","[c]","33480","28780"
"Leaver CS","2023","Security","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","115","[c]","32990","29480"
"Leaver CS","2023","Security","Security","South East (England)","Hampshire and Isle of Wight","70","[c]","31000","27500"
"Leaver CS","2023","Security","Security","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","South West (England)","Devon","65","[c]","29080","27500"
"Leaver CS","2023","Security","Security","South West (England)","Dorset and Somerset","20","[c]","27960","27500"
"Leaver CS","2023","Security","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","34690","34300"
"Leaver CS","2023","Security","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Wales","East Wales","15","[c]","36670","27500"
"Leaver CS","2023","Security","Security","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","32590","30700"
"Leaver CS","2023","Security","Security","West Midlands (England)","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Yorkshire and The Humber","North Yorkshire","35","[c]","31330","27500"
"Leaver CS","2023","Security","Security","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","London","Inner London - West","20","[c]","45390","42980"
"Leaver CS","2023","Security","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Scotland","West Central Scotland","15","[c]","31180","23850"
"Leaver CS","2023","Security","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Yorkshire and The Humber","North Yorkshire","40","[c]","29480","26670"
"Leaver CS","2023","Unknown","Commercial","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Wales","East Wales","10","[c]","38320","33800"
"Leaver CS","2023","Unknown","Human Resources","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inspector of Education and Training","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","London","Inner London - East","25","[c]","68030","68630"
"Leaver CS","2023","Unknown","Medicine","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","East of England","Bedfordshire and Hertfordshire","15","[c]","38280","33290"
"Leaver CS","2023","Unknown","Operational Delivery","London","Inner London - East","25","[c]","36150","30730"
"Leaver CS","2023","Unknown","Operational Delivery","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Wales","East Wales","20","[c]","37410","29430"
"Leaver CS","2023","Unknown","Operational Delivery","Wales","West Wales and The Valleys","35","[c]","36010","29430"
"Leaver CS","2023","Unknown","Operational Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","London","Inner London - East","50","[c]","52150","47580"
"Leaver CS","2023","Unknown","Other","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","South East (England)","Hampshire and Isle of Wight","10","[c]","37250","34080"
"Leaver CS","2023","Unknown","Other","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","42510","39890"
"Leaver CS","2023","Unknown","Other","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Unknown","Other","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Wales","West Wales and The Valleys","20","[c]","44930","40100"
"Leaver CS","2023","Unknown","Planning","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","London","Inner London - West","80","[c]","44360","39780"
"Leaver CS","2023","Unknown","Policy","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","North West (England)","Merseyside","10","[c]","28140","27840"
"Leaver CS","2023","Unknown","Policy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Wales","East Wales","30","[c]","50010","40070"
"Leaver CS","2023","Unknown","Policy","Wales","West Wales and The Valleys","15","[c]","45370","43790"
"Leaver CS","2023","Unknown","Policy","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Yorkshire and The Humber","South Yorkshire","10","[c]","32040","27570"
"Leaver CS","2023","Unknown","Policy","Yorkshire and The Humber","West Yorkshire","25","[c]","33630","28120"
"Leaver CS","2023","Unknown","Project Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","East of England","Bedfordshire and Hertfordshire","20","[c]","47320","41480"
"Leaver CS","2023","Unknown","Science and Engineering","London","Inner London - East","25","[c]","52880","41990"
"Leaver CS","2023","Unknown","Science and Engineering","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","32890","30650"
"Leaver CS","2023","Unknown","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","Inner London - East","75","[c]","46280","38000"
"Leaver CS","2023","Unknown","Unknown","London","Inner London - West","585","[c]","28510","28000"
"Leaver CS","2023","Unknown","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","Overseas","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Scotland","Eastern Scotland","565","[c]","41010","34730"
"Leaver CS","2023","Unknown","Unknown","Scotland","Highlands and Islands","65","[c]","29720","29450"
"Leaver CS","2023","Unknown","Unknown","Scotland","North Eastern Scotland","60","[c]","39050","34730"
"Leaver CS","2023","Unknown","Unknown","Scotland","Southern Scotland","105","[c]","35780","30750"
"Leaver CS","2023","Unknown","Unknown","Scotland","West Central Scotland","295","[c]","36440","31940"
"Leaver CS","2023","Unknown","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Yorkshire and The Humber","West Yorkshire","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Digital, Data and Technology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","London","Inner London - West","105","[c]","45870","38220"
"Leaver Dept.","2023","Analysis","Economics","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Geography","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Knowledge and Information Management","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","London","Inner London - West","10","[c]","41290","40290"
"Leaver Dept.","2023","Analysis","Operational Research","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
