"Status","Year","Function_of_post","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Outside London","Unknown","35","[c]","41970","39890"
"Leaver Dept.","2023","Analysis","Ministry of Justice","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Outside London","Heterosexual / straight","40","[c]","33880","31560"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Attorney General's Departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education","Outside London","Heterosexual / straight","35","[c]","38070","39090"
"Leaver Dept.","2023","Commercial","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Transport","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Transport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Treasury","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Outside London","Heterosexual / straight","35","[c]","40010","41500"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scottish Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Attorney General's Departments","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","London","Heterosexual / straight","35","[c]","44650","41250"
"Leaver Dept.","2023","Communications","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","London","Unknown","35","[c]","39130","34550"
"Leaver Dept.","2023","Communications","Cabinet Office","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for International Trade","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Transport","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Treasury","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
