"Status","Year","Age","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Human Resources","Outside London","Male","90","[c]","35720","30170"
"New entrant CS","2023","50-59","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Outside London","Female","45","[c]","32040","25150"
"New entrant CS","2023","50-59","Legal","Outside London","Male","35","[c]","38400","37440"
"New entrant CS","2023","50-59","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","London","Female","310","[c]","35750","29750"
"New entrant CS","2023","50-59","No function","London","Male","260","[c]","39230","30780"
"New entrant CS","2023","50-59","No function","Outside London","Female","2175","[c]","27200","23230"
"New entrant CS","2023","50-59","No function","Outside London","Male","2025","[c]","29630","25750"
"New entrant CS","2023","50-59","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Overseas","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Outside London","Female","90","[c]","40400","37550"
"New entrant CS","2023","50-59","Project Delivery","Outside London","Male","110","[c]","51410","44580"
"New entrant CS","2023","50-59","Property","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Outside London","Female","45","[c]","31420","26550"
"New entrant CS","2023","50-59","Property","Outside London","Male","95","[c]","36950","33830"
"New entrant CS","2023","50-59","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Outside London","Female","40","[c]","29600","27140"
"New entrant CS","2023","50-59","Security","Outside London","Male","150","[c]","30940","27500"
"New entrant CS","2023","50-59","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Outside London","Female","390","[c]","33260","29100"
"New entrant CS","2023","50-59","Unknown","Outside London","Male","240","[c]","36680","30440"
"New entrant CS","2023","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Debt","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Debt","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Outside London","Male","30","[c]","48380","42140"
"New entrant CS","2023","60-64","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Grants Management","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Grants Management","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","London","Female","55","[c]","37760","27640"
"New entrant CS","2023","60-64","No function","London","Male","75","[c]","38230","30780"
"New entrant CS","2023","60-64","No function","Outside London","Female","405","[c]","25810","22400"
"New entrant CS","2023","60-64","No function","Outside London","Male","555","[c]","28430","23640"
"New entrant CS","2023","60-64","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Outside London","Female","70","[c]","29720","29100"
"New entrant CS","2023","60-64","Unknown","Outside London","Male","50","[c]","33250","29100"
"New entrant CS","2023","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Debt","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Debt","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Grants Management","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","London","Male","30","[c]","45740","30830"
"New entrant CS","2023","65+","No function","Outside London","Female","90","[c]","25430","22400"
"New entrant CS","2023","65+","No function","Outside London","Male","190","[c]","30430","23340"
"New entrant CS","2023","65+","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Outside London","Female","5","[c]","[c]","[c]"
