"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","135","[c]","33730","34410"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","40","[c]","41640","41060"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","35","[c]","26580","27230"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","55","[c]","35770","35040"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","AO","10","[c]","20640","22020"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","EO","85","[c]","25610","25900"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","HEO","65","[c]","31150","30330"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","SEO","25","[c]","39830","39090"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","60","[c]","27290","26540"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","45","[c]","53540","54330"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","160","[c]","32260","33830"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","60","[c]","39250","39740"
"New entrant CS","2023","20-29","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","EO","115","[c]","26070","29280"
"New entrant CS","2023","20-29","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","HEO","140","[c]","34220","35010"
"New entrant CS","2023","20-29","Department for International Trade","SEO","35","[c]","40000","41550"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","20","[c]","18300","18300"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","15","[c]","26120","26870"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","20","[c]","27890","28410"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","65","[c]","32640","33880"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","20","[c]","41030","40800"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","AO","15","[c]","26180","26510"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","EO","35","[c]","29070","30720"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","HEO","105","[c]","33530","35400"
"New entrant CS","2023","20-29","Department for Transport (excl. agencies)","SEO","20","[c]","42470","43320"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","AO","680","[c]","21940","21690"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","EO","335","[c]","27720","28120"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","G7","10","[c]","54130","54500"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","HEO","165","[c]","35320","34170"
"New entrant CS","2023","20-29","Department for Work and Pensions (excl. agencies)","SEO","45","[c]","41010","40800"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","AO","10","[c]","23440","24750"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","EO","70","[c]","27760","28770"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","HEO","70","[c]","33350","34190"
"New entrant CS","2023","20-29","Department of Health and Social Care (excl. agencies)","SEO","15","[c]","40510","41950"
"New entrant CS","2023","20-29","Disclosure Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Disclosure Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Driver and Vehicle Licensing Agency","AA","60","[c]","18990","19000"
"New entrant CS","2023","20-29","Driver and Vehicle Licensing Agency","AO","175","[c]","22460","22500"
"New entrant CS","2023","20-29","Driver and Vehicle Licensing Agency","EO","20","[c]","26800","26780"
"New entrant CS","2023","20-29","Driver and Vehicle Licensing Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Driver and Vehicle Standards Agency","AO","60","[c]","24370","22500"
"New entrant CS","2023","20-29","Driver and Vehicle Standards Agency","EO","40","[c]","26460","26780"
"New entrant CS","2023","20-29","Driver and Vehicle Standards Agency","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Education Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Education Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Education Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Education Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Education and Skills Funding Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Education and Skills Funding Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","EO","15","[c]","26410","26910"
"New entrant CS","2023","20-29","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","HEO","30","[c]","31620","31260"
"New entrant CS","2023","20-29","Food Standards Agency","SEO","10","[c]","38490","37720"
"New entrant CS","2023","20-29","Food Standards Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Actuary's Department","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Actuary's Department","EO","10","[c]","30170","30090"
"New entrant CS","2023","20-29","Government Actuary's Department","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Commercial Organisation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Internal Audit Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Internal Audit Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Internal Audit Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Internal Audit Agency","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Internal Audit Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Legal Department","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Legal Department","EO","100","[c]","28040","27760"
"New entrant CS","2023","20-29","Government Legal Department","G7","10","[c]","51800","52020"
"New entrant CS","2023","20-29","Government Legal Department","HEO","35","[c]","40220","45230"
"New entrant CS","2023","20-29","Government Legal Department","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Property Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Property Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Government Property Agency","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Courts and Tribunals Service","AA","70","[c]","20740","19930"
"New entrant CS","2023","20-29","HM Courts and Tribunals Service","AO","535","[c]","22440","21780"
"New entrant CS","2023","20-29","HM Courts and Tribunals Service","EO","100","[c]","27020","25830"
"New entrant CS","2023","20-29","HM Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Courts and Tribunals Service","HEO","45","[c]","34300","35410"
"New entrant CS","2023","20-29","HM Courts and Tribunals Service","SEO","15","[c]","39390","37680"
"New entrant CS","2023","20-29","HM Land Registry","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","AO","65","[c]","23490","23390"
"New entrant CS","2023","20-29","HM Land Registry","EO","25","[c]","28750","28080"
"New entrant CS","2023","20-29","HM Land Registry","HEO","15","[c]","37280","38410"
"New entrant CS","2023","20-29","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Prison and Probation Service","AA","700","[c]","23280","23230"
"New entrant CS","2023","20-29","HM Prison and Probation Service","AO","2390","[c]","29360","28880"
"New entrant CS","2023","20-29","HM Prison and Probation Service","EO","110","[c]","29240","28480"
"New entrant CS","2023","20-29","HM Prison and Probation Service","HEO","65","[c]","32350","30940"
"New entrant CS","2023","20-29","HM Prison and Probation Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Prison and Probation Service","Unknown","1970","[c]","22710","23640"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","AO","1480","[c]","22880","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","EO","260","[c]","28310","27650"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","G7","15","[c]","55300","54680"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","HEO","230","[c]","36050","34400"
"New entrant CS","2023","20-29","HM Revenue and Customs (excl. agencies)","SEO","50","[c]","42960","41780"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","AO","45","[c]","22170","23210"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","EO","45","[c]","26670","27820"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","HEO","85","[c]","30870","29970"
"New entrant CS","2023","20-29","HM Treasury (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","AO","40","[c]","21440","21540"
"New entrant CS","2023","20-29","Health and Safety Executive","EO","40","[c]","27330","27320"
"New entrant CS","2023","20-29","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Health and Safety Executive","HEO","30","[c]","33200","32800"
"New entrant CS","2023","20-29","Health and Safety Executive","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","AA","75","[c]","22340","23500"
"New entrant CS","2023","20-29","Home Office","AO","1600","[c]","23030","22400"
"New entrant CS","2023","20-29","Home Office","EO","1250","[c]","26880","25750"
"New entrant CS","2023","20-29","Home Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","HEO","195","[c]","34430","36000"
"New entrant CS","2023","20-29","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","SEO","30","[c]","41050","40250"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Institute for Apprenticeships and Technical Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intellectual Property Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intellectual Property Office","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intellectual Property Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intellectual Property Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal Aid Agency","AO","40","[c]","21780","21780"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","AO","30","[c]","22750","22500"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Maritime and Coastguard Agency","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","EO","40","[c]","27870","27840"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","HEO","25","[c]","33540","33500"
"New entrant CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Met Office","AA","35","[c]","18720","19080"
"New entrant CS","2023","20-29","Met Office","AO","25","[c]","20670","20660"
"New entrant CS","2023","20-29","Met Office","EO","40","[c]","25330","24150"
"New entrant CS","2023","20-29","Met Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Met Office","HEO","20","[c]","31560","30930"
"New entrant CS","2023","20-29","Met Office","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","AA","155","[c]","23240","21380"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","AO","380","[c]","23940","22220"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","EO","260","[c]","27960","27080"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","G7","10","[c]","58620","55820"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","HEO","210","[c]","35590","33990"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","SEO","45","[c]","44090","42750"
"New entrant CS","2023","20-29","Ministry of Defence (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ministry of Justice (excl. agencies)","AO","30","[c]","23560","21780"
"New entrant CS","2023","20-29","Ministry of Justice (excl. agencies)","EO","135","[c]","28390","29660"
"New entrant CS","2023","20-29","Ministry of Justice (excl. agencies)","G7","10","[c]","54160","51770"
"New entrant CS","2023","20-29","Ministry of Justice (excl. agencies)","HEO","160","[c]","33710","35410"
"New entrant CS","2023","20-29","Ministry of Justice (excl. agencies)","SEO","45","[c]","41100","43650"
"New entrant CS","2023","20-29","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","National Crime Agency","AO","25","[c]","23850","22950"
"New entrant CS","2023","20-29","National Crime Agency","EO","110","[c]","33540","34340"
"New entrant CS","2023","20-29","National Crime Agency","HEO","15","[c]","40990","41340"
"New entrant CS","2023","20-29","National Crime Agency","SEO","15","[c]","50190","50980"
"New entrant CS","2023","20-29","National Infrastructure Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","National Infrastructure Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","National Records of Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","National Records of Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","National Records of Scotland","EO","15","[c]","29100","29100"
"New entrant CS","2023","20-29","National Records of Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","National Records of Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","National Savings and Investments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office for Budget Responsibility","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office for Budget Responsibility","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office for Budget Responsibility","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","AO","35","[c]","21940","22260"
"New entrant CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","EO","25","[c]","27910","26870"
"New entrant CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","HEO","25","[c]","34500","33130"
"New entrant CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","AO","15","[c]","21650","20970"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","EO","90","[c]","25880","25750"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","G7","10","[c]","48790","48500"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","HEO","35","[c]","34420","33400"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","EO","10","[c]","24040","23480"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","HEO","15","[c]","31710","31310"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Public Guardian","AO","160","[c]","21780","21780"
"New entrant CS","2023","20-29","Office of the Public Guardian","EO","20","[c]","25830","25830"
"New entrant CS","2023","20-29","Office of the Public Guardian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Scottish Charity Regulator","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning Inspectorate","AO","15","[c]","20100","18650"
"New entrant CS","2023","20-29","Planning Inspectorate","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning Inspectorate","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning Inspectorate","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Queen Elizabeth II Centre","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Queen Elizabeth II Centre","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Registers of Scotland","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Registers of Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Revenue Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Revenue Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Revenue Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Revenue Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Royal Fleet Auxiliary","Unknown","80","[c]","22070","17660"
"New entrant CS","2023","20-29","Rural Payments Agency","AO","105","[c]","22030","22150"
"New entrant CS","2023","20-29","Rural Payments Agency","EO","15","[c]","24030","25920"
"New entrant CS","2023","20-29","Rural Payments Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Courts and Tribunals Service","AA","15","[c]","22160","22080"
"New entrant CS","2023","20-29","Scottish Courts and Tribunals Service","AO","55","[c]","23260","23190"
"New entrant CS","2023","20-29","Scottish Courts and Tribunals Service","EO","10","[c]","25930","25930"
"New entrant CS","2023","20-29","Scottish Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Fiscal Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","AA","30","[c]","22530","22180"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","AO","40","[c]","25860","25710"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","EO","80","[c]","29460","29100"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","G7","20","[c]","53020","52360"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","HEO","90","[c]","34040","33520"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","SEO","20","[c]","43170","41640"
"New entrant CS","2023","20-29","Scottish Prison Service","AA","20","[c]","22620","22920"
"New entrant CS","2023","20-29","Scottish Prison Service","AO","125","[c]","24780","24710"
"New entrant CS","2023","20-29","Scottish Prison Service","EO","30","[c]","31290","31290"
"New entrant CS","2023","20-29","Scottish Prison Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Public Pensions Agency","AO","20","[c]","25710","25710"
"New entrant CS","2023","20-29","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Serious Fraud Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Serious Fraud Office","EO","20","[c]","27480","26620"
"New entrant CS","2023","20-29","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Serious Fraud Office","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Security Scotland","AA","225","[c]","22200","22180"
"New entrant CS","2023","20-29","Social Security Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Security Scotland","EO","130","[c]","29400","29100"
"New entrant CS","2023","20-29","Social Security Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Security Scotland","HEO","30","[c]","35730","35020"
"New entrant CS","2023","20-29","Social Security Scotland","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Standards and Testing Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Student Awards Agency for Scotland","AA","40","[c]","22180","22180"
"New entrant CS","2023","20-29","Submarine Delivery Agency","Unknown","110","[c]","26480","26000"
"New entrant CS","2023","20-29","Teaching Regulation Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Teaching Regulation Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","AO","15","[c]","22110","22180"
"New entrant CS","2023","20-29","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","AO","15","[c]","23290","23460"
"New entrant CS","2023","20-29","The National Archives","EO","15","[c]","25520","24990"
"New entrant CS","2023","20-29","The National Archives","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","G7","[c]","[c]","[c]","[c]"
