"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Communications","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Gas and Electricity Markets","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scottish Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scottish Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Export Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Export Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Statistics Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Attorney General's Departments","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Attorney General's Departments","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Attorney General's Departments","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Attorney General's Departments","London","SEO","15","[c]","42440","42010"
"Leaver CS","2023","Counter Fraud","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Chancellor's other departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Transport","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions","London","AO","30","[c]","25320","25610"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions","London","EO","25","[c]","32480","32520"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions","Outside London","AO","105","[c]","22170","21690"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions","Outside London","EO","190","[c]","28280","28120"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions","Outside London","HEO","25","[c]","34610","34290"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Food Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","London","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","Outside London","AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","Outside London","EO","130","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","Outside London","HEO","85","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","Outside London","SEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions","Outside London","AO","285","[c]","21640","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions","Outside London","EO","25","[c]","28270","28120"
"Leaver CS","2023","Debt","Department for Work and Pensions","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions","Unknown","AO","10","[c]","23670","24520"
"Leaver CS","2023","Debt","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs","London","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs","Outside London","AO","415","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs","Outside London","EO","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Attorney General's Departments","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Attorney General's Departments","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Attorney General's Departments","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Attorney General's Departments","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Attorney General's Departments","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","London","AO","15","[c]","18980","18300"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","London","G6","25","[c]","68130","66700"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","London","G7","80","[c]","56820","56430"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","London","HEO","20","[c]","32820","33310"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","London","SEO","15","[c]","42510","41870"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","Outside London","G7","10","[c]","52840","51900"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","Outside London","HEO","10","[c]","31990","31470"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","Outside London","SEO","15","[c]","38160","38460"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Chancellor's other departments","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Charity Commission","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Charity Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","AA","15","[c]","18780","19080"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","AO","10","[c]","20780","20660"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","EO","20","[c]","28640","26650"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","G7","15","[c]","52720","48540"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","HEO","55","[c]","34340","33430"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","SEO","35","[c]","43580","43230"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","Outside London","G7","30","[c]","53170","51360"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","Outside London","HEO","20","[c]","31020","30330"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","Outside London","SEO","30","[c]","38780","37590"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Transport","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Transport","Outside London","EO","15","[c]","27760","26960"
"Leaver CS","2023","Digital, Data & Technology","Department for Transport","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Transport","Outside London","G7","10","[c]","55780","53380"
"Leaver CS","2023","Digital, Data & Technology","Department for Transport","Outside London","HEO","15","[c]","32850","31800"
"Leaver CS","2023","Digital, Data & Technology","Department for Transport","Outside London","SEO","20","[c]","43280","42050"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","AO","10","[c]","21610","21690"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","EO","45","[c]","27860","28120"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","G6","35","[c]","71430","72510"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","G7","80","[c]","55710","55080"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","HEO","40","[c]","33670","34170"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","SEO","90","[c]","40630","39660"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","EO","20","[c]","30450","30710"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","HEO","20","[c]","38440","39460"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","SEO","25","[c]","45240","44130"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","HEO","60","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","SEO","55","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Treasury","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Treasury","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Treasury","London","HEO","[c]","[c]","[c]","[c]"
