"Status","Year","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","London","45","[c]","42270","45230"
"New entrant CS","2023","Black","Legal","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Operational Delivery","London","355","[c]","29200","27640"
"New entrant CS","2023","Black","Operational Delivery","Outside London","680","[c]","25450","23640"
"New entrant CS","2023","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","London","40","[c]","36440","33830"
"New entrant CS","2023","Black","Policy","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","London","35","[c]","37600","34410"
"New entrant CS","2023","Black","Project Delivery","Outside London","40","[c]","36570","34400"
"New entrant CS","2023","Black","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Statistics","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Tax","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","London","40","[c]","33450","28840"
"New entrant CS","2023","Black","Unknown","Outside London","55","[c]","26820","23450"
"New entrant CS","2023","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data and Technology","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data and Technology","Outside London","50","[c]","35740","34400"
"New entrant CS","2023","Mixed","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","London","125","[c]","30600","29660"
"New entrant CS","2023","Mixed","Operational Delivery","Outside London","505","[c]","25050","23640"
"New entrant CS","2023","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Policy","London","65","[c]","38800","35020"
"New entrant CS","2023","Mixed","Policy","Outside London","35","[c]","35030","31120"
"New entrant CS","2023","Mixed","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Project Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Project Delivery","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Science and Engineering","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Social Research","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Statistics","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Statistics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Tax","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","London","40","[c]","32310","28840"
"New entrant CS","2023","Mixed","Unknown","Outside London","40","[c]","33270","28840"
"New entrant CS","2023","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Delivery","London","45","[c]","28870","27640"
"New entrant CS","2023","Other ethnicity","Operational Delivery","Outside London","105","[c]","24970","23230"
"New entrant CS","2023","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Policy","London","35","[c]","34810","32650"
"New entrant CS","2023","Other ethnicity","Policy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","Outside London","35","[c]","42170","41480"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","London","60","[c]","32220","28930"
"New entrant CS","2023","Undeclared","Operational Delivery","Outside London","275","[c]","25530","23640"
"New entrant CS","2023","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Outside London","30","[c]","36900","32410"
"New entrant CS","2023","Undeclared","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","30","[c]","37200","33460"
"New entrant CS","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outside London","125","[c]","31130","27830"
"New entrant CS","2023","Unknown","Communications","London","70","[c]","40230","38090"
"New entrant CS","2023","Unknown","Communications","Outside London","65","[c]","35390","32580"
"New entrant CS","2023","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Outside London","65","[c]","27090","26780"
"New entrant CS","2023","Unknown","Digital, Data and Technology","London","220","[c]","43460","40260"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Outside London","520","[c]","38420","34400"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","London","55","[c]","36210","35410"
"New entrant CS","2023","Unknown","Economics","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","London","45","[c]","36030","35410"
"New entrant CS","2023","Unknown","Finance","Outside London","160","[c]","30460","27080"
"New entrant CS","2023","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","London","60","[c]","36070","30930"
