"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Operational Delivery","Unknown","Female","815","[c]","22690","23640"
"New entrant CS","2023","Unknown","Operational Delivery","Unknown","Male","300","[c]","23190","23640"
"New entrant CS","2023","Unknown","Operational Research","AA/AO","Female","40","[c]","22520","22520"
"New entrant CS","2023","Unknown","Operational Research","AA/AO","Male","40","[c]","22520","22520"
"New entrant CS","2023","Unknown","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","AA/AO","Female","140","[c]","21880","21690"
"New entrant CS","2023","Unknown","Other","AA/AO","Male","155","[c]","22060","21690"
"New entrant CS","2023","Unknown","Other","EO","Female","60","[c]","28300","29750"
"New entrant CS","2023","Unknown","Other","EO","Male","40","[c]","28230","29750"
"New entrant CS","2023","Unknown","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","SEO/HEO","Female","40","[c]","35360","34370"
"New entrant CS","2023","Unknown","Other","SEO/HEO","Male","45","[c]","36080","35800"
"New entrant CS","2023","Unknown","Other","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Unknown","Male","130","[c]","22480","17160"
"New entrant CS","2023","Unknown","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","EO","Female","90","[c]","28050","28850"
"New entrant CS","2023","Unknown","Policy","EO","Male","40","[c]","26970","28510"
"New entrant CS","2023","Unknown","Policy","G6/G7","Female","40","[c]","56620","55260"
"New entrant CS","2023","Unknown","Policy","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","SEO/HEO","Female","170","[c]","36280","35410"
"New entrant CS","2023","Unknown","Policy","SEO/HEO","Male","120","[c]","36360","35040"
"New entrant CS","2023","Unknown","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","EO","Female","40","[c]","27750","27110"
"New entrant CS","2023","Unknown","Project Delivery","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","SEO/HEO","Female","80","[c]","37040","36090"
"New entrant CS","2023","Unknown","Project Delivery","SEO/HEO","Male","90","[c]","38000","38060"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","AA/AO","Female","45","[c]","21360","22150"
"New entrant CS","2023","Unknown","Property","AA/AO","Male","45","[c]","22210","22520"
"New entrant CS","2023","Unknown","Property","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","SEO/HEO","Male","45","[c]","36570","36030"
"New entrant CS","2023","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","AA/AO","Female","40","[c]","21480","20750"
"New entrant CS","2023","Unknown","Science and Engineering","AA/AO","Male","100","[c]","21190","20610"
"New entrant CS","2023","Unknown","Science and Engineering","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","SEO/HEO","Female","55","[c]","33100","31630"
"New entrant CS","2023","Unknown","Science and Engineering","SEO/HEO","Male","120","[c]","35890","33830"
"New entrant CS","2023","Unknown","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","AA/AO","Female","60","[c]","26570","25350"
"New entrant CS","2023","Unknown","Security","AA/AO","Male","295","[c]","28550","27500"
"New entrant CS","2023","Unknown","Security","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA/AO","Female","610","[c]","22800","22180"
"New entrant CS","2023","Unknown","Unknown","AA/AO","Male","450","[c]","23240","22180"
"New entrant CS","2023","Unknown","Unknown","EO","Female","380","[c]","28910","29100"
"New entrant CS","2023","Unknown","Unknown","EO","Male","305","[c]","28420","29100"
"New entrant CS","2023","Unknown","Unknown","G6/G7","Female","100","[c]","58790","52600"
"New entrant CS","2023","Unknown","Unknown","G6/G7","Male","110","[c]","59270","56720"
"New entrant CS","2023","Unknown","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","Female","355","[c]","37000","35020"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","Male","265","[c]","37970","35520"
"New entrant CS","2023","Unknown","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","AA/AO","Female","40","[c]","22470","22220"
"New entrant CS","2023","White","Commercial","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","EO","Female","40","[c]","26800","27080"
"New entrant CS","2023","White","Commercial","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","G6/G7","Female","35","[c]","66640","67000"
"New entrant CS","2023","White","Commercial","G6/G7","Male","45","[c]","70380","69650"
"New entrant CS","2023","White","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","SEO/HEO","Female","110","[c]","34990","34000"
"New entrant CS","2023","White","Commercial","SEO/HEO","Male","95","[c]","35410","33830"
"New entrant CS","2023","White","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","EO","Female","40","[c]","27650","27020"
"New entrant CS","2023","White","Communications","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","G6/G7","Female","30","[c]","59750","55880"
"New entrant CS","2023","White","Communications","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","SEO/HEO","Female","135","[c]","37610","37610"
"New entrant CS","2023","White","Communications","SEO/HEO","Male","75","[c]","37550","37610"
"New entrant CS","2023","White","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","AA/AO","Female","100","[c]","23320","21690"
"New entrant CS","2023","White","Counter Fraud","AA/AO","Male","55","[c]","22830","21690"
"New entrant CS","2023","White","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","EO","Female","70","[c]","28090","28120"
"New entrant CS","2023","White","Counter Fraud","EO","Male","60","[c]","28310","27650"
