"Status","Year","Age","Disability","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Undeclared","Outside London","AO","40","[c]","23930","22500"
"New entrant CS","2023","40-49","Undeclared","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Outside London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","AO","190","[c]","27020","26400"
"New entrant CS","2023","40-49","Unknown","London","EO","145","[c]","30150","29750"
"New entrant CS","2023","40-49","Unknown","London","G6","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","G7","70","[c]","58290","58990"
"New entrant CS","2023","40-49","Unknown","London","HEO","70","[c]","36770","36000"
"New entrant CS","2023","40-49","Unknown","London","SCS level","35","[c]","103230","89000"
"New entrant CS","2023","40-49","Unknown","London","SEO","70","[c]","43510","43000"
"New entrant CS","2023","40-49","Unknown","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Outside London","AA","345","[c]","22620","22180"
"New entrant CS","2023","40-49","Unknown","Outside London","AO","1265","[c]","23730","22400"
"New entrant CS","2023","40-49","Unknown","Outside London","EO","825","[c]","27140","25880"
"New entrant CS","2023","40-49","Unknown","Outside London","G6","75","[c]","70340","68500"
"New entrant CS","2023","40-49","Unknown","Outside London","G7","235","[c]","54030","52710"
"New entrant CS","2023","40-49","Unknown","Outside London","HEO","425","[c]","33930","33830"
"New entrant CS","2023","40-49","Unknown","Outside London","SCS level","35","[c]","96050","92780"
"New entrant CS","2023","40-49","Unknown","Outside London","SEO","350","[c]","41730","41000"
"New entrant CS","2023","40-49","Unknown","Outside London","Unknown","160","[c]","26710","23640"
"New entrant CS","2023","40-49","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outside London","AA","50","[c]","22090","22180"
"New entrant CS","2023","50-59","Declared disabled","Outside London","AO","170","[c]","22380","21780"
"New entrant CS","2023","50-59","Declared disabled","Outside London","EO","80","[c]","27980","28120"
"New entrant CS","2023","50-59","Declared disabled","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outside London","HEO","45","[c]","33600","33520"
"New entrant CS","2023","50-59","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outside London","SEO","30","[c]","42030","41100"
"New entrant CS","2023","50-59","Declared disabled","Outside London","Unknown","45","[c]","23060","23640"
"New entrant CS","2023","50-59","Declared disabled","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","London","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","London","EO","45","[c]","29870","29850"
"New entrant CS","2023","50-59","Declared non-disabled","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","London","G7","75","[c]","59170","56430"
"New entrant CS","2023","50-59","Declared non-disabled","London","HEO","35","[c]","35760","35410"
"New entrant CS","2023","50-59","Declared non-disabled","London","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","London","SEO","40","[c]","44490","43700"
"New entrant CS","2023","50-59","Declared non-disabled","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","AA","270","[c]","22360","23230"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","AO","890","[c]","23350","22220"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","EO","320","[c]","27850","27890"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","G6","65","[c]","68690","67030"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","G7","235","[c]","57660","54590"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","HEO","240","[c]","33970","33520"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","SCS level","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","SEO","290","[c]","42740","41710"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","Unknown","270","[c]","25870","23640"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Outside London","AO","60","[c]","22750","22150"
"New entrant CS","2023","50-59","Undeclared","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","London","AA","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","London","AO","130","[c]","27100","26400"
"New entrant CS","2023","50-59","Unknown","London","EO","155","[c]","30890","29750"
"New entrant CS","2023","50-59","Unknown","London","G6","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","London","G7","40","[c]","58560","59000"
"New entrant CS","2023","50-59","Unknown","London","HEO","40","[c]","36530","36000"
"New entrant CS","2023","50-59","Unknown","London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","London","SEO","45","[c]","44090","43030"
"New entrant CS","2023","50-59","Unknown","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Outside London","AA","420","[c]","22970","22180"
"New entrant CS","2023","50-59","Unknown","Outside London","AO","1095","[c]","23250","22400"
"New entrant CS","2023","50-59","Unknown","Outside London","EO","805","[c]","28040","26780"
"New entrant CS","2023","50-59","Unknown","Outside London","G6","70","[c]","72130","68720"
"New entrant CS","2023","50-59","Unknown","Outside London","G7","160","[c]","53720","52600"
"New entrant CS","2023","50-59","Unknown","Outside London","HEO","280","[c]","34510","33830"
"New entrant CS","2023","50-59","Unknown","Outside London","SCS level","30","[c]","109630","111210"
"New entrant CS","2023","50-59","Unknown","Outside London","SEO","245","[c]","42420","41640"
"New entrant CS","2023","50-59","Unknown","Outside London","Unknown","130","[c]","26050","23640"
"New entrant CS","2023","50-59","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Overseas","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Outside London","AO","45","[c]","22520","21690"
"New entrant CS","2023","60-64","Declared disabled","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","London","G7","20","[c]","[c]","[c]"
