"Status","Year","Disability","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","35","[c]","43010","40050"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Education (excl. agencies)","Department for Education","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Education (excl. agencies)","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for International Trade","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for International Trade","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for International Trade","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","255","[c]","28950","28120"
"Leaver Dept.","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","130","[c]","28370","28120"
"Leaver Dept.","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Disclosure Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Disclosure Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Disclosure Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Education Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Education Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Education Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Education and Skills Funding Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Education and Skills Funding Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Education and Skills Funding Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Estyn","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Estyn","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Estyn","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Forestry and Land Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Forestry and Land Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Forestry and Land Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Actuary's Department","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Actuary's Department","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Actuary's Department","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Commercial Organisation","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Commercial Organisation","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Commercial Organisation","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Internal Audit Agency","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Internal Audit Agency","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Internal Audit Agency","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Legal Department","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Legal Department","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Legal Department","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Property Agency","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Property Agency","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Government Property Agency","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","Female","55","[c]","26900","22750"
"Leaver Dept.","2023","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Prison and Probation Service","Ministry of Justice","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Prison and Probation Service","Ministry of Justice","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Prison and Probation Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury (excl. agencies)","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury (excl. agencies)","HM Treasury","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury (excl. agencies)","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Health and Safety Executive","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Health and Safety Executive","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Health and Safety Executive","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","Home Office","Female","50","[c]","38310","32160"
"Leaver Dept.","2023","Declared disabled","Home Office","Home Office","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Institute for Apprenticeships and Technical Education","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Institute for Apprenticeships and Technical Education","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Institute for Apprenticeships and Technical Education","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal Aid Agency","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal Aid Agency","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal Aid Agency","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Maritime and Coastguard Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Maritime and Coastguard Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Maritime and Coastguard Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Met Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Met Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Met Office","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","35","[c]","34950","34300"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","30","[c]","35510","34450"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Infrastructure Commission","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Infrastructure Commission","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Infrastructure Commission","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Records of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Records of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Records of Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Savings and Investments","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Savings and Investments","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Savings and Investments","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland Office","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland Office","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland Office","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Budget Responsibility","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Budget Responsibility","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Budget Responsibility","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Rail and Road","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Rail and Road","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Rail and Road","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Registers of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Registers of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Registers of Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Revenue Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Revenue Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Revenue Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Royal Fleet Auxiliary","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Royal Fleet Auxiliary","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Royal Fleet Auxiliary","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Forestry","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Forestry","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Forestry","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Prison Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Prison Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Prison Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Security Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Security Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Security Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Standards and Testing Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Standards and Testing Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Standards and Testing Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Teaching Regulation Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Teaching Regulation Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Teaching Regulation Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
