"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Security","Shropshire and Staffordshire","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Shropshire and Staffordshire","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Shropshire and Staffordshire","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Shropshire and Staffordshire","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South Yorkshire","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South Yorkshire","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Surrey, East and West Sussex","East Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Surrey, East and West Sussex","East Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Surrey, East and West Sussex","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Surrey, East and West Sussex","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Tees Valley and Durham","Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Tees Valley and Durham","Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands","Coventry","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Wales and The Valleys","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Wales and The Valleys","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Wales and The Valleys","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Wales and The Valleys","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Yorkshire","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Yorkshire","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Derbyshire and Nottinghamshire","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","East Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","East Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","East Wales","Monmouthshire and Newport","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","East Wales","Monmouthshire and Newport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Greater Manchester","Manchester","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Greater Manchester","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Hampshire and Isle of Wight","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Hampshire and Isle of Wight","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Inner London - East","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Inner London - East","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Inner London - East","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Inner London - East","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Inner London - East","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Inner London - East","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Inner London - East","Tower Hamlets","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Inner London - East","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Inner London - West","Westminster","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Inner London - West","Westminster","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Merseyside","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Merseyside","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Outer London - South","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Outer London - South","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","South Yorkshire","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","South Yorkshire","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","West Midlands","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","West Midlands","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","West Midlands","Coventry","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","West Midlands","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","West Yorkshire","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","West Yorkshire","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Derbyshire and Nottinghamshire","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","East Wales","Cardiff and Vale of Glamorgan","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","East Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","East Wales","Monmouthshire and Newport","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","East Wales","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Essex","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Essex","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Greater Manchester","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Greater Manchester","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Hampshire and Isle of Wight","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Hampshire and Isle of Wight","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Hampshire and Isle of Wight","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Hampshire and Isle of Wight","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Inner London - East","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Inner London - East","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Inner London - East","Tower Hamlets","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Inner London - East","Tower Hamlets","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Inner London - West","Westminster","Female","45","[c]","38620","34250"
"Leaver Dept.","2023","Statistics","Inner London - West","Westminster","Male","45","[c]","40530","34280"
"Leaver Dept.","2023","Statistics","Merseyside","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Merseyside","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Merseyside","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Merseyside","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Northumberland, and Tyne and Wear","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Northumberland, and Tyne and Wear","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Outer London - South","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Outer London - South","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","South Yorkshire","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","South Yorkshire","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Central Scotland","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Central Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Midlands","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Midlands","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Midlands","Coventry","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Midlands","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Midlands","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Midlands","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Wales and The Valleys","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Wales and The Valleys","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Yorkshire","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Yorkshire","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Derbyshire and Nottinghamshire","Nottingham","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","East Wales","Cardiff and Vale of Glamorgan","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","East Wales","Cardiff and Vale of Glamorgan","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Eastern Scotland","City of Edinburgh","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Eastern Scotland","City of Edinburgh","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Greater Manchester","Greater Manchester South West","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Greater Manchester","Greater Manchester South West","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Hampshire and Isle of Wight","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Hampshire and Isle of Wight","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Inner London - East","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Inner London - East","Hackney and Newham","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Inner London - West","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Inner London - West","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Kent","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Kent","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Lancashire","Mid Lancashire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Lancashire","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Merseyside","Liverpool","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Merseyside","Liverpool","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Northern Ireland","Belfast","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Northumberland, and Tyne and Wear","Sunderland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Northumberland, and Tyne and Wear","Sunderland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Northumberland, and Tyne and Wear","Tyneside","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Northumberland, and Tyne and Wear","Tyneside","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Outer London - South","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Outer London - South","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Southern Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Southern Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Tees Valley and Durham","Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Tees Valley and Durham","Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","West Central Scotland","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","West Central Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","West Midlands","Birmingham","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","West Midlands","Birmingham","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","West Wales and The Valleys","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","West Wales and The Valleys","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","West Yorkshire","Bradford","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","West Yorkshire","Bradford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","West Yorkshire","Leeds","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","West Yorkshire","Leeds","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cheshire","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cheshire","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cheshire","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cheshire","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cumbria","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cumbria","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cumbria","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cumbria","West Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","Derby","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","Nottingham","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Devon","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Devon","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Devon","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Devon","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dorset and Somerset","Dorset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dorset and Somerset","Dorset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dorset and Somerset","Somerset CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dorset and Somerset","Somerset CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","Norwich and East Norfolk","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Wales","Cardiff and Vale of Glamorgan","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Wales","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Wales","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Wales","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","City of Edinburgh","Female","30","[c]","46960","39520"
"Leaver Dept.","2023","Unknown","Eastern Scotland","City of Edinburgh","Male","30","[c]","46460","42860"
"Leaver Dept.","2023","Unknown","Eastern Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Essex","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Essex","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Greater Manchester","Greater Manchester South West","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Greater Manchester","Greater Manchester South West","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Greater Manchester","Manchester","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Greater Manchester","Manchester","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hampshire and Isle of Wight","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hampshire and Isle of Wight","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hampshire and Isle of Wight","North Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hampshire and Isle of Wight","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hampshire and Isle of Wight","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hampshire and Isle of Wight","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
