"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Social Research","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Tower Hamlets","London","Female","60","55","52860","55720"
"In post","2023","Social Research","Tower Hamlets","London","Male","15","15","[c]","[c]"
"In post","2023","Social Research","Tyneside","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Social Research","Tyneside","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Social Research","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Westminster","London","Female","335","320","49040","44760"
"In post","2023","Social Research","Westminster","London","Male","115","115","51810","55190"
"In post","2023","Social Research","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Worcestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Worcestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","York","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","York","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Barnet","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Barnet","London","Male","5","5","[c]","[c]"
"In post","2023","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","35","30","43930","44000"
"In post","2023","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","30","30","37960","36990"
"In post","2023","Statistics","Birmingham","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Statistics","Birmingham","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Statistics","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Brent","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Brent","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Bristol, City of","Outside London","Female","65","60","42320","41050"
"In post","2023","Statistics","Bristol, City of","Outside London","Male","65","65","42010","40640"
"In post","2023","Statistics","Buckinghamshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Statistics","Buckinghamshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Statistics","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Cardiff and Vale of Glamorgan","Outside London","Female","50","45","44070","43660"
"In post","2023","Statistics","Cardiff and Vale of Glamorgan","Outside London","Male","45","45","42380","38520"
"In post","2023","Statistics","Central Hampshire","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Statistics","Central Hampshire","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Statistics","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","City of Edinburgh","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Statistics","City of Edinburgh","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Statistics","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Coventry","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Statistics","Coventry","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Statistics","Croydon","London","Female","40","35","44800","44290"
"In post","2023","Statistics","Croydon","London","Male","30","30","39880","37180"
"In post","2023","Statistics","Darlington","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Statistics","Darlington","Outside London","Male","35","35","39770","37760"
"In post","2023","Statistics","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Glasgow City","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Statistics","Glasgow City","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Statistics","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Greater Manchester South West","Outside London","Female","35","35","46050","42140"
"In post","2023","Statistics","Greater Manchester South West","Outside London","Male","55","50","42000","41780"
"In post","2023","Statistics","Hackney and Newham","London","Female","35","35","54260","45960"
"In post","2023","Statistics","Hackney and Newham","London","Male","60","60","50070","45950"
"In post","2023","Statistics","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Hertfordshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Statistics","Hounslow and Richmond upon Thames","London","Female","5","5","[c]","[c]"
"In post","2023","Statistics","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Leeds","Outside London","Female","40","40","41350","38470"
"In post","2023","Statistics","Leeds","Outside London","Male","45","40","43460","38470"
"In post","2023","Statistics","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Liverpool","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Statistics","Liverpool","Outside London","Male","35","35","40360","41780"
"In post","2023","Statistics","Luton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Luton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Manchester","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Statistics","Manchester","Outside London","Male","35","35","40720","38470"
"In post","2023","Statistics","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Monmouthshire and Newport","Outside London","Female","130","125","44420","39300"
"In post","2023","Statistics","Monmouthshire and Newport","Outside London","Male","180","175","44700","39300"
"In post","2023","Statistics","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Nottingham","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Statistics","Nottingham","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Statistics","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Portsmouth","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Statistics","Portsmouth","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Statistics","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Sefton","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Statistics","Sefton","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Statistics","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Sheffield","Outside London","Female","70","65","43980","43250"
"In post","2023","Statistics","Sheffield","Outside London","Male","75","75","45350","43250"
"In post","2023","Statistics","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South Hampshire","Outside London","Female","85","80","43770","39300"
"In post","2023","Statistics","South Hampshire","Outside London","Male","80","75","44620","39300"
"In post","2023","Statistics","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Tower Hamlets","London","Female","60","55","53300","55720"
"In post","2023","Statistics","Tower Hamlets","London","Male","55","50","49120","43650"
"In post","2023","Statistics","Tyneside","Outside London","Female","55","50","44440","38740"
"In post","2023","Statistics","Tyneside","Outside London","Male","55","55","43510","38470"
"In post","2023","Statistics","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Walsall","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Westminster","London","Female","420","405","47360","43840"
"In post","2023","Statistics","Westminster","London","Male","515","510","47610","43850"
"In post","2023","Statistics","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Wiltshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Statistics","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Wolverhampton","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Statistics","Wolverhampton","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Statistics","York","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","York","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Tax","Belfast","Outside London","Female","370","345","35740","34700"
"In post","2023","Tax","Belfast","Outside London","Male","380","370","38140","35000"
"In post","2023","Tax","Berkshire","Outside London","Female","75","70","40230","36990"
"In post","2023","Tax","Berkshire","Outside London","Male","65","60","42760","36990"
"In post","2023","Tax","Birmingham","Outside London","Female","620","575","36850","34700"
"In post","2023","Tax","Birmingham","Outside London","Male","695","675","38980","35000"
"In post","2023","Tax","Bradford","Outside London","Female","110","95","31940","28130"
"In post","2023","Tax","Bradford","Outside London","Male","115","110","32180","28130"
"In post","2023","Tax","Bristol, City of","Outside London","Female","220","200","43400","36990"
"In post","2023","Tax","Bristol, City of","Outside London","Male","325","315","45750","42140"
"In post","2023","Tax","Cardiff and Vale of Glamorgan","Outside London","Female","770","715","34520","34700"
"In post","2023","Tax","Cardiff and Vale of Glamorgan","Outside London","Male","840","825","35950","34700"
"In post","2023","Tax","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Tax","City of Edinburgh","Outside London","Female","425","385","34540","34400"
"In post","2023","Tax","City of Edinburgh","Outside London","Male","520","500","34830","34550"
"In post","2023","Tax","Croydon","London","Female","380","350","43190","39790"
"In post","2023","Tax","Croydon","London","Male","500","470","47490","42060"
"In post","2023","Tax","Durham","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Tax","Durham","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Tax","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East Kent","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Tax","Glasgow City","Outside London","Female","360","330","37560","35000"
"In post","2023","Tax","Glasgow City","Outside London","Male","385","375","40520","35000"
"In post","2023","Tax","Greater Manchester South West","Outside London","Female","725","680","37470","35000"
"In post","2023","Tax","Greater Manchester South West","Outside London","Male","930","910","38360","35000"
"In post","2023","Tax","Hackney and Newham","London","Female","655","615","42660","39790"
"In post","2023","Tax","Hackney and Newham","London","Male","700","670","46920","42060"
"In post","2023","Tax","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Leeds","Outside London","Female","545","505","36720","34700"
"In post","2023","Tax","Leeds","Outside London","Male","720","705","36860","34700"
"In post","2023","Tax","Liverpool","Outside London","Female","690","640","35420","34700"
"In post","2023","Tax","Liverpool","Outside London","Male","625","610","37340","34700"
"In post","2023","Tax","Mid Lancashire","Outside London","Female","50","40","31900","27890"
"In post","2023","Tax","Mid Lancashire","Outside London","Male","50","45","33020","22520"
"In post","2023","Tax","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Tax","North Lanarkshire","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Tax","North Lanarkshire","Outside London","Male","15","10","[c]","[c]"
"In post","2023","Tax","Nottingham","Outside London","Female","635","590","37430","35000"
"In post","2023","Tax","Nottingham","Outside London","Male","760","745","37820","35000"
"In post","2023","Tax","Portsmouth","Outside London","Female","160","140","34330","34700"
"In post","2023","Tax","Portsmouth","Outside London","Male","150","135","37970","35070"
"In post","2023","Tax","Sefton","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Tax","Sefton","Outside London","Male","35","35","43130","42140"
"In post","2023","Tax","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Tax","South Lanarkshire","Outside London","Female","155","135","32600","29730"
"In post","2023","Tax","South Lanarkshire","Outside London","Male","110","100","34320","34700"
"In post","2023","Tax","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Suffolk CC","Outside London","Female","45","35","36970","34700"
"In post","2023","Tax","Suffolk CC","Outside London","Male","55","50","43600","36990"
"In post","2023","Tax","Sunderland","Outside London","Female","180","165","28440","22520"
"In post","2023","Tax","Sunderland","Outside London","Male","140","130","34750","28130"
"In post","2023","Tax","Telford and Wrekin","Outside London","Female","35","35","42020","35330"
"In post","2023","Tax","Telford and Wrekin","Outside London","Male","30","25","[c]","[c]"
"In post","2023","Tax","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Tyneside","Outside London","Female","905","845","33620","29030"
"In post","2023","Tax","Tyneside","Outside London","Male","915","895","35090","34700"
"In post","2023","Tax","West Sussex (South West)","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Tax","West Sussex (South West)","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Tax","Westminster","London","Female","40","40","59130","63990"
"In post","2023","Tax","Westminster","London","Male","60","60","64740","65230"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","Female","360","335","37890","34730"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","Male","315","305","40020","34730"
"In post","2023","Unknown","Angus and Dundee City","Outside London","Female","910","855","30510","29100"
"In post","2023","Unknown","Angus and Dundee City","Outside London","Male","625","615","30250","29100"
"In post","2023","Unknown","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Belfast","Outside London","Female","55","55","35220","34700"
"In post","2023","Unknown","Belfast","Outside London","Male","50","50","31400","28130"
"In post","2023","Unknown","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Birmingham","Outside London","Female","235","225","39060","34700"
"In post","2023","Unknown","Birmingham","Outside London","Male","200","195","38140","34700"
"In post","2023","Unknown","Blackpool","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Blackpool","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bradford","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Bradford","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","Outside London","Female","165","160","43790","38120"
"In post","2023","Unknown","Bristol, City of","Outside London","Male","145","145","41400","35000"
"In post","2023","Unknown","Bromley","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bromley","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","45","40","31560","30440"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","80","80","34240","31940"
"In post","2023","Unknown","Calderdale and Kirklees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Calderdale and Kirklees","Outside London","Male","[c]","[c]","[c]","[c]"
